Freq [GHz],S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS
3.332,-9.616557484,-7.556849568,-2.956769177,-10.71990374
3.333,-9.591024356,-7.575515415,-2.960442862,-10.6983657
3.334,-9.565538915,-7.594250921,-2.964159551,-10.67684995
3.335,-9.540101306,-7.613056107,-2.96791949,-10.65535668
3.336,-9.514711676,-7.631930983,-2.971722926,-10.63388608
3.337,-9.489370168,-7.650875555,-2.975570107,-10.61243833
3.338,-9.464076928,-7.669889823,-2.97946128,-10.59101363
3.339,-9.438832103,-7.68897378,-2.983396694,-10.56961218
3.34,-9.413635837,-7.708127412,-2.987376598,-10.54823415
3.341,-9.388488277,-7.727350698,-2.991401241,-10.52687974
3.342,-9.363389569,-7.746643611,-2.995470874,-10.50554915
3.343,-9.33833986,-7.766006118,-2.999585746,-10.48424257
3.344,-9.313339295,-7.785438176,-3.00374611,-10.46296019
3.345,-9.288388022,-7.804939736,-3.007952216,-10.4417022
3.346,-9.263486188,-7.824510742,-3.012204317,-10.42046881
3.347,-9.238633938,-7.84415113,-3.016502666,-10.39926021
3.348,-9.213831422,-7.863860827,-3.020847515,-10.37807659
3.349,-9.189078785,-7.883639753,-3.025239118,-10.35691816
3.35,-9.164376176,-7.90348782,-3.029677729,-10.33578511
3.351,-9.139723742,-7.923404932,-3.034163602,-10.31467763
3.352,-9.115121631,-7.943390983,-3.038696994,-10.29359593
3.353,-9.090569991,-7.963445858,-3.043278158,-10.27254021
3.354,-9.06606897,-7.983569436,-3.04790735,-10.25151067
3.355,-9.041618715,-8.003761584,-3.052584827,-10.2305075
3.356,-9.017219376,-8.02402216,-3.057310846,-10.20953091
3.357,-8.992871101,-8.044351015,-3.062085663,-10.18858111
3.358,-8.968574038,-8.064747986,-3.066909535,-10.16765828
3.359,-8.944328335,-8.085212905,-3.071782721,-10.14676264
3.36,-8.920134143,-8.10574559,-3.076705478,-10.12589438
3.361,-8.895991608,-8.126345851,-3.081678065,-10.10505372
3.362,-8.871900882,-8.147013487,-3.086700741,-10.08424085
3.363,-8.847862111,-8.167748285,-3.091773764,-10.06345598
3.364,-8.823875446,-8.188550024,-3.096897394,-10.04269931
3.365,-8.799941035,-8.209418468,-3.102071891,-10.02197106
3.366,-8.776059027,-8.230353374,-3.107297515,-10.00127141
3.367,-8.752229573,-8.251354483,-3.112574525,-9.98060059
3.368,-8.728452821,-8.272421528,-3.117903184,-9.959958793
3.369,-8.70472892,-8.293554228,-3.12328375,-9.939346229
3.37,-8.68105802,-8.314752291,-3.128716486,-9.918763106
3.371,-8.657440271,-8.33601541,-3.134201652,-9.89820963
3.372,-8.633875821,-8.357343268,-3.13973951,-9.87768601
3.373,-8.61036482,-8.378735535,-3.145330323,-9.857192452
3.374,-8.586907417,-8.400191865,-3.15097435,-9.836729166
3.375,-8.563503762,-8.421711903,-3.156671855,-9.816296361
3.376,-8.540154004,-8.443295276,-3.1624231,-9.795894244
3.377,-8.516858293,-8.4649416,-3.168228348,-9.775523025
3.378,-8.493616777,-8.486650475,-3.174087859,-9.755182914
3.379,-8.470429607,-8.508421488,-3.180001898,-9.734874119
3.38,-8.447296931,-8.53025421,-3.185970727,-9.714596851
3.381,-8.424218898,-8.552148198,-3.191994609,-9.69435132
3.382,-8.401195657,-8.574102995,-3.198073807,-9.674137736
3.383,-8.378227358,-8.596118125,-3.204208583,-9.65395631
3.384,-8.355314149,-8.618193099,-3.210399201,-9.633807251
3.385,-8.33245618,-8.640327412,-3.216645924,-9.613690771
3.386,-8.309653598,-8.662520541,-3.222949014,-9.59360708
3.387,-8.286906553,-8.684771948,-3.229308736,-9.57355639
3.388,-8.264215193,-8.707081078,-3.235725351,-9.55353891
3.389,-8.241579666,-8.729447357,-3.242199124,-9.533554854
3.39,-8.21900012,-8.751870196,-3.248730317,-9.513604431
3.391,-8.196476703,-8.774348988,-3.255319193,-9.493687853
3.392,-8.174009563,-8.796883106,-3.261966015,-9.473805331
3.393,-8.151598849,-8.819471906,-3.268671045,-9.453957078
3.394,-8.129244706,-8.842114726,-3.275434548,-9.434143303
3.395,-8.106947283,-8.864810884,-3.282256785,-9.414364218
3.396,-8.084706726,-8.88755968,-3.289138018,-9.394620036
3.397,-8.062523182,-8.910360393,-3.296078511,-9.374910966
3.398,-8.040396798,-8.933212283,-3.303078525,-9.355237221
3.399,-8.01832772,-8.956114591,-3.310138322,-9.335599011
3.4,-7.996316094,-8.979066534,-3.317258165,-9.315996549
3.401,-7.974362066,-9.002067313,-3.324438314,-9.296430044
3.402,-7.952465782,-9.025116105,-3.331679031,-9.276899707
3.403,-7.930627385,-9.048212067,-3.338980578,-9.257405751
3.404,-7.908847022,-9.071354331,-3.346343215,-9.237948384
3.405,-7.887124837,-9.094542013,-3.353767203,-9.218527819
3.406,-7.865460974,-9.117774201,-3.361252802,-9.199144264
3.407,-7.843855576,-9.141049963,-3.368800272,-9.179797931
3.408,-7.822308789,-9.164368345,-3.376409872,-9.160489029
3.409,-7.800820753,-9.187728367,-3.384081863,-9.141217768
3.41,-7.779391613,-9.211129028,-3.391816503,-9.121984358
3.411,-7.75802151,-9.234569302,-3.39961405,-9.102789008
3.412,-7.736710587,-9.258048138,-3.407474763,-9.083631926
3.413,-7.715458985,-9.281564462,-3.4153989,-9.064513321
3.414,-7.694266845,-9.305117174,-3.423386717,-9.045433403
3.415,-7.673134307,-9.328705149,-3.431438472,-9.026392378
3.416,-7.652061512,-9.352327238,-3.439554422,-9.007390455
3.417,-7.6310486,-9.375982264,-3.447734821,-8.988427842
3.418,-7.610095709,-9.399669024,-3.455979925,-8.969504744
3.419,-7.589202979,-9.423386291,-3.46428999,-8.950621368
3.42,-7.568370546,-9.44713281,-3.472665269,-8.931777922
3.421,-7.54759855,-9.470907297,-3.481106017,-8.91297461
3.422,-7.526887127,-9.494708442,-3.489612486,-8.894211639
3.423,-7.506236414,-9.51853491,-3.498184929,-8.875489212
3.424,-7.485646545,-9.542385333,-3.506823597,-8.856807534
3.425,-7.465117658,-9.566258319,-3.515528743,-8.83816681
3.426,-7.444649887,-9.590152446,-3.524300617,-8.819567242
3.427,-7.424243365,-9.614066262,-3.533139468,-8.801009034
3.428,-7.403898226,-9.637998287,-3.542045546,-8.782492388
3.429,-7.383614603,-9.661947012,-3.5510191,-8.764017506
3.43,-7.363392628,-9.685910897,-3.560060376,-8.745584588
3.431,-7.343232433,-9.709888374,-3.569169624,-8.727193836
3.432,-7.323134149,-9.733877842,-3.578347087,-8.708845449
3.433,-7.303097905,-9.757877673,-3.587593012,-8.690539627
3.434,-7.283123831,-9.781886206,-3.596907644,-8.672276569
3.435,-7.263212056,-9.805901749,-3.606291227,-8.654056472
3.436,-7.243362708,-9.82992258,-3.615744002,-8.635879535
3.437,-7.223575913,-9.853946944,-3.625266212,-8.617745953
3.438,-7.203851798,-9.877973056,-3.634858099,-8.599655923
3.439,-7.184190489,-9.901999098,-3.644519903,-8.581609639
3.44,-7.164592111,-9.926023222,-3.654251862,-8.563607297
3.441,-7.145056787,-9.950043544,-3.664054215,-8.54564909
3.442,-7.125584641,-9.974058151,-3.6739272,-8.52773521
3.443,-7.106175795,-9.998065097,-3.683871052,-8.509865851
3.444,-7.086830369,-10.0220624,-3.693886008,-8.492041202
3.445,-7.067548486,-10.04604805,-3.7039723,-8.474261455
3.446,-7.048330264,-10.07002001,-3.714130164,-8.4565268
3.447,-7.029175823,-10.09397618,-3.724359829,-8.438837424
3.448,-7.010085279,-10.11791447,-3.734661528,-8.421193516
3.449,-6.991058751,-10.14183272,-3.745035491,-8.403595262
3.45,-6.972096353,-10.16572877,-3.755481946,-8.386042849
3.451,-6.953198201,-10.18960039,-3.76600112,-8.368536461
3.452,-6.934364408,-10.21344534,-3.77659324,-8.351076283
3.453,-6.915595089,-10.23726135,-3.787258531,-8.333662497
3.454,-6.896890354,-10.26104611,-3.797997218,-8.316295286
3.455,-6.878250314,-10.28479726,-3.808809521,-8.29897483
3.456,-6.85967508,-10.30851242,-3.819695664,-8.281701309
3.457,-6.84116476,-10.3321892,-3.830655866,-8.264474904
3.458,-6.822719463,-10.35582514,-3.841690345,-8.24729579
3.459,-6.804339294,-10.37941777,-3.85279932,-8.230164146
3.46,-6.786024359,-10.40296457,-3.863983006,-8.213080146
3.461,-6.767774763,-10.42646299,-3.875241618,-8.196043966
3.462,-6.749590609,-10.44991048,-3.886575369,-8.179055778
3.463,-6.731471999,-10.4733044,-3.897984471,-8.162115756
3.464,-6.713419035,-10.49664213,-3.909469134,-8.14522407
3.465,-6.695431816,-10.51992099,-3.921029567,-8.128380889
3.466,-6.677510441,-10.54313827,-3.932665978,-8.111586384
3.467,-6.659655007,-10.56629125,-3.944378573,-8.09484072
3.468,-6.64186561,-10.58937714,-3.956167555,-8.078144065
3.469,-6.624142346,-10.61239316,-3.968033128,-8.061496584
3.47,-6.606485308,-10.63533647,-3.979975493,-8.044898439
3.471,-6.58889459,-10.65820422,-3.99199485,-8.028349794
3.472,-6.571370281,-10.68099352,-4.004091396,-8.01185081
3.473,-6.553912472,-10.70370144,-4.016265329,-7.995401647
3.474,-6.536521252,-10.72632506,-4.028516841,-7.979002462
3.475,-6.519196709,-10.74886139,-4.040846128,-7.962653413
3.476,-6.501938927,-10.77130743,-4.053253379,-7.946354657
3.477,-6.484747992,-10.79366016,-4.065738786,-7.930106346
3.478,-6.467623987,-10.81591652,-4.078302534,-7.913908634
3.479,-6.450566995,-10.83807343,-4.090944811,-7.897761674
3.48,-6.433577095,-10.8601278,-4.103665801,-7.881665614
3.481,-6.416654367,-10.88207648,-4.116465686,-7.865620604
3.482,-6.399798888,-10.90391635,-4.129344646,-7.84962679
3.483,-6.383010736,-10.92564421,-4.142302861,-7.833684319
3.484,-6.366289985,-10.94725688,-4.155340508,-7.817793335
3.485,-6.349636708,-10.96875114,-4.168457761,-7.80195398
3.486,-6.333050978,-10.99012375,-4.181654793,-7.786166396
3.487,-6.316532864,-11.01137148,-4.194931776,-7.770430722
3.488,-6.300082437,-11.03249103,-4.208288879,-7.754747097
3.489,-6.283699764,-11.05347914,-4.221726268,-7.739115658
3.49,-6.267384911,-11.07433249,-4.23524411,-7.723536538
3.491,-6.251137942,-11.09504776,-4.248842566,-7.708009873
3.492,-6.234958921,-11.11562164,-4.262521799,-7.692535793
3.493,-6.218847909,-11.13605077,-4.276281966,-7.677114428
3.494,-6.202804966,-11.15633181,-4.290123226,-7.661745908
3.495,-6.18683015,-11.17646139,-4.304045732,-7.646430359
3.496,-6.170923519,-11.19643614,-4.318049638,-7.631167907
3.497,-6.155085126,-11.21625268,-4.332135093,-7.615958675
3.498,-6.139315027,-11.23590764,-4.346302247,-7.600802786
3.499,-6.123613274,-11.25539763,-4.360551244,-7.585700358
3.5,-6.107979915,-11.27471925,-4.37488223,-7.570651512
3.501,-6.092415001,-11.29386912,-4.389295345,-7.555656364
3.502,-6.076918579,-11.31284385,-4.40379073,-7.540715028
3.503,-6.061490693,-11.33164005,-4.41836852,-7.525827619
3.504,-6.046131389,-11.35025434,-4.433028851,-7.510994248
3.505,-6.030840707,-11.36868334,-4.447771855,-7.496215024
3.506,-6.015618689,-11.38692368,-4.462597662,-7.481490056
3.507,-6.000465373,-11.404972,-4.4775064,-7.46681945
3.508,-5.985380797,-11.42282494,-4.492498195,-7.452203311
3.509,-5.970364996,-11.44047917,-4.507573168,-7.437641742
3.51,-5.955418003,-11.45793136,-4.522731441,-7.423134842
3.511,-5.940539851,-11.4751782,-4.537973131,-7.408682712
3.512,-5.925730569,-11.4922164,-4.553298355,-7.394285448
3.513,-5.910990187,-11.50904269,-4.568707224,-7.379943146
3.514,-5.896318731,-11.5256538,-4.58419985,-7.365655899
3.515,-5.881716226,-11.54204653,-4.599776339,-7.351423799
3.516,-5.867182696,-11.55821765,-4.615436799,-7.337246936
3.517,-5.852718161,-11.574164,-4.631181331,-7.323125397
3.518,-5.838322642,-11.58988243,-4.647010036,-7.309059269
3.519,-5.823996156,-11.60536982,-4.662923011,-7.295048636
3.52,-5.80973872,-11.62062309,-4.678920351,-7.281093579
3.521,-5.795550348,-11.63563919,-4.695002148,-7.26719418
3.522,-5.781431053,-11.6504151,-4.711168492,-7.253350516
3.523,-5.767380845,-11.66494786,-4.72741947,-7.239562664
3.524,-5.753399732,-11.67923452,-4.743755165,-7.225830698
3.525,-5.739487723,-11.69327221,-4.760175659,-7.212154691
3.526,-5.725644823,-11.70705806,-4.776681031,-7.198534713
3.527,-5.711871034,-11.7205893,-4.793271356,-7.184970834
3.528,-5.698166359,-11.73386315,-4.809946708,-7.171463119
3.529,-5.684530798,-11.74687693,-4.826707156,-7.158011634
3.53,-5.670964347,-11.75962798,-4.843552767,-7.144616441
3.531,-5.657467004,-11.77211372,-4.860483607,-7.1312776
3.532,-5.644038762,-11.78433159,-4.877499736,-7.117995171
3.533,-5.630679614,-11.79627913,-4.894601213,-7.104769211
3.534,-5.61738955,-11.80795392,-4.911788093,-7.091599773
3.535,-5.604168558,-11.81935358,-4.929060429,-7.078486911
3.536,-5.591016627,-11.83047584,-4.946418271,-7.065430676
3.537,-5.57793374,-11.84131845,-4.963861666,-7.052431116
3.538,-5.56491988,-11.85187926,-4.981390656,-7.039488278
3.539,-5.55197503,-11.86215617,-4.999005283,-7.026602207
3.54,-5.539099166,-11.87214715,-5.016705584,-7.013772944
3.541,-5.526292268,-11.88185026,-5.034491593,-7.001000532
3.542,-5.513554311,-11.8912636,-5.052363342,-6.988285009
3.543,-5.500885268,-11.90038538,-5.070320858,-6.97562641
3.544,-5.488285111,-11.90921386,-5.088364166,-6.963024772
3.545,-5.47575381,-11.9177474,-5.106493289,-6.950480125
3.546,-5.463291332,-11.92598442,-5.124708245,-6.937992502
3.547,-5.450897644,-11.93392342,-5.143009049,-6.925561929
3.548,-5.43857271,-11.94156299,-5.161395713,-6.913188435
3.549,-5.426316492,-11.94890181,-5.179868246,-6.900872042
3.55,-5.41412895,-11.95593862,-5.198426654,-6.888612773
3.551,-5.402010044,-11.96267228,-5.217070938,-6.876410649
3.552,-5.389959729,-11.96910168,-5.235801098,-6.864265689
3.553,-5.37797796,-11.97522586,-5.254617129,-6.852177907
3.554,-5.36606469,-11.9810439,-5.273519023,-6.840147318
3.555,-5.35421987,-11.986555,-5.292506769,-6.828173935
3.556,-5.342443449,-11.99175841,-5.311580352,-6.816257767
3.557,-5.330735374,-11.99665351,-5.330739754,-6.804398823
3.558,-5.31909559,-12.00123975,-5.349984953,-6.792597109
3.559,-5.307524042,-12.00551667,-5.369315924,-6.780852628
3.56,-5.296020669,-12.0094839,-5.388732638,-6.769165383
3.561,-5.284585412,-12.01314117,-5.408235063,-6.757535372
3.562,-5.273218209,-12.01648829,-5.427823164,-6.745962596
3.563,-5.261918996,-12.01952516,-5.4474969,-6.734447048
3.564,-5.250687706,-12.02225179,-5.467256229,-6.722988724
3.565,-5.239524272,-12.02466826,-5.487101104,-6.711587614
3.566,-5.228428624,-12.02677474,-5.507031475,-6.700243709
3.567,-5.21740069,-12.02857151,-5.527047288,-6.688956996
3.568,-5.206440398,-12.03005893,-5.547148484,-6.677727462
3.569,-5.195547671,-12.03123745,-5.567335003,-6.666555089
3.57,-5.184722434,-12.03210761,-5.587606779,-6.655439861
3.571,-5.173964606,-12.03267003,-5.607963742,-6.644381755
3.572,-5.163274107,-12.03292544,-5.628405821,-6.633380751
3.573,-5.152650855,-12.03287464,-5.648932938,-6.622436824
3.574,-5.142094765,-12.03251852,-5.669545012,-6.611549948
3.575,-5.131605751,-12.03185807,-5.69024196,-6.600720094
3.576,-5.121183725,-12.03089436,-5.711023692,-6.589947234
3.577,-5.110828597,-12.02962852,-5.731890116,-6.579231333
3.578,-5.100540276,-12.0280618,-5.752841136,-6.568572359
3.579,-5.090318668,-12.02619551,-5.773876651,-6.557970275
3.58,-5.080163678,-12.02403106,-5.794996556,-6.547425043
3.581,-5.070075209,-12.02156992,-5.816200744,-6.536936624
3.582,-5.060053162,-12.01881365,-5.837489101,-6.526504976
3.583,-5.050097438,-12.01576388,-5.858861511,-6.516130054
3.584,-5.040207932,-12.01242234,-5.880317853,-6.505811814
3.585,-5.030384543,-12.00879081,-5.901858001,-6.495550207
3.586,-5.020627164,-12.00487114,-5.923481826,-6.485345184
3.587,-5.010935687,-12.00066529,-5.945189195,-6.475196694
3.588,-5.001310003,-11.99617524,-5.966979969,-6.465104684
3.589,-4.991750003,-11.99140307,-5.988854007,-6.455069097
3.59,-4.982255572,-11.98635093,-6.010811161,-6.445089878
3.591,-4.972826597,-11.98102102,-6.032851282,-6.435166967
3.592,-4.963462962,-11.97541561,-6.054974213,-6.425300304
3.593,-4.954164549,-11.96953704,-6.077179794,-6.415489826
3.594,-4.944931239,-11.96338769,-6.099467862,-6.405735468
3.595,-4.935762912,-11.95697003,-6.121838248,-6.396037166
3.596,-4.926659443,-11.95028655,-6.144290778,-6.386394849
3.597,-4.917620711,-11.94333982,-6.166825274,-6.376808449
3.598,-4.908646588,-11.93613247,-6.189441553,-6.367277894
3.599,-4.899736947,-11.92866715,-6.212139429,-6.35780311
3.6,-4.890891659,-11.92094658,-6.23491871,-6.348384023
3.601,-4.882110593,-11.91297353,-6.257779199,-6.339020556
3.602,-4.873393618,-11.90475081,-6.280720694,-6.329712629
3.603,-4.8647406,-11.89628126,-6.303742989,-6.320460163
3.604,-4.856151403,-11.88756779,-6.326845874,-6.311263074
3.605,-4.847625891,-11.87861333,-6.350029131,-6.302121281
3.606,-4.839163924,-11.86942085,-6.373292542,-6.293034696
3.607,-4.830765364,-11.85999336,-6.396635878,-6.284003232
3.608,-4.822430069,-11.85033389,-6.420058911,-6.275026801
3.609,-4.814157895,-11.84044552,-6.443561403,-6.266105313
3.61,-4.8059487,-11.83033135,-6.467143114,-6.257238674
3.611,-4.797802335,-11.81999451,-6.490803798,-6.248426791
3.612,-4.789718656,-11.80943816,-6.514543203,-6.239669569
3.613,-4.781697511,-11.79866547,-6.538361073,-6.23096691
3.614,-4.773738753,-11.78767965,-6.562257146,-6.222318716
3.615,-4.765842228,-11.77648391,-6.586231155,-6.213724886
3.616,-4.758007784,-11.76508151,-6.610282827,-6.205185318
3.617,-4.750235266,-11.75347569,-6.634411886,-6.19669991
3.618,-4.742524519,-11.74166974,-6.658618046,-6.188268556
3.619,-4.734875386,-11.72966692,-6.682901021,-6.179891149
3.62,-4.727287708,-11.71747054,-6.707260514,-6.171567581
3.621,-4.719761324,-11.7050839,-6.731696227,-6.163297744
3.622,-4.712296075,-11.69251032,-6.756207853,-6.155081526
3.623,-4.704891798,-11.67975312,-6.780795082,-6.146918813
3.624,-4.697548328,-11.66681562,-6.805457596,-6.138809494
3.625,-4.690265501,-11.65370114,-6.830195072,-6.130753451
3.626,-4.68304315,-11.64041302,-6.855007183,-6.122750568
3.627,-4.675881109,-11.62695458,-6.879893592,-6.114800727
3.628,-4.668779207,-11.61332915,-6.904853959,-6.106903808
3.629,-4.661737276,-11.59954006,-6.929887938,-6.09905969
3.63,-4.654755143,-11.58559061,-6.954995177,-6.091268251
3.631,-4.647832637,-11.57148413,-6.980175315,-6.083529366
3.632,-4.640969584,-11.55722391,-7.005427989,-6.075842911
3.633,-4.634165808,-11.54281326,-7.030752827,-6.068208759
3.634,-4.627421135,-11.52825547,-7.056149451,-6.060626783
3.635,-4.620735387,-11.5135538,-7.081617477,-6.053096852
3.636,-4.614108386,-11.49871152,-7.107156515,-6.045618837
3.637,-4.607539952,-11.48373188,-7.132766168,-6.038192606
3.638,-4.601029905,-11.46861811,-7.158446032,-6.030818026
3.639,-4.594578065,-11.45337344,-7.184195698,-6.023494963
3.64,-4.588184247,-11.43800106,-7.210014748,-6.016223282
3.641,-4.58184827,-11.42250416,-7.235902759,-6.009002846
3.642,-4.575569948,-11.4068859,-7.2618593,-6.001833516
3.643,-4.569349095,-11.39114944,-7.287883935,-5.994715155
3.644,-4.563185525,-11.37529789,-7.313976219,-5.987647622
3.645,-4.557079051,-11.35933435,-7.3401357,-5.980630776
3.646,-4.551029484,-11.34326192,-7.36636192,-5.973664474
3.647,-4.545036634,-11.32708363,-7.392654415,-5.966748573
3.648,-4.539100311,-11.31080254,-7.41901271,-5.959882928
3.649,-4.533220324,-11.29442164,-7.445436326,-5.953067393
3.65,-4.527396481,-11.27794393,-7.471924776,-5.946301822
3.651,-4.521628588,-11.26137235,-7.498477563,-5.939586068
3.652,-4.515916452,-11.24470984,-7.525094187,-5.93291998
3.653,-4.510259877,-11.22795931,-7.551774136,-5.926303409
3.654,-4.504658668,-11.21112361,-7.578516894,-5.919736205
3.655,-4.499112629,-11.19420562,-7.605321933,-5.913218216
3.656,-4.493621562,-11.17720813,-7.632188722,-5.906749288
3.657,-4.488185268,-11.16013395,-7.659116718,-5.900329268
3.658,-4.48280355,-11.14298583,-7.686105372,-5.893958001
3.659,-4.477476208,-11.1257665,-7.713154127,-5.887635332
3.66,-4.472203041,-11.10847865,-7.740262416,-5.881361104
3.661,-4.466983848,-11.09112496,-7.767429667,-5.87513516
3.662,-4.461818427,-11.07370807,-7.794655296,-5.868957341
3.663,-4.456706576,-11.05623057,-7.821938714,-5.862827488
3.664,-4.451648091,-11.03869505,-7.84927932,-5.856745441
3.665,-4.446642769,-11.02110404,-7.876676507,-5.85071104
3.666,-4.441690406,-11.00346005,-7.904129659,-5.844724123
3.667,-4.436790795,-10.98576557,-7.93163815,-5.838784527
3.668,-4.431943732,-10.96802303,-7.959201346,-5.832892089
3.669,-4.427149009,-10.95023484,-7.986818604,-5.827046645
3.67,-4.422406421,-10.9324034,-8.014489272,-5.821248031
3.671,-4.417715759,-10.91453104,-8.042212688,-5.815496081
3.672,-4.413076816,-10.89662009,-8.069988182,-5.809790629
3.673,-4.408489383,-10.87867281,-8.097815074,-5.804131509
3.674,-4.40395325,-10.86069146,-8.125692675,-5.798518551
3.675,-4.399468208,-10.84267826,-8.153620285,-5.79295159
3.676,-4.395034047,-10.82463538,-8.181597197,-5.787430455
3.677,-4.390650557,-10.80656498,-8.209622693,-5.781954977
3.678,-4.386317526,-10.78846918,-8.237696043,-5.776524987
3.679,-4.382034742,-10.77035005,-8.265816511,-5.771140313
