"Freq [GHz]","re(S(1,1)) [] - patch_length='24mm' probe_feed_x='5.8mm'","im(S(1,1)) [] - patch_length='24mm' probe_feed_x='5.8mm'"
4.924,-0.708554646210602,0.0346830761432464
4.925,-0.709600480192357,0.0372308897194125
4.926,-0.710629524385267,0.0397764353253054
4.927,-0.711641881788035,0.0423196307770233
4.928,-0.712637655137645,0.0448603953254025
4.929,-0.713616946898229,0.0473986496383851
4.93,-0.714579859250271,0.0499343157834314
4.931,-0.715526494080137,0.0524673172100387
4.932,-0.716456952969954,0.0549975787323471
4.933,-0.717371337187797,0.0575250265118527
4.934,-0.718269747678205,0.0600495880402077
4.935,-0.719152285053008,0.06257119212214
4.936,-0.720019049582455,0.0650897688584599
4.937,-0.720870141186657,0.0676052496292012
4.938,-0.721705659427308,0.0701175670768434
4.939,-0.722525703499707,0.0726266550896595
4.94,-0.723330372225068,0.0751324487851948
4.941,-0.724119764043101,0.0776348844938502
4.942,-0.724893977004854,0.0801338997425457
4.943,-0.725653108765861,0.082629433238595
4.944,-0.726397256579516,0.0851214248536134
4.945,-0.727126517290714,0.0876098156075999
4.946,-0.727840987329751,0.0900945476531225
4.947,-0.728540762706471,0.0925755642596448
4.948,-0.729225939004646,0.0950528097979793
4.949,-0.7298966113766,0.097526229724852
4.95,-0.730552874538059,0.0999957705676204
4.951,-0.731194822763235,0.102461379909115
4.952,-0.731822549880126,0.104923006372595
4.953,-0.732436149266039,0.10738059960688
4.954,-0.733035713843319,0.109834110271569
4.955,-0.73362133607529,0.112283490022416
4.956,-0.734193107962401,0.114728691496848
4.957,-0.734751121038565,0.117169668299612
4.958,-0.735295466367701,0.119606374988526
4.959,-0.735826234540453,0.122038767060444
4.96,-0.736343515671116,0.124466800937271
4.961,-0.736847399394717,0.126890433952176
4.962,-0.737337974864297,0.129309624335909
4.963,-0.737815330748349,0.131724331203278
4.964,-0.738279555228438,0.134134514539741
4.965,-0.738730735996983,0.136540135188159
4.966,-0.739168960255186,0.13894115483567
4.967,-0.739594314711148,0.14133753600071
4.968,-0.740006885578104,0.143729242020148
4.969,-0.740406758572841,0.146116237036612
4.97,-0.740794018914237,0.148498485985899
4.971,-0.741168751321953,0.150875954584517
4.972,-0.74153104001527,0.153248609317434
4.973,-0.74188096871205,0.155616417425881
4.974,-0.742218620627834,0.157979346895339
4.975,-0.742544078475075,0.160337366443647
4.976,-0.742857424462488,0.162690445509237
4.977,-0.743158740294525,0.165038554239526
4.978,-0.743448107170971,0.16738166347942
4.979,-0.743725605786654,0.169719744759963
4.98,-0.743991316331272,0.172052770287108
4.981,-0.744245318489325,0.174380712930639
4.982,-0.744487691440156,0.1767035462132
4.983,-0.744718513858097,0.179021244299478
4.984,-0.744937863912716,0.1813337819855
4.985,-0.74514581926916,0.183641134688067
4.986,-0.745342457088599,0.185943278434323
4.987,-0.74552785402876,0.188240189851415
4.988,-0.74570208624455,0.190531846156347
4.989,-0.745865229388765,0.192818225145903
4.99,-0.746017358612898,0.19509930518671
4.991,-0.74615854856801,0.197375065205439
4.992,-0.746288873405694,0.199645484679123
4.993,-0.746408406779119,0.201910543625588
4.994,-0.746517221844135,0.204170222594023
4.995,-0.746615391260474,0.206424502655655
4.996,-0.746702987192997,0.208673365394561
4.997,-0.746780081313032,0.21091679289858
4.998,-0.746846744799766,0.213154767750364
4.999,-0.746903048341703,0.215387273018532
5,-0.746949062138194,0.217614292248938
