Freq [GHz],"SimuldB(S(2,1)) []",Meausre_S21 Log Mag(dB),,,,,"dB(S(1,1)) []"
2.433,-0.089403026,-0.04028767,,,,,-53.59480315
2.434,-0.089396715,-0.087401554,,,,,-53.59166399
2.435,-0.0893904,-0.078657366,,,,,-53.5884634
2.436,-0.089384083,-0.071596496,,,,,-53.5852014
2.437,-0.089377762,-0.077865101,,,,,-53.58187802
2.438,-0.089371438,-0.089558654,,,,,-53.57849329
2.439,-0.089365112,-0.051466398,,,,,-53.57504726
2.44,-0.089358782,-0.071157046,,,,,-53.57153996
2.441,-0.089352449,-0.10234471,,,,,-53.56797144
2.442,-0.089346112,-0.090184405,,,,,-53.56434175
2.443,-0.089339773,-0.092963599,,,,,-53.56065094
2.444,-0.089333431,-0.070993192,,,,,-53.55689906
2.445,-0.089327085,-0.10455854,,,,,-53.55308616
2.446,-0.089320736,-0.070960119,,,,,-53.54921231
2.447,-0.089314384,-0.12094396,,,,,-53.54527757
2.448,-0.089308029,-0.054309692,,,,,-53.54128201
2.449,-0.089301671,-0.073810689,,,,,-53.53722569
2.45,-0.089295309,-0.079439677,,,,,-53.53310868
2.451,-0.089288945,-0.090041742,,,,,-53.52893106
2.452,-0.089282577,-0.079817802,,,,,-53.52469291
2.453,-0.089276206,-0.083961688,,,,,-53.52039431
2.454,-0.089269832,-0.061915919,,,,,-53.51603534
2.455,-0.089263454,-0.072703689,,,,,-53.51161608
2.456,-0.089257074,-0.079509452,,,,,-53.50713663
2.457,-0.08925069,-0.075307272,,,,,-53.50259708
2.458,-0.089244303,-0.069850333,,,,,-53.49799752
2.459,-0.089237913,-0.09255939,,,,,-53.49333806
2.46,-0.089231519,-0.086814396,,,,,-53.48861878
2.461,-0.089225122,-0.074833691,,,,,-53.4838398
2.462,-0.089218722,-0.090862937,,,,,-53.47900123
2.463,-0.089212319,-0.07968758,,,,,-53.47410316
2.464,-0.089205912,-0.057805188,,,,,-53.46914572
2.465,-0.089199503,-0.064729221,,,,,-53.46412901
2.466,-0.08919309,-0.075713344,,,,,-53.45905316
2.467,-0.089186673,-0.074945331,,,,,-53.45391829
2.468,-0.089180254,-0.054560501,,,,,-53.44872451
2.469,-0.089173831,-0.061240375,,,,,-53.44347196
2.47,-0.089167405,-0.056163389,,,,,-53.43816077
2.471,-0.089160975,-0.064403966,,,,,-53.43279106
2.472,-0.089154543,-0.064218439,,,,,-53.42736296
2.473,-0.089148107,-0.064307377,,,,,-53.42187663
2.474,-0.089141667,-0.06543801,,,,,-53.41633218
2.475,-0.089135225,-0.074530177,,,,,-53.41072977
2.476,-0.089128779,-0.04006147,,,,,-53.40506954
2.477,-0.089122329,-0.0660116,,,,,-53.39935164
2.478,-0.089115877,-0.12828308,,,,,-53.39357621
2.479,-0.089109421,-0.1085793,,,,,-53.38774342
2.48,-0.089102961,-0.060610961,,,,,-53.3818534
2.481,-0.089096499,-0.11749201,,,,,-53.37590632
2.482,-0.089090033,-0.091434263,,,,,-53.36990234
2.483,-0.089083563,-0.08693549,,,,,-53.36384162
2.484,-0.089077091,-0.068470873,,,,,-53.35772433
2.485,-0.089070615,-0.06169802,,,,,-53.35155063
2.486,-0.089064135,-0.075826429,,,,,-53.34532068
2.487,-0.089057652,-0.085381106,,,,,-53.33903467
2.488,-0.089051166,-0.073164426,,,,,-53.33269276
2.489,-0.089044677,-0.068223514,,,,,-53.32629513
2.49,-0.089038184,-0.086668387,,,,,-53.31984196
2.491,-0.089031687,-0.062078904,,,,,-53.31333343
2.492,-0.089025188,-0.081438541,,,,,-53.30676972
2.493,-0.089018684,-0.059902325,,,,,-53.30015101
2.494,-0.089012178,-0.091109365,,,,,-53.2934775
2.495,-0.089005668,-0.087574303,,,,,-53.28674937
2.496,-0.088999154,-0.070061177,,,,,-53.27996681
2.497,-0.088992638,-0.079330355,,,,,-53.27313002
2.498,-0.088986117,-0.066141963,,,,,-53.26623919
2.499,-0.088979594,-0.069356322,,,,,-53.25929452
2.5,-0.088973067,-0.047665119,,,,,-53.2522962
2.501,-0.088966536,-0.093677834,,,,,-53.24524445
2.502,-0.088960002,-0.061493963,,,,,-53.23813946
2.503,-0.088953465,-0.06219716,,,,,-53.23098144
2.504,-0.088946924,-0.034377608,,,,,-53.22377059
2.505,-0.088940379,-0.041008569,,,,,-53.21650713
2.506,-0.088933831,-0.063071609,,,,,-53.20919126
2.507,-0.08892728,-0.048748236,,,,,-53.2018232
2.508,-0.088920725,-0.041067306,,,,,-53.19440317
2.509,-0.088914167,-0.076397844,,,,,-53.18693137
2.51,-0.088907605,-0.067623414,,,,,-53.17940803
2.511,-0.08890104,-0.061497509,,,,,-53.17183337
2.512,-0.088894471,-0.050070267,,,,,-53.1642076
2.513,-0.088887899,-0.059000157,,,,,-53.15653096
2.514,-0.088881323,-0.083983973,,,,,-53.14880366
2.515,-0.088874744,-0.060642026,,,,,-53.14102594
2.516,-0.088868161,-0.031705946,,,,,-53.13319801
2.517,-0.088861575,-0.074345797,,,,,-53.12532012
2.518,-0.088854985,-0.078026995,,,,,-53.11739249
2.519,-0.088848392,-0.071516387,,,,,-53.10941535
2.52,-0.088841795,-0.10322932,,,,,-53.10138894
2.521,-0.088835195,-0.037463989,,,,,-53.09331349
2.522,-0.088828591,-0.053309742,,,,,-53.08518924
2.523,-0.088821983,-0.065514982,,,,,-53.07701643
2.524,-0.088815372,-0.07277333,,,,,-53.0687953
2.525,-0.088808758,-0.082704909,,,,,-53.06052609
2.526,-0.088802139,-0.050591532,,,,,-53.05220904
2.527,-0.088795518,-0.087979935,,,,,-53.0438444
2.528,-0.088788893,-0.034722421,,,,,-53.03543241
2.529,-0.088782264,-0.02763338,,,,,-53.02697331
2.53,-0.088775631,-0.08311329,,,,,-53.01846735
2.531,-0.088768995,-0.081171244,,,,,-53.00991479
2.532,-0.088762356,-0.07724677,,,,,-53.00131587
2.533,-0.088755713,-0.040871415,,,,,-52.99267084
2.534,-0.088749066,-0.045545708,,,,,-52.98397995
2.535,-0.088742416,-0.063833512,,,,,-52.97524347
2.536,-0.088735762,-0.065385178,,,,,-52.96646163
2.537,-0.088729104,-0.060175907,,,,,-52.95763469
2.538,-0.088722443,-0.062962532,,,,,-52.94876292
2.539,-0.088715778,-0.075175121,,,,,-52.93984657
2.54,-0.08870911,-0.048733961,,,,,-52.93088589
2.541,-0.088702438,-0.058921538,,,,,-52.92188114
2.542,-0.088695762,-0.069944322,,,,,-52.91283259
2.543,-0.088689083,-0.066121124,,,,,-52.9037405
2.544,-0.0886824,-0.044702657,,,,,-52.89460511
2.545,-0.088675714,-0.053349778,,,,,-52.88542671
2.546,-0.088669024,-0.047815327,,,,,-52.87620554
2.547,-0.08866233,-0.069761723,,,,,-52.86694188
2.548,-0.088655633,-0.067292459,,,,,-52.85763599
2.549,-0.088648932,-0.059741527,,,,,-52.84828812
2.55,-0.088642227,-0.08369524,,,,,-52.83889856
2.551,-0.088635519,-0.040699288,,,,,-52.82946756
2.552,-0.088628806,-0.072828799,,,,,-52.81999539
2.553,-0.088622091,-0.037795167,,,,,-52.81048231
2.554,-0.088615371,-0.076559432,,,,,-52.8009286
2.555,-0.088608648,-0.075822271,,,,,-52.79133453
2.556,-0.088601922,-0.078145355,,,,,-52.78170035
2.557,-0.088595191,-0.090073928,,,,,-52.77202635
2.558,-0.088588457,-0.052819379,,,,,-52.76231279
2.559,-0.088581719,-0.061963107,,,,,-52.75255994
2.56,-0.088574978,-0.044846315,,,,,-52.74276808
2.561,-0.088568233,-0.085390009,,,,,-52.73293747
2.562,-0.088561484,-0.079105698,,,,,-52.72306838
2.563,-0.088554731,-0.072718099,,,,,-52.71316109
2.564,-0.088547975,-0.052239642,,,,,-52.70321587
2.565,-0.088541215,-0.081604891,,,,,-52.69323299
2.566,-0.088534452,-0.061347608,,,,,-52.68321272
2.567,-0.088527684,-0.056220341,,,,,-52.67315533
2.568,-0.088520913,-0.055665284,,,,,-52.66306111
2.569,-0.088514138,-0.039029405,,,,,-52.65293032
2.57,-0.08850736,-0.053164341,,,,,-52.64276323
2.571,-0.088500577,-0.072104007,,,,,-52.63256013
2.572,-0.088493791,-0.066826865,,,,,-52.62232127
2.573,-0.088487002,-0.052289918,,,,,-52.61204694
2.574,-0.088480208,-0.066169001,,,,,-52.60173742
2.575,-0.088473411,-0.074642852,,,,,-52.59139296
2.576,-0.08846661,-0.067084335,,,,,-52.58101386
2.577,-0.088459805,-0.081437916,,,,,-52.57060037
2.578,-0.088452997,-0.029401904,,,,,-52.56015278
2.579,-0.088446184,-0.043304875,,,,,-52.54967137
2.58,-0.088439368,-0.062145047,,,,,-52.53915639
2.581,-0.088432548,-0.073327899,,,,,-52.52860813
2.582,-0.088425725,-0.068204544,,,,,-52.51802686
2.583,-0.088418898,-0.047053181,,,,,-52.50741286
2.584,-0.088412067,-0.053109515,,,,,-52.49676639
2.585,-0.088405232,-0.066883929,,,,,-52.48608774
2.586,-0.088398393,-0.06161426,,,,,-52.47537717
2.587,-0.088391551,-0.07536044,,,,,-52.46463495
2.588,-0.088384704,-0.076118827,,,,,-52.45386137
2.589,-0.088377854,-0.061875116,,,,,-52.44305669
2.59,-0.088371001,-0.061397418,,,,,-52.43222118
2.591,-0.088364143,-0.090611801,,,,,-52.42135512
2.592,-0.088357282,-0.072574176,,,,,-52.41045878
2.593,-0.088350416,-0.035180457,,,,,-52.39953243
2.594,-0.088343547,-0.085344672,,,,,-52.38857633
2.595,-0.088336674,-0.030553117,,,,,-52.37759077
2.596,-0.088329798,-0.050575431,,,,,-52.36657602
2.597,-0.088322917,-0.063089207,,,,,-52.35553233
2.598,-0.088316033,-0.052601986,,,,,-52.34445998
2.599,-0.088309145,-0.036573302,,,,,-52.33335925
2.6,-0.088302253,-0.076274358,,,,,-52.3222304
2.601,-0.088295358,-0.038804051,,,,,-52.31107369
2.602,-0.088288458,-0.08472389,,,,,-52.2998894
2.603,-0.088281555,-0.049541373,,,,,-52.2886778
2.604,-0.088274647,-0.058168128,,,,,-52.27743914
2.605,-0.088267736,-0.079133362,,,,,-52.2661737
2.606,-0.088260821,-0.036856189,,,,,-52.25488175
2.607,-0.088253903,-0.053776141,,,,,-52.24356354
2.608,-0.08824698,-0.059749361,,,,,-52.23221935
2.609,-0.088240054,-0.081597447,,,,,-52.22084944
2.61,-0.088233123,-0.054405276,,,,,-52.20945407
2.611,-0.088226189,-0.098010823,,,,,-52.1980335
2.612,-0.088219251,-0.051770959,,,,,-52.186588
2.613,-0.08821231,-0.098292999,,,,,-52.17511784
2.614,-0.088205364,-0.052089017,,,,,-52.16362326
2.615,-0.088198414,-0.092384085,,,,,-52.15210454
2.616,-0.088191461,-0.048837364,,,,,-52.14056193
2.617,-0.088184504,-0.043122027,,,,,-52.12899569
2.618,-0.088177542,-0.095595412,,,,,-52.11740608
2.619,-0.088170577,-0.082728468,,,,,-52.10579336
2.62,-0.088163608,-0.058025014,,,,,-52.09415779
2.621,-0.088156636,-0.068502612,,,,,-52.08249962
2.622,-0.088149659,-0.069150053,,,,,-52.07081912
2.623,-0.088142678,-0.080043867,,,,,-52.05911652
2.624,-0.088135694,-0.053004611,,,,,-52.0473921
2.625,-0.088128706,-0.058153611,,,,,-52.0356461
2.626,-0.088121713,-0.058928628,,,,,-52.02387877
2.627,-0.088114717,-0.080796815,,,,,-52.01209038
2.628,-0.088107717,-0.088642664,,,,,-52.00028117
2.629,-0.088100713,-0.080712467,,,,,-51.98845138
2.63,-0.088093706,-0.071310937,,,,,-51.97660128
2.631,-0.088086694,-0.041637432,,,,,-51.96473111
2.632,-0.088079678,-0.077736527,,,,,-51.95284111
2.633,-0.088072659,-0.052663345,,,,,-51.94093155
2.634,-0.088065635,-0.031807605,,,,,-51.92900265
2.635,-0.088058608,-0.05986014,,,,,-51.91705468
2.636,-0.088051577,-0.089747556,,,,,-51.90508786
2.637,-0.088044542,-0.086115524,,,,,-51.89310246
2.638,-0.088037502,-0.0654594,,,,,-51.88109871
2.639,-0.088030459,-0.064861186,,,,,-51.86907685
2.64,-0.088023412,-0.068040527,,,,,-51.85703712
2.641,-0.088016362,-0.088835984,,,,,-51.84497977
2.642,-0.088009307,-0.078966402,,,,,-51.83290504
2.643,-0.088002248,-0.075463213,,,,,-51.82081316
2.644,-0.087995186,-0.022213375,,,,,-51.80870437
2.645,-0.087988119,-0.073422119,,,,,-51.79657891
2.646,-0.087981048,-0.058148365,,,,,-51.78443701
2.647,-0.087973974,-0.042940497,,,,,-51.77227892
2.648,-0.087966896,-0.064365439,,,,,-51.76010486
2.649,-0.087959813,-0.047501419,,,,,-51.74791506
2.65,-0.087952727,-0.085777305,,,,,-51.73570977
2.651,-0.087945637,-0.073197059,,,,,-51.72348921
2.652,-0.087938543,-0.095686719,,,,,-51.7112536
2.653,-0.087931445,-0.036527179,,,,,-51.69900319
2.654,-0.087924343,-0.06366992,,,,,-51.6867382
2.655,-0.087917237,-0.10301121,,,,,-51.67445886
2.656,-0.087910127,-0.072308108,,,,,-51.66216539
2.657,-0.087903013,-0.096006893,,,,,-51.64985802
2.658,-0.087895895,-0.063648403,,,,,-51.63753697
2.659,-0.087888773,-0.056257464,,,,,-51.62520246
2.66,-0.087881647,-0.044078533,,,,,-51.61285473
2.661,-0.087874517,-0.08101768,,,,,-51.60049399
2.662,-0.087867384,-0.071245715,,,,,-51.58812046
2.663,-0.087860246,-0.043861251,,,,,-51.57573436
2.664,-0.087853104,-0.051598102,,,,,-51.56333591
2.665,-0.087845959,-0.071743451,,,,,-51.55092532
2.666,-0.087838809,-0.067031287,,,,,-51.53850282
2.667,-0.087831656,-0.10099611,,,,,-51.52606862
2.668,-0.087824498,-0.065961018,,,,,-51.51362293
2.669,-0.087817337,-0.095390484,,,,,-51.50116597
2.67,-0.087810171,-0.052578721,,,,,-51.48869794
2.671,-0.087803002,-0.081100106,,,,,-51.47621907
2.672,-0.087795828,-0.075555362,,,,,-51.46372956
2.673,-0.087788651,-0.048022483,,,,,-51.45122961
2.674,-0.08778147,-0.063190371,,,,,-51.43871945
2.675,-0.087774284,-0.094408393,,,,,-51.42619927
2.676,-0.087767095,-0.06359899,,,,,-51.41366928
2.677,-0.087759902,-0.079054952,,,,,-51.40112968
2.678,-0.087752704,-0.075740613,,,,,-51.38858069
2.679,-0.087745503,-0.076248825,,,,,-51.3760225
2.68,-0.087738298,-0.059241708,,,,,-51.36345532
2.681,-0.087731088,-0.057002157,,,,,-51.35087934
2.682,-0.087723875,-0.079904199,,,,,-51.33829477
2.683,-0.087716658,-0.093454704,,,,,-51.3257018
2.684,-0.087709436,-0.055197559,,,,,-51.31310064
2.685,-0.087702211,-0.0513894,,,,,-51.30049148
2.686,-0.087694982,-0.072271504,,,,,-51.28787451
2.687,-0.087687749,-0.045508049,,,,,-51.27524993
2.688,-0.087680511,-0.071781799,,,,,-51.26261793
2.689,-0.08767327,-0.055087447,,,,,-51.24997871
2.69,-0.087666025,-0.097696722,,,,,-51.23733246
2.691,-0.087658776,-0.084340215,,,,,-51.22467936
2.692,-0.087651522,-0.045466922,,,,,-51.21201961
2.693,-0.087644265,-0.039442394,,,,,-51.1993534
2.694,-0.087637004,-0.075757526,,,,,-51.18668091
2.695,-0.087629738,-0.068939552,,,,,-51.17400233
2.696,-0.087622469,-0.074569821,,,,,-51.16131784
2.697,-0.087615196,-0.097607918,,,,,-51.14862763
2.698,-0.087607918,-0.04189375,,,,,-51.13593188
2.699,-0.087600637,-0.056134041,,,,,-51.12323077
2.7,-0.087593352,-0.09049692,,,,,-51.11052449
2.701,-0.087586062,-0.08287923,,,,,-51.09781321
2.702,-0.087578769,-0.087640047,,,,,-51.08509711
2.703,-0.087571472,-0.09186101,,,,,-51.07237637
2.704,-0.08756417,-0.037701,,,,,-51.05965117
2.705,-0.087556865,-0.091434561,,,,,-51.04692168
2.706,-0.087549555,-0.083013527,,,,,-51.03418808
2.707,-0.087542242,-0.08347322,,,,,-51.02145055
2.708,-0.087534924,-0.073306389,,,,,-51.00870924
2.709,-0.087527603,-0.080626063,,,,,-50.99596434
2.71,-0.087520277,-0.057057984,,,,,-50.98321602
2.711,-0.087512948,-0.10054407,,,,,-50.97046444
2.712,-0.087505614,-0.066749573,,,,,-50.95770977
2.713,-0.087498277,-0.078703247,,,,,-50.94495219
2.714,-0.087490935,-0.063371092,,,,,-50.93219185
2.715,-0.08748359,-0.05986188,,,,,-50.91942893
2.716,-0.08747624,-0.072374627,,,,,-50.90666358
2.717,-0.087468886,-0.027010934,,,,,-50.89389597
2.718,-0.087461528,-0.062662058,,,,,-50.88112627
2.719,-0.087454167,-0.082378991,,,,,-50.86835463
2.72,-0.087446801,-0.075297453,,,,,-50.85558122
2.721,-0.087439431,-0.065960847,,,,,-50.84280619
2.722,-0.087432057,-0.085157149,,,,,-50.8300297
2.723,-0.08742468,-0.062648609,,,,,-50.81725191
2.724,-0.087417298,-0.078626931,,,,,-50.80447298
2.725,-0.087409912,-0.067232281,,,,,-50.79169306
2.726,-0.087402522,-0.066226207,,,,,-50.7789123
2.727,-0.087395128,-0.089787528,,,,,-50.76613086
2.728,-0.08738773,-0.072641619,,,,,-50.75334889
2.729,-0.087380328,-0.063490719,,,,,-50.74056655
2.73,-0.087372922,-0.04994484,,,,,-50.72778397
2.731,-0.087365512,-0.059298113,,,,,-50.71500132
2.732,-0.087358098,-0.091256447,,,,,-50.70221874
2.733,-0.08735068,-0.07070493,,,,,-50.68943637
2.734,-0.087343257,-0.055788003,,,,,-50.67665437
2.735,-0.087335831,-0.066639923,,,,,-50.66387288
2.736,-0.087328401,-0.065115526,,,,,-50.65109205
2.737,-0.087320967,-0.074067391,,,,,-50.63831201
2.738,-0.087313528,-0.067326188,,,,,-50.6255329
2.739,-0.087306086,-0.10775062,,,,,-50.61275489
2.74,-0.08729864,-0.060608521,,,,,-50.59997809
2.741,-0.087291189,-0.069571294,,,,,-50.58720265
2.742,-0.087283735,-0.07331562,,,,,-50.57442872
2.743,-0.087276276,-0.11433663,,,,,-50.56165642
2.744,-0.087268814,-0.083197691,,,,,-50.5488859
2.745,-0.087261347,-0.048449513,,,,,-50.53611729
2.746,-0.087253877,-0.1001586,,,,,-50.52335072
2.747,-0.087246402,-0.089803025,,,,,-50.51058634
2.748,-0.087238924,-0.069090739,,,,,-50.49782427
2.749,-0.087231441,-0.068221554,,,,,-50.48506464
2.75,-0.087223954,-0.062594309,,,,,-50.47230759
2.751,-0.087216464,-0.093711138,,,,,-50.45955325
2.752,-0.087208969,-0.064065382,,,,,-50.44680175
2.753,-0.08720147,-0.079133816,,,,,-50.4340532
2.754,-0.087193967,-0.069634452,,,,,-50.42130776
2.755,-0.08718646,-0.086626999,,,,,-50.40856553
2.756,-0.087178949,-0.060673211,,,,,-50.39582665
2.757,-0.087171434,-0.075251669,,,,,-50.38309123
2.758,-0.087163916,-0.062040552,,,,,-50.37035942
2.759,-0.087156393,-0.055938907,,,,,-50.35763132
2.76,-0.087148866,-0.083167486,,,,,-50.34490706
2.761,-0.087141334,-0.07811626,,,,,-50.33218676
2.762,-0.087133799,-0.050825823,,,,,-50.31947054
2.763,-0.08712626,-0.074976251,,,,,-50.30675853
2.764,-0.087118717,-0.072965972,,,,,-50.29405083
2.765,-0.08711117,-0.084605612,,,,,-50.28134758
2.766,-0.087103619,-0.062984087,,,,,-50.26864888
2.767,-0.087096064,-0.075846009,,,,,-50.25595485
2.768,-0.087088504,-0.10073002,,,,,-50.24326561
2.769,-0.087080941,-0.070624448,,,,,-50.23058127
2.77,-0.087073374,-0.097512484,,,,,-50.21790195
2.771,-0.087065802,-0.059355631,,,,,-50.20522776
2.772,-0.087058227,-0.092959829,,,,,-50.19255881
2.773,-0.087050648,-0.0761666,,,,,-50.17989521
2.774,-0.087043064,-0.092683196,,,,,-50.16723707
2.775,-0.087035477,-0.087134495,,,,,-50.15458451
2.776,-0.087027885,-0.071952276,,,,,-50.14193763
2.777,-0.08702029,-0.099784121,,,,,-50.12929653
2.778,-0.08701269,-0.06324254,,,,,-50.11666134
2.779,-0.087005087,-0.090408623,,,,,-50.10403214
2.78,-0.086997479,-0.092400618,,,,,-50.09140906
2.781,-0.086989867,-0.071944699,,,,,-50.07879218
2.782,-0.086982252,-0.071611494,,,,,-50.06618163
2.783,-0.086974632,-0.099597916,,,,,-50.05357749
2.784,-0.086967009,-0.085239857,,,,,-50.04097988
2.785,-0.086959381,-0.063214637,,,,,-50.0283889
2.786,-0.086951749,-0.090400979,,,,,-50.01580464
2.787,-0.086944114,-0.090622969,,,,,-50.0032272
2.788,-0.086936474,-0.058171298,,,,,-49.99065669
2.789,-0.08692883,-0.11255091,,,,,-49.9780932
2.79,-0.086921182,-0.10026371,,,,,-49.96553684
2.791,-0.086913531,-0.088522173,,,,,-49.95298769
2.792,-0.086905875,-0.083337188,,,,,-49.94044586
2.793,-0.086898215,-0.070466883,,,,,-49.92791144
2.794,-0.086890551,-0.10161576,,,,,-49.91538453
2.795,-0.086882883,-0.11272441,,,,,-49.90286521
2.796,-0.086875212,-0.10568099,,,,,-49.89035359
2.797,-0.086867536,-0.071821056,,,,,-49.87784975
2.798,-0.086859856,-0.072846435,,,,,-49.8653538
2.799,-0.086852172,-0.080002815,,,,,-49.85286581
2.8,-0.086844484,-0.098457471,,,,,-49.84038588
2.801,-0.086836792,-0.076398171,,,,,-49.8279141
2.802,-0.086829096,-0.075275838,,,,,-49.81545056
2.803,-0.086821397,-0.081842676,,,,,-49.80299535
2.804,-0.086813693,-0.090308994,,,,,-49.79054855
2.805,-0.086805985,-0.08041773,,,,,-49.77811025
2.806,-0.086798273,-0.09151046,,,,,-49.76568055
2.807,-0.086790557,-0.048951235,,,,,-49.75325951
2.808,-0.086782837,-0.10555176,,,,,-49.74084724
2.809,-0.086775113,-0.082322702,,,,,-49.72844381
2.81,-0.086767386,-0.074629605,,,,,-49.7160493
2.811,-0.086759654,-0.093077399,,,,,-49.70366381
2.812,-0.086751918,-0.085401081,,,,,-49.69128741
2.813,-0.086744178,-0.10753441,,,,,-49.67892018
2.814,-0.086736434,-0.076764047,,,,,-49.6665622
2.815,-0.086728686,-0.068615615,,,,,-49.65421357
2.816,-0.086720935,-0.1063062,,,,,-49.64187434
2.817,-0.086713179,-0.072688751,,,,,-49.62954461
2.818,-0.086705419,-0.089032635,,,,,-49.61722446
2.819,-0.086697655,-0.096069485,,,,,-49.60491395
2.82,-0.086689888,-0.11853606,,,,,-49.59261317
2.821,-0.086682116,-0.074383005,,,,,-49.58032219
2.822,-0.08667434,-0.089412607,,,,,-49.5680411
2.823,-0.086666561,-0.075241402,,,,,-49.55576996
2.824,-0.086658777,-0.079453997,,,,,-49.54350885
2.825,-0.086650989,-0.11353015,,,,,-49.53125784
2.826,-0.086643198,-0.085326858,,,,,-49.51901701
2.827,-0.086635402,-0.096446402,,,,,-49.50678643
2.828,-0.086627603,-0.092110217,,,,,-49.49456617
2.829,-0.086619799,-0.11234563,,,,,-49.48235631
2.83,-0.086611992,-0.083355226,,,,,-49.47015691
2.831,-0.08660418,-0.061970439,,,,,-49.45796804
2.832,-0.086596365,-0.081975706,,,,,-49.44578978
2.833,-0.086588546,-0.10503401,,,,,-49.4336222
2.834,-0.086580722,-0.11021101,,,,,-49.42146536
2.835,-0.086572895,-0.091014557,,,,,-49.40931933
2.836,-0.086565064,-0.098957106,,,,,-49.39718418
2.837,-0.086557229,-0.082514226,,,,,-49.38505998
2.838,-0.08654939,-0.084774956,,,,,-49.37294678
2.839,-0.086541547,-0.094149463,,,,,-49.36084467
2.84,-0.0865337,-0.11082424,,,,,-49.3487537
2.841,-0.086525849,-0.078138605,,,,,-49.33667394
2.842,-0.086517994,-0.083788715,,,,,-49.32460545
2.843,-0.086510135,-0.10469684,,,,,-49.3125483
2.844,-0.086502272,-0.11820512,,,,,-49.30050254
2.845,-0.086494405,-0.11258727,,,,,-49.28846825
2.846,-0.086486535,-0.088827468,,,,,-49.27644549
2.847,-0.08647866,-0.067242242,,,,,-49.26443431
2.848,-0.086470781,-0.10443302,,,,,-49.25243477
2.849,-0.086462899,-0.087188177,,,,,-49.24044695
2.85,-0.086455012,-0.096672915,,,,,-49.22847089
2.851,-0.086447122,-0.10272888,,,,,-49.21650665
2.852,-0.086439228,-0.089764357,,,,,-49.20455431
2.853,-0.08643133,-0.096049316,,,,,-49.1926139
2.854,-0.086423427,-0.080524392,,,,,-49.1806855
2.855,-0.086415521,-0.1066967,,,,,-49.16876916
2.856,-0.086407611,-0.072298743,,,,,-49.15686494
2.857,-0.086399698,-0.12624767,,,,,-49.14497289
2.858,-0.08639178,-0.089817464,,,,,-49.13309307
2.859,-0.086383858,-0.11043774,,,,,-49.12122553
2.86,-0.086375932,-0.081741802,,,,,-49.10937033
2.861,-0.086368003,-0.10929517,,,,,-49.09752753
2.862,-0.08636007,-0.10124396,,,,,-49.08569717
2.863,-0.086352132,-0.098969415,,,,,-49.07387932
2.864,-0.086344191,-0.11311527,,,,,-49.06207402
2.865,-0.086336246,-0.094237417,,,,,-49.05028133
2.866,-0.086328297,-0.1111189,,,,,-49.03850129
2.867,-0.086320344,-0.097721703,,,,,-49.02673397
2.868,-0.086312387,-0.11057883,,,,,-49.01497942
2.869,-0.086304426,-0.10953753,,,,,-49.00323767
2.87,-0.086296462,-0.12507799,,,,,-48.99150879
2.871,-0.086288493,-0.11544622,,,,,-48.97979282
2.872,-0.086280521,-0.098327838,,,,,-48.96808982
2.873,-0.086272545,-0.10375167,,,,,-48.95639983
2.874,-0.086264565,-0.086768717,,,,,-48.9447229
2.875,-0.086256581,-0.11809257,,,,,-48.93305907
2.876,-0.086248593,-0.10233637,,,,,-48.92140841
2.877,-0.086240601,-0.1076231,,,,,-48.90977095
2.878,-0.086232605,-0.068534404,,,,,-48.89814674
2.879,-0.086224606,-0.058963936,,,,,-48.88653582
