"Freq [GHz]","dB(S(3,2)) [] - coupler_x_length='18.8mm' coupler_y_length='18.4mm'","dB(S(4,2)) [] - coupler_x_length='18.8mm' coupler_y_length='18.4mm'","dB(S(4,3)) [] - coupler_x_length='18.8mm' coupler_y_length='18.4mm'"
3.533,-7.80012946361109,-5.6138687792353,-5.74097202575767
3.534,-7.79750770565408,-5.61572940717052,-5.74326492504219
3.535,-7.79489266110435,-5.61758902011626,-5.7455530276647
3.536,-7.79228430839579,-5.61944761286974,-5.7478363291709
3.537,-7.78968262602822,-5.62130518023802,-5.7501148251384
3.538,-7.78708759256715,-5.62316171703804,-5.75238851117672
3.539,-7.78449918664372,-5.62501721809669,-5.75465738292721
3.54,-7.78191738695455,-5.62687167825096,-5.75692143606305
3.541,-7.77934217226164,-5.62872509234795,-5.75918066628914
3.542,-7.77677352139219,-5.630577455245,-5.76143506934215
3.543,-7.77421141323852,-5.63242876180973,-5.76368464099035
3.544,-7.77165582675792,-5.63427900692015,-5.76592937703369
3.545,-7.76910674097253,-5.63612818546474,-5.7681692733037
3.546,-7.76656413496924,-5.63797629234251,-5.77040432566345
3.547,-7.76402798789952,-5.63982332246309,-5.77263453000749
3.548,-7.76149827897935,-5.64166927074681,-5.77485988226186
3.549,-7.75897498748904,-5.6435141321248,-5.777080378384
3.55,-7.75645809277317,-5.64535790153899,-5.77929601436272
3.551,-7.75394757424043,-5.6472005739423,-5.78150678621816
3.552,-7.75144341136352,-5.64904214429862,-5.78371269000176
3.553,-7.74894558367901,-5.65088260758295,-5.78591372179621
3.554,-7.74645407078724,-5.65272195878143,-5.7881098777154
3.555,-7.7439688523522,-5.65456019289145,-5.79030115390437
3.556,-7.74148990810142,-5.65639730492169,-5.79248754653933
3.557,-7.73901721782583,-5.65823328989225,-5.79466905182753
3.558,-7.73655076137966,-5.66006814283466,-5.79684566600727
3.559,-7.73409051868036,-5.66190185879198,-5.79901738534788
3.56,-7.73163646970841,-5.66373443281891,-5.80118420614961
3.561,-7.72918859450728,-5.66556585998179,-5.80334612474368
3.562,-7.72674687318325,-5.66739613535874,-5.80550313749214
3.563,-7.72431128590539,-5.66922525403966,-5.80765524078793
3.564,-7.72188181290536,-5.67105321112641,-5.80980243105475
3.565,-7.71945843447733,-5.67288000173274,-5.81194470474711
3.566,-7.71704113097789,-5.67470562098451,-5.81408205835019
3.567,-7.71462988282592,-5.67653006401961,-5.81621448837989
3.568,-7.7122246705025,-5.67835332598815,-5.81834199138274
3.569,-7.70982547455076,-5.68017540205248,-5.82046456393589
3.57,-7.70743227557583,-5.68199628738725,-5.82258220264706
3.571,-7.70504505424471,-5.68381597717949,-5.82469490415446
3.572,-7.70266379128612,-5.68563446662868,-5.82680266512684
3.573,-7.70028846749049,-5.68745175094683,-5.82890548226337
3.574,-7.69791906370976,-5.68926782535849,-5.83100335229365
3.575,-7.69555556085732,-5.69108268510091,-5.83309627197765
3.576,-7.69319793990793,-5.69289632542402,-5.83518423810569
3.577,-7.69084618189756,-5.69470874159053,-5.83726724749837
3.578,-7.68850026792333,-5.69651992887601,-5.83934529700657
3.579,-7.6861601791434,-5.69832988256892,-5.84141838351141
3.58,-7.68382589677687,-5.70013859797072,-5.84348650392417
3.581,-7.68149740210365,-5.70194607039587,-5.84554965518629
3.582,-7.67917467646441,-5.70375229517196,-5.84760783426935
3.583,-7.67685770126044,-5.70555726763973,-5.84966103817497
3.584,-7.67454645795358,-5.70736098315315,-5.85170926393487
3.585,-7.6722409280661,-5.70916343707946,-5.85375250861073
3.586,-7.6699410931806,-5.71096462479928,-5.85579076929421
3.587,-7.66764693493994,-5.71276454170662,-5.85782404310693
3.588,-7.66535843504713,-5.71456318320895,-5.85985232720037
3.589,-7.6630755752652,-5.71636054472729,-5.86187561875592
3.59,-7.66079833741719,-5.71815662169623,-5.86389391498476
3.591,-7.65852670338594,-5.71995140956404,-5.86590721312789
3.592,-7.65626065511409,-5.72174490379269,-5.86791551045606
3.593,-7.65400017460394,-5.72353709985787,-5.86991880426975
3.594,-7.65174524391738,-5.72532799324917,-5.87191709189911
3.595,-7.64949584517578,-5.72711757947,-5.87391037070397
3.596,-7.64725196055988,-5.72890585403776,-5.87589863807378
3.597,-7.64501357230976,-5.7306928124838,-5.87788189142755
3.598,-7.64278066272468,-5.73247845035357,-5.87986012821387
3.599,-7.64055321416304,-5.73426276320658,-5.88183334591084
3.6,-7.63833120904224,-5.73604574661655,-5.88380154202605
3.601,-7.63611462983864,-5.73782739617139,-5.88576471409653
3.602,-7.63390345908743,-5.73960770747331,-5.88772285968873
3.603,-7.63169767938258,-5.74138667613883,-5.8896759763985
3.604,-7.62949727337673,-5.74316429779884,-5.89162406185103
3.605,-7.62730222378107,-5.7449405680987,-5.89356711370085
3.606,-7.62511251336531,-5.74671548269824,-5.89550512963173
3.607,-7.62292812495758,-5.74848903727184,-5.89743810735674
3.608,-7.62074904144429,-5.75026122750846,-5.89936604461816
3.609,-7.61857524577013,-5.75203204911171,-5.90128893918744
3.61,-7.6164067209379,-5.75380149779993,-5.90320678886522
3.611,-7.61424345000849,-5.75556956930616,-5.90511959148124
3.612,-7.61208541610075,-5.75733625937827,-5.90702734489435
3.613,-7.60993260239143,-5.75910156377896,-5.90893004699245
3.614,-7.60778499211508,-5.76086547828585,-5.91082769569248
3.615,-7.60564256856399,-5.76262799869149,-5.91272028894038
3.616,-7.60350531508808,-5.76438912080343,-5.91460782471105
3.617,-7.60137321509483,-5.76614884044429,-5.91649030100833
3.618,-7.59924625204921,-5.76790715345175,-5.91836771586498
3.619,-7.59712440947355,-5.76966405567864,-5.92024006734261
3.62,-7.59500767094754,-5.771419542993,-5.92210735353172
3.621,-7.59289602010805,-5.77317361127809,-5.92396957255159
3.622,-7.59078944064914,-5.77492625643244,-5.92582672255027
3.623,-7.58868791632192,-5.77667747436994,-5.92767880170462
3.624,-7.5865914309345,-5.77842726101982,-5.92952580822018
3.625,-7.58449996835187,-5.78017561232677,-5.93136774033121
3.626,-7.58241351249589,-5.78192252425089,-5.93320459630064
3.627,-7.58033204734515,-5.78366799276786,-5.93503637441999
3.628,-7.57825555693491,-5.78541201386885,-5.93686307300945
3.629,-7.57618402535702,-5.78715458356065,-5.93868469041776
3.63,-7.57411743675987,-5.78889569786569,-5.9405012250222
3.631,-7.57205577534827,-5.79063535282211,-5.9423126752286
3.632,-7.56999902538337,-5.79237354448372,-5.94411903947125
3.633,-7.56794717118265,-5.79411026892014,-5.94592031621295
3.634,-7.56590019711976,-5.79584552221681,-5.94771650394486
3.635,-7.56385808762451,-5.79757930047498,-5.94950760118663
3.636,-7.56182082718273,-5.79931159981183,-5.95129360648624
3.637,-7.55978840033626,-5.80104241636043,-5.95307451842003
3.638,-7.55776079168284,-5.80277174626988,-5.95485033559269
3.639,-7.55573798587602,-5.80449958570526,-5.95662105663717
3.64,-7.55371996762513,-5.80622593084769,-5.9583866802147
3.641,-7.55170672169516,-5.80795077789441,-5.96014720501476
3.642,-7.54969823290672,-5.80967412305878,-5.96190262975505
3.643,-7.54769448613596,-5.81139596257033,-5.96365295318144
3.644,-7.54569546631446,-5.81311629267479,-5.96539817406799
3.645,-7.54370115842923,-5.81483510963415,-5.96713829121684
3.646,-7.54171154752255,-5.81655240972666,-5.9688733034583
3.647,-7.53972661869197,-5.81826818924691,-5.97060320965071
3.648,-7.53774635709021,-5.81998244450583,-5.97232800868051
3.649,-7.53577074792506,-5.82169517183074,-5.97404769946213
3.65,-7.53379977645939,-5.82340636756541,-5.97576228093803
3.651,-7.53183342801097,-5.82511602807005,-5.97747175207863
3.652,-7.52987168795249,-5.82682414972136,-5.97917611188231
3.653,-7.52791454171143,-5.8285307289126,-5.98087535937538
3.654,-7.52596197477003,-5.83023576205357,-5.98256949361203
3.655,-7.52401397266519,-5.83193924557068,-5.98425851367435
3.656,-7.52207052098844,-5.83364117590698,-5.98594241867227
3.657,-7.52013160538582,-5.83534154952218,-5.98762120774353
3.658,-7.51819721155783,-5.83704036289268,-5.9892948800537
3.659,-7.51626732525939,-5.83873761251162,-5.9909634347961
3.66,-7.51434193229973,-5.84043329488891,-5.99262687119182
3.661,-7.51242101854234,-5.84212740655125,-5.99428518848965
3.662,-7.5105045699049,-5.84381994404215,-5.99593838596611
3.663,-7.50859257235921,-5.84551090392201,-5.99758646292539
3.664,-7.50668501193115,-5.84720028276808,-5.99922941869932
3.665,-7.50478187470055,-5.84888807717457,-6.00086725264737
3.666,-7.50288314680118,-5.8505742837526,-6.00249996415661
3.667,-7.50098881442066,-5.85225889913028,-6.00412755264172
3.668,-7.4990988638004,-5.85394191995274,-6.0057500175449
3.669,-7.49721328123552,-5.85562334288212,-6.0073673583359
3.67,-7.49533205307479,-5.85730316459764,-6.00897957451199
3.671,-7.49345516572059,-5.85898138179563,-6.01058666559792
3.672,-7.4915826056288,-5.86065799118948,-6.0121886311459
3.673,-7.48971435930876,-5.8623329895098,-6.01378547073562
3.674,-7.4878504133232,-5.86400637350432,-6.01537718397413
3.675,-7.48599075428818,-5.865678139938,-6.01696377049594
3.676,-7.48413536887302,-5.86734828559298,-6.01854522996288
3.677,-7.48228424380022,-5.86901680726872,-6.02012156206417
3.678,-7.48043736584543,-5.87068370178192,-6.02169276651635
3.679,-7.47859472183736,-5.87234896596658,-6.02325884306326
3.68,-7.47675629865772,-5.87401259667404,-6.02481979147603
3.681,-7.47492208324116,-5.87567459077298,-6.02637561155307
3.682,-7.4730920625752,-5.87733494514946,-6.02792630312001
3.683,-7.47126622370017,-5.87899365670696,-6.02947186602971
3.684,-7.46944455370916,-5.88065072236636,-6.03101230016225
3.685,-7.46762703974792,-5.88230613906598,-6.03254760542484
3.686,-7.46581366901484,-5.88395990376165,-6.03407778175189
3.687,-7.46400442876086,-5.88561201342666,-6.03560282910493
3.688,-7.46219930628944,-5.8872624650518,-6.03712274747261
3.689,-7.46039828895642,-5.88891125564544,-6.03863753687066
3.69,-7.45860136417007,-5.89055838223347,-6.04014719734188
3.691,-7.45680851939092,-5.89220384185939,-6.04165172895616
3.692,-7.45501974213178,-5.89384763158426,-6.04315113181038
3.693,-7.45323501995763,-5.89548974848679,-6.04464540602844
3.694,-7.45145434048557,-5.89713018966333,-6.04613455176125
3.695,-7.44967769138477,-5.89876895222787,-6.04761856918667
3.696,-7.4479050603764,-5.90040603331208,-6.0490974585095
3.697,-7.44613643523355,-5.90204143006536,-6.05057121996149
3.698,-7.44437180378123,-5.90367513965478,-6.05203985380131
3.699,-7.44261115389621,-5.90530715926519,-6.05350336031451
3.7,-7.44085447350707,-5.90693748609914,-6.05496173981348
3.701,-7.43910175059407,-5.90856611737701,-6.05641499263749
3.702,-7.43735297318907,-5.91019305033692,-6.05786311915266
3.703,-7.43560812937556,-5.91181828223482,-6.05930611975187
3.704,-7.4338672072885,-5.91344181034448,-6.06074399485484
3.705,-7.43213019511433,-5.91506363195749,-6.06217674490803
3.706,-7.43039708109089,-5.91668374438332,-6.06360437038469
3.707,-7.42866785350733,-5.91830214494929,-6.06502687178475
3.708,-7.4269425007041,-5.9199188310006,-6.0664442496349
3.709,-7.42522101107286,-5.9215337999004,-6.06785650448853
3.71,-7.42350337305641,-5.92314704902967,-6.06926363692568
3.711,-7.42178957514866,-5.92475857578739,-6.07066564755308
3.712,-7.42007960589457,-5.92636837759047,-6.07206253700406
3.713,-7.41837345389007,-5.92797645187373,-6.0734543059386
3.714,-7.416671107782,-5.92958279609005,-6.0748409550433
3.715,-7.41497255626809,-5.93118740771018,-6.07622248503131
3.716,-7.41327778809683,-5.93279028422296,-6.07759889664238
3.717,-7.41158679206749,-5.93439142313521,-6.07897019064278
3.718,-7.40989955703003,-5.93599082197176,-6.08033636782533
3.719,-7.40821607188501,-5.93758847827547,-6.08169742900937
3.72,-7.40653632558356,-5.93918438960726,-6.08305337504072
3.721,-7.40486030712736,-5.94077855354611,-6.08440420679167
3.722,-7.4031880055685,-5.94237096768902,-6.08574992516101
3.723,-7.40151941000949,-5.94396162965115,-6.08709053107394
3.724,-7.39985450960318,-5.94555053706566,-6.08842602548209
3.725,-7.39819329355267,-5.94713768758386,-6.0897564093635
3.726,-7.39653575111131,-5.94872307887517,-6.09108168372261
3.727,-7.39488187158262,-5.95030670862707,-6.09240184959021
3.728,-7.39323164432019,-5.95188857454524,-6.09371690802349
3.729,-7.3915850587277,-5.95346867435343,-6.09502686010593
3.73,-7.3899421042588,-5.95504700579356,-6.09633170694735
3.731,-7.38830277041708,-5.95662356662571,-6.0976314496839
3.732,-7.38666704675602,-5.95819835462809,-6.09892608947798
3.733,-7.38503492287888,-5.9597713675971,-6.10021562751829
3.734,-7.38340638843873,-5.9613426033473,-6.10150006501977
3.735,-7.38178143313832,-5.96291205971142,-6.1027794032236
3.736,-7.38016004673006,-5.96447973454039,-6.10405364339719
3.737,-7.37854221901596,-5.96604562570332,-6.10532278683415
3.738,-7.37692793984754,-5.96760973108753,-6.10658683485427
3.739,-7.3753171991258,-5.96917204859853,-6.10784578880352
3.74,-7.37370998680121,-5.97073257616004,-6.10909965005404
3.741,-7.37210629287355,-5.97229131171399,-6.1103484200041
3.742,-7.37050610739193,-5.97384825322055,-6.11159210007807
3.743,-7.36890942045472,-5.97540339865807,-6.11283069172646
3.744,-7.36731622220946,-5.97695674602316,-6.11406419642586
3.745,-7.36572650285287,-5.97850829333063,-6.11529261567893
3.746,-7.36414025263072,-5.98005803861356,-6.11651595101439
3.747,-7.36255746183781,-5.98160597992323,-6.11773420398704
3.748,-7.36097812081794,-5.98315211532918,-6.11894737617764
3.749,-7.35940221996377,-5.98469644291918,-6.12015546919302
3.75,-7.35782974971687,-5.98623896079924,-6.12135848466597
3.751,-7.35626070056759,-5.98777966709361,-6.12255642425529
3.752,-7.35469506305501,-5.98931855994481,-6.12374928964573
3.753,-7.35313282776692,-5.9908556375136,-6.12493708254798
3.754,-7.35157398533976,-5.99239089797897,-6.12611980469869
3.755,-7.35001852645849,-5.99392433953816,-6.12729745786041
3.756,-7.34846644185664,-5.99545596040668,-6.12847004382159
3.757,-7.34691772231619,-5.99698575881827,-6.12963756439659
3.758,-7.34537235866754,-5.99851373302493,-6.13080002142561
3.759,-7.34383034178941,-6.00003988129689,-6.13195741677474
3.76,-7.34229166260884,-6.00156420192266,-6.1331097523359
3.761,-7.34075631210112,-6.00308669320897,-6.13425703002682
3.762,-7.33922428128971,-6.00460735348079,-6.13539925179107
3.763,-7.3376955612462,-6.00612618108136,-6.13653641959801
3.764,-7.33617014309024,-6.00764317437214,-6.13766853544274
3.765,-7.33464801798953,-6.00915833173282,-6.13879560134622
3.766,-7.3331291771597,-6.01067165156135,-6.13991761935506
3.767,-7.3316136118643,-6.0121831322739,-6.14103459154166
3.768,-7.33010131341472,-6.01369277230486,-6.14214652000415
3.769,-7.32859227317015,-6.01520057010687,-6.14325340686634
3.77,-7.32708648253751,-6.01670652415078,-6.14435525427773
3.771,-7.32558393297142,-6.01821063292563,-6.14545206441353
3.772,-7.32408461597409,-6.01971289493873,-6.14654383947457
3.773,-7.32258852309533,-6.02121330871555,-6.14763058168738
3.774,-7.32109564593245,-6.02271187279977,-6.14871229330407
3.775,-7.31960597613022,-6.02420858575331,-6.14978897660239
3.776,-7.31811950538081,-6.02570344615622,-6.15086063388571
3.777,-7.31663622542373,-6.02719645260678,-6.15192726748297
3.778,-7.31515612804578,-6.02868760372144,-6.15298887974867
3.779,-7.313679205081,-6.03017689813481,-6.1540454730629
3.78,-7.3122054484106,-6.03166433449969,-6.15509704983129
3.781,-7.31073484996291,-6.03314991148703,-6.15614361248499
3.782,-7.30926740171333,-6.03463362778592,-6.15718516348065
3.783,-7.30780309568427,-6.03611548210361,-6.15822170530047
3.784,-7.30634192394506,-6.03759547316549,-6.15925324045208
3.785,-7.30488387861199,-6.03907359971506,-6.16027977146861
3.786,-7.30342895184812,-6.04054986051395,-6.16130130090867
3.787,-7.30197713586333,-6.0420242543419,-6.16231783135626
3.788,-7.30052842291423,-6.04349677999677,-6.16332936542084
3.789,-7.29908280530408,-6.04496743629447,-6.16433590573731
3.79,-7.29764027538277,-6.04643622206904,-6.1653374549659
3.791,-7.29620082554673,-6.04790313617256,-6.16633401579229
3.792,-7.2947644482389,-6.0493681774752,-6.16732559092749
3.793,-7.29333113594868,-6.05083134486514,-6.16831218310788
3.794,-7.29190088121183,-6.05229263724865,-6.16929379509518
3.795,-7.29047367661046,-6.05375205354999,-6.17027042967646
3.796,-7.28904951477293,-6.05520959271145,-6.17124208966406
3.797,-7.28762838837386,-6.05666525369337,-6.17220877789563
3.798,-7.28621029013398,-6.058119035474,-6.17317049723412
3.799,-7.28479521282016,-6.05957093704964,-6.17412725056774
3.8,-7.2833831492453,-6.06102095743454,-6.17507904080994
3.801,-7.28197409226829,-6.06246909566089,-6.17602587089944
3.802,-7.28056803479395,-6.06391535077886,-6.17696774380014
3.803,-7.27916496977299,-6.0653597218565,-6.1779046625012
3.804,-7.27776489020193,-6.06680220797983,-6.17883663001693
3.805,-7.27636778912304,-6.06824280825273,-6.17976364938684
3.806,-7.27497365962429,-6.069681521797,-6.18068572367562
3.807,-7.27358249483932,-6.07111834775228,-6.18160285597307
3.808,-7.27219428794735,-6.0725532852761,-6.18251504939418
3.809,-7.27080903217311,-6.07398633354381,-6.18342230707903
3.81,-7.26942672078683,-6.0754174917486,-6.1843246321928
3.811,-7.26804734710414,-6.07684675910146,-6.18522202792577
3.812,-7.26667090448601,-6.07827413483121,-6.18611449749332
3.813,-7.26529738633877,-6.0796996181844,-6.18700204413584
3.814,-7.26392678611391,-6.08112320842537,-6.18788467111883
3.815,-7.26255909730817,-6.08254490483621,-6.18876238173277
3.816,-7.26119431346337,-6.08396470671674,-6.18963517929319
3.817,-7.25983242816642,-6.08538261338447,-6.19050306714059
3.818,-7.25847343504924,-6.08679862417462,-6.1913660486405
3.819,-7.2571173277887,-6.08821273844009,-6.19222412718339
3.82,-7.25576410010653,-6.08962495555141,-6.19307730618469
3.821,-7.25441374576934,-6.09103527489679,-6.19392558908478
3.822,-7.25306625858848,-6.09244369588202,-6.19476897934895
3.823,-7.25172163242003,-6.09385021793053,-6.19560748046745
3.824,-7.25037986116472,-6.09525484048329,-6.19644109595535
3.825,-7.24904093876788,-6.09665756299885,-6.19726982935266
3.826,-7.24770485921936,-6.09805838495331,-6.19809368422423
3.827,-7.24637161655354,-6.09945730584029,-6.19891266415976
3.828,-7.24504120484915,-6.10085432517088,-6.19972677277378
3.829,-7.24371361822934,-6.10224944247369,-6.20053601370567
3.83,-7.24238885086152,-6.10364265729476,-6.20134039061956
3.831,-7.24106689695735,-6.10503396919759,-6.2021399072044
3.832,-7.23974775077268,-6.10642337776307,-6.20293456717391
3.833,-7.23843140660748,-6.10781088258949,-6.20372437426655
3.834,-7.23711785880576,-6.10919648329254,-6.20450933224553
3.835,-7.23580710175556,-6.1105801795052,-6.20528944489878
3.836,-7.23449912988884,-6.11196197087783,-6.20606471603893
3.837,-7.23319393768145,-6.11334185707807,-6.20683514950332
3.838,-7.23189151965304,-6.11471983779083,-6.20760074915394
3.839,-7.23059187036704,-6.11609591271828,-6.20836151887745
3.84,-7.22929498443056,-6.11747008157984,-6.20911746258515
3.841,-7.22800085649437,-6.1188423441121,-6.20986858421296
