Freq,Milled,HFSS,Measured
4.48,-12.10146,-18.40198177,-20.812778
4.481,-11.975485,-18.47424257,-20.756645
4.482,-12.03743,-18.54557008,-20.770933
4.483,-11.925479,-18.61591196,-20.871166
4.484,-11.904378,-18.68521516,-20.877256
4.485,-11.909375,-18.75342598,-21.073454
4.486,-11.860226,-18.82049018,-20.93404
4.487,-11.850236,-18.88635316,-21.049086
4.488,-11.78845,-18.95096,-20.946684
4.489,-11.775946,-19.01425568,-21.116848
4.49,-11.765326,-19.07618513,-21.109539
4.491,-11.678695,-19.13669349,-21.255198
4.492,-11.665737,-19.19572619,-21.064293
4.493,-11.63526,-19.25322915,-21.257607
4.494,-11.585035,-19.30914896,-21.205351
4.495,-11.57452,-19.36343305,-21.31171
4.496,-11.578499,-19.41602989,-21.361462
4.497,-11.532732,-19.46688915,-21.343489
4.498,-11.512678,-19.51596194,-21.434425
4.499,-11.462353,-19.56320097,-21.464842
4.5,-11.445012,-19.60856076,-21.653566
4.501,-11.397624,-19.65199781,-21.626389
4.502,-11.368074,-19.69347083,-21.499756
4.503,-11.317723,-19.73294087,-21.513363
4.504,-11.324194,-19.77037157,-21.639347
4.505,-11.251728,-19.80572926,-21.540743
4.506,-11.261244,-19.83898316,-21.682503
4.507,-11.216763,-19.87010553,-21.672482
4.508,-11.177535,-19.89907178,-21.769693
4.509,-11.134361,-19.92586063,-21.763935
4.51,-11.103893,-19.95045419,-21.899988
4.511,-11.115484,-19.97283806,-21.811073
4.512,-11.043619,-19.99300141,-21.841028
4.513,-11.01993,-20.01093703,-21.838074
4.514,-10.984028,-20.02664136,-22.022943
4.515,-11.00136,-20.04011452,-22.024418
4.516,-10.951471,-20.05136031,-22.015926
4.517,-10.909609,-20.06038617,-22.187506
4.518,-10.876571,-20.06720314,-22.151772
4.519,-10.862297,-20.07182584,-22.141712
4.52,-10.81472,-20.07427234,-22.151756
4.521,-10.802269,-20.0745641,-22.399429
4.522,-10.764617,-20.07272583,-22.189554
4.523,-10.764739,-20.06878541,-22.204535
4.524,-10.731077,-20.06277369,-22.409977
4.525,-10.675255,-20.05472438,-22.510916
4.526,-10.68399,-20.0446739,-22.416887
4.527,-10.604022,-20.03266114,-22.432835
4.528,-10.6333,-20.01872736,-22.427364
4.529,-10.598467,-20.00291595,-22.45624
4.53,-10.547041,-19.98527225,-22.614208
4.531,-10.498444,-19.96584338,-22.514027
4.532,-10.494287,-19.94467803,-22.663794
4.533,-10.479568,-19.92182624,-22.602743
4.534,-10.46593,-19.89733927,-22.652706
4.535,-10.436066,-19.87126935,-22.697857
4.536,-10.408399,-19.84366951,-22.751469
4.537,-10.380495,-19.81459343,-22.772974
4.538,-10.348562,-19.78409523,-22.868771
4.539,-10.330269,-19.75222931,-22.968456
4.54,-10.335194,-19.71905021,-22.95463
4.541,-10.332294,-19.68461243,-23.082352
4.542,-10.233642,-19.6489703,-22.916906
4.543,-10.213028,-19.61217787,-23.021296
4.544,-10.160365,-19.57428873,-22.987217
4.545,-10.187915,-19.53535594,-23.350817
4.546,-10.120429,-19.49543193,-23.06892
4.547,-10.148443,-19.45456834,-23.295742
4.548,-10.113667,-19.41281603,-23.195145
4.549,-10.123924,-19.3702249,-23.114124
4.55,-10.096396,-19.32684389,-23.207453
4.551,-10.068017,-19.28272091,-23.366217
4.552,-10.0238,-19.23790275,-23.292582
4.553,-10.041147,-19.19243507,-23.505444
4.554,-9.9880066,-19.14636236,-23.335903
4.555,-9.9856348,-19.09972789,-23.447605
4.556,-9.9754,-19.05257369,-23.518854
4.557,-9.9064827,-19.00494056,-23.580978
4.558,-9.9034424,-18.95686802,-23.447596
4.559,-9.9080896,-18.90839434,-23.635771
4.56,-9.884634,-18.85955648,-23.512318
4.561,-9.8678293,-18.81039017,-23.640003
4.562,-9.7951384,-18.76092985,-23.621887
4.563,-9.8167114,-18.71120871,-23.592421
4.564,-9.7697287,-18.66125872,-23.730015
4.565,-9.7829695,-18.6111106,-23.671768
4.566,-9.7099857,-18.56079387,-23.973848
4.567,-9.7355614,-18.51033687,-23.943327
4.568,-9.7013531,-18.45976678,-23.831291
4.569,-9.6894808,-18.40910963,-23.921724
4.57,-9.6932802,-18.35839034,-24.087029
4.571,-9.6568699,-18.30763276,-23.963743
4.572,-9.6383142,-18.25685966,-23.936575
4.573,-9.6155453,-18.2060928,-24.085161
4.574,-9.583457,-18.15535293,-24.091032
4.575,-9.5796957,-18.10465983,-24.137543
4.576,-9.5678949,-18.05403236,-24.171732
4.577,-9.5515299,-18.00348844,-24.15134
4.578,-9.5412951,-17.95304512,-24.252449
4.579,-9.5206461,-17.90271862,-24.033693
4.58,-9.4475584,-17.85252431,-24.339111
4.581,-9.4615145,-17.80247679,-24.304951
4.582,-9.4717665,-17.75258988,-24.483765
4.583,-9.4385195,-17.70287669,-24.263144
4.584,-9.4328356,-17.6533496,-24.580111
4.585,-9.3497572,-17.60402032,-24.388226
4.586,-9.383111,-17.55489991,-24.434185
4.587,-9.3535852,-17.5059988,-24.465117
4.588,-9.3134756,-17.45732683,-24.465662
4.589,-9.3349857,-17.40889326,-24.566261
4.59,-9.3077765,-17.36070677,-24.646847
4.591,-9.3144979,-17.31277556,-24.697609
4.592,-9.2847519,-17.2651073,-24.736803
4.593,-9.2617102,-17.21770916,-24.620888
4.594,-9.2374792,-17.17058787,-24.646231
4.595,-9.2159843,-17.12374972,-24.764328
4.596,-9.2058516,-17.07720056,-24.798401
4.597,-9.1917086,-17.03094585,-24.672256
4.598,-9.2052679,-16.98499066,-24.929329
4.599,-9.203558,-16.9393397,-24.847383
4.6,-9.109951,-16.89399731,-24.821571
4.601,-9.1253376,-16.84896752,-25.019016
4.602,-9.1336823,-16.80425403,-24.935268
4.603,-9.1174746,-16.75986024,-24.976166
4.604,-9.0630417,-16.71578926,-24.881729
4.605,-9.0285292,-16.67204393,-24.913067
4.606,-9.0296297,-16.62862682,-25.069319
4.607,-9.0133877,-16.58554026,-24.916618
4.608,-9.005929,-16.54278635,-25.180838
4.609,-9.0177402,-16.50036695,-25.068451
4.61,-8.9746542,-16.45828372,-25.147627
4.611,-8.943223,-16.41653812,-25.242012
4.612,-8.9543228,-16.3751314,-25.229904
4.613,-8.928977,-16.33406464,-25.20767
4.614,-8.9174089,-16.29333877,-25.211954
4.615,-8.9079542,-16.25295451,-25.206427
4.616,-8.9004011,-16.21291248,-25.260923
4.617,-8.8941088,-16.1732131,-25.247219
4.618,-8.8369341,-16.13385669,-25.385958
4.619,-8.8152037,-16.09484342,-25.286345
4.62,-8.8333778,-16.05617336,-25.459263
4.621,-8.8268204,-16.01784643,-25.376558
4.622,-8.8220806,-15.97986245,-25.26527
4.623,-8.8183832,-15.94222117,-25.350111
4.624,-8.7975826,-15.90492219,-25.42712
4.625,-8.780551,-15.86796505,-25.659945
4.626,-8.7587109,-15.83134919,-25.478128
4.627,-8.7419434,-15.79507399,-25.478903
4.628,-8.7815084,-15.75913873,-25.446106
4.629,-8.7723265,-15.72354261,-25.527475
4.63,-8.762064,-15.6882848,-25.503777
4.631,-8.7383757,-15.65336437,-25.637241
4.632,-8.6844835,-15.61878036,-25.606928
4.633,-8.6958828,-15.58453172,-25.588718
4.634,-8.703867,-15.55061738,-25.709391
4.635,-8.6662178,-15.5170362,-25.641165
4.636,-8.6493979,-15.48378702,-25.656038
4.637,-8.6507416,-15.45086861,-25.77911
4.638,-8.632679,-15.41827972,-25.643425
4.639,-8.6270981,-15.38601906,-25.776888
4.64,-8.5954056,-15.3540853,-25.704517
4.641,-8.5997257,-15.32247709,-25.846691
4.642,-8.6063757,-15.29119304,-25.731468
4.643,-8.5903101,-15.26023175,-25.723272
4.644,-8.5415678,-15.22959178,-25.768332
4.645,-8.5631695,-15.19927167,-25.862963
4.646,-8.5553617,-15.16926996,-25.894653
4.647,-8.5453548,-15.13958515,-25.680294
4.648,-8.5268164,-15.11021573,-25.897667
4.649,-8.4994774,-15.08116019,-25.948763
4.65,-8.4976864,-15.052417,-25.986231
4.651,-8.4974632,-15.02398459,-25.961485
4.652,-8.4469795,-14.99586143,-25.910191
4.653,-8.4815378,-14.96804596,-26.014502
4.654,-8.4702358,-14.94053659,-26.012974
4.655,-8.4758482,-14.91333176,-25.991955
4.656,-8.4186525,-14.8864299,-25.982317
4.657,-8.4425058,-14.85982942,-26.111874
4.658,-8.3933611,-14.83352873,-25.947186
4.659,-8.3924856,-14.80752626,-25.938128
4.66,-8.415719,-14.78182041,-26.050718
4.661,-8.3866653,-14.75640961,-26.005451
4.662,-8.3538561,-14.73129228,-25.937286
4.663,-8.3924961,-14.70646682,-25.839767
4.664,-8.3560171,-14.68193168,-25.908274
4.665,-8.3430357,-14.65768526,-26.064636
4.666,-8.3567133,-14.63372602,-25.921068
4.667,-8.3109045,-14.61005238,-26.018785
4.668,-8.2993193,-14.58666278,-25.944435
4.669,-8.3261623,-14.56355568,-26.009571
4.67,-8.3029108,-14.54072954,-26.096668
4.671,-8.2684088,-14.51818281,-25.947598
4.672,-8.3172693,-14.49591396,-26.254955
4.673,-8.2793322,-14.47392149,-26.076342
4.674,-8.2646418,-14.45220387,-25.999554
4.675,-8.2548094,-14.4307596,-26.009687
4.676,-8.2483892,-14.40958719,-26.081886
4.677,-8.2255392,-14.38868516,-26.000309
4.678,-8.2475967,-14.36805203,-25.960728
4.679,-8.2121429,-14.34768634,-25.927336
4.68,-8.1885586,-14.32758665,-26.054186
4.681,-8.2238626,-14.30775149,-26.043497
4.682,-8.1853762,-14.28817946,-26.082743
4.683,-8.2200413,-14.26886913,-26.195477
4.684,-8.1929731,-14.24981908,-25.916019
4.685,-8.180892,-14.23102793,-25.989319
4.686,-8.2077198,-14.2124943,-26.143457
4.687,-8.1635103,-14.1942168,-26.014915
4.688,-8.1438847,-14.17619409,-25.752054
4.689,-8.1405439,-14.15842481,-25.900658
4.69,-8.1372766,-14.14090764,-25.999641
4.691,-8.1129923,-14.12364124,-26.021137
4.692,-8.1591558,-14.10662431,-25.81699
4.693,-8.0809927,-14.08985556,-25.833965
4.694,-8.071887,-14.0733337,-25.777571
4.695,-8.1054115,-14.05705746,-25.839849
4.696,-8.1239328,-14.04102558,-25.924265
4.697,-8.0851564,-14.02523682,-25.878309
4.698,-8.0392189,-14.00968994,-25.847544
4.699,-8.06252,-13.99438374,-25.78709
4.7,-8.0504055,-13.979317,-25.707947
4.701,-8.0441628,-13.96448853,-25.594198
4.702,-8.0186996,-13.94989715,-25.879887
4.703,-8.0005751,-13.9355417,-25.736851
4.704,-8.0604973,-13.92142103,-25.752644
4.705,-8.023447,-13.90753399,-25.742041
4.706,-7.9961882,-13.89387946,-25.772314
4.707,-7.9916334,-13.88045633,-25.677101
4.708,-7.9953413,-13.8672635,-25.606543
4.709,-8.0075178,-13.85429988,-25.420361
4.71,-7.9808817,-13.84156439,-25.653667
4.711,-7.984786,-13.82905599,-25.595085
4.712,-7.9497471,-13.81677361,-25.577353
4.713,-7.9693618,-13.80471623,-25.620392
4.714,-7.947926,-13.79288282,-25.516247
4.715,-7.9321823,-13.78127239,-25.480522
4.716,-7.9346037,-13.76988392,-25.481377
4.717,-7.9444537,-13.75871644,-25.411613
4.718,-7.9554214,-13.74776898,-25.363754
4.719,-7.9286127,-13.73704058,-25.408285
4.72,-7.871336,-13.7265303,-25.23588
4.721,-7.9094677,-13.71623721,-25.284555
4.722,-7.9248943,-13.70616039,-25.180668
4.723,-7.9016848,-13.69629892,-25.202961
4.724,-7.8849964,-13.68665193,-25.220413
4.725,-7.8989692,-13.67721852,-25.030167
4.726,-7.8443723,-13.66799782,-25.222755
4.727,-7.9030929,-13.65898899,-25.117687
4.728,-7.8670797,-13.65019117,-24.987572
4.729,-7.8452106,-13.64160354,-24.943314
4.73,-7.8870087,-13.63322527,-25.081259
4.731,-7.8392739,-13.62505555,-24.927362
4.732,-7.8278065,-13.6170936,-24.901875
4.733,-7.8166223,-13.60933861,-24.81806
4.734,-7.8357515,-13.60178984,-24.882351
4.735,-7.8110819,-13.5944465,-24.794743
4.736,-7.8520846,-13.58730785,-24.81691
4.737,-7.832418,-13.58037316,-24.664503
4.738,-7.8094153,-13.5736417,-24.591022
4.739,-7.7735491,-13.56711276,-24.697556
4.74,-7.7707024,-13.56078563,-24.525551
4.741,-7.7926507,-13.55465962,-24.459446
4.742,-7.7614293,-13.54873405,-24.567842
4.743,-7.7648811,-13.54300826,-24.434919
4.744,-7.7755919,-13.53748158,-24.411081
4.745,-7.7781506,-13.53215337,-24.444818
4.746,-7.7764573,-13.52702299,-24.398216
4.747,-7.7640095,-13.52208982,-24.417402
4.748,-7.7294455,-13.51735324,-24.235987
4.749,-7.7370815,-13.51281266,-24.202454
4.75,-7.7707081,-13.50846747,-24.163229
4.751,-7.779665,-13.50431711,-24.212811
4.752,-7.7392955,-13.50036099,-24.093418
4.753,-7.7261267,-13.49659855,-24.085894
4.754,-7.7358675,-13.49302926,-23.985392
4.755,-7.7042255,-13.48965256,-23.894218
4.756,-7.7374387,-13.48646792,-23.976847
4.757,-7.7077971,-13.48347484,-23.799301
4.758,-7.7495914,-13.4806728,-23.850552
4.759,-7.6703949,-13.4780613,-23.657286
4.76,-7.7055802,-13.47563985,-23.688295
4.761,-7.7455082,-13.47340798,-23.662186
4.762,-7.7242837,-13.47136521,-23.637236
4.763,-7.6855574,-13.46951109,-23.534445
4.764,-7.6992888,-13.46784517,-23.558578
4.765,-7.6982455,-13.46636701,-23.48032
4.766,-7.6735935,-13.46507618,-23.366995
4.767,-7.6874194,-13.46397226,-23.425095
4.768,-7.6927419,-13.46305484,-23.347929
4.769,-7.6425986,-13.46232351,-23.21797
4.77,-7.7202706,-13.4617779,-23.25861
4.771,-7.6614408,-13.46141761,-23.192602
4.772,-7.7091465,-13.46124228,-23.248434
4.773,-7.6563463,-13.46125154,-23.135689
4.774,-7.6513419,-13.46144503,-22.984856
4.775,-7.6261606,-13.46182242,-22.932613
4.776,-7.650352,-13.46238336,-22.924213
4.777,-7.6486225,-13.46312753,-22.918047
4.778,-7.6681666,-13.46405461,-22.788919
4.779,-7.6424065,-13.4651643,-22.764048
4.78,-7.637991,-13.46645628,-22.771475
4.781,-7.6445522,-13.46793028,-22.725046
4.782,-7.6486702,-13.46958601,-22.633596
4.783,-7.6396408,-13.47142319,-22.591707
4.784,-7.6380749,-13.47344157,-22.525593
4.785,-7.663053,-13.47564088,-22.454176
4.786,-7.6408248,-13.47802087,-22.376722
4.787,-7.6187119,-13.48058131,-22.370703
4.788,-7.6759629,-13.48332197,-22.339157
4.789,-7.6136379,-13.48624263,-22.253719
4.79,-7.6397576,-13.48934306,-22.188639
4.791,-7.6568122,-13.49262307,-22.096928
4.792,-7.6204534,-13.49608246,-22.11907
4.793,-7.6140437,-13.49972103,-22.041744
4.794,-7.6447749,-13.50353862,-21.938593
4.795,-7.6542792,-13.50753504,-21.879755
4.796,-7.62114,-13.51171013,-21.918842
4.797,-7.627265,-13.51606374,-21.879217
4.798,-7.6221142,-13.52059571,-21.783438
4.799,-7.6313639,-13.5253059,-21.834494
4.8,-7.611053,-13.53019419,-21.593916
4.801,-7.6162391,-13.53526045,-21.597252
4.802,-7.5957789,-13.54050456,-21.556929
4.803,-7.634582,-13.54592642,-21.488794
4.804,-7.6124253,-13.55152591,-21.483141
4.805,-7.6129575,-13.55730296,-21.40959
4.806,-7.592555,-13.56325747,-21.389164
4.807,-7.5844035,-13.56938936,-21.341568
4.808,-7.6134415,-13.57569857,-21.258902
4.809,-7.5876622,-13.58218503,-21.153641
4.81,-7.6523113,-13.58884868,-21.188417
4.811,-7.6086764,-13.59568949,-21.130774
4.812,-7.6050081,-13.60270741,-21.083
4.813,-7.5902419,-13.6099024,-21.033035
4.814,-7.5947752,-13.61727444,-20.966402
4.815,-7.6033359,-13.62482352,-20.9408
4.816,-7.6233191,-13.63254963,-20.882107
4.817,-7.6011915,-13.64045275,-20.819668
4.818,-7.5736032,-13.6485329,-20.679422
4.819,-7.5700455,-13.65679009,-20.721998
4.82,-7.5712957,-13.66522433,-20.648485
4.821,-7.5755162,-13.67383566,-20.564035
4.822,-7.62677,-13.6826241,-20.561037
4.823,-7.5949273,-13.6915897,-20.461386
4.824,-7.5821085,-13.70073251,-20.459099
4.825,-7.5766225,-13.71005257,-20.407629
4.826,-7.6022625,-13.71954995,-20.361254
4.827,-7.5769615,-13.72922472,-20.280853
4.828,-7.6269655,-13.73907697,-20.245264
4.829,-7.6055017,-13.74910676,-20.181187
4.83,-7.5990191,-13.75931419,-20.071901
4.831,-7.5980482,-13.76969935,-20.094553
4.832,-7.6044049,-13.78026236,-20.060146
4.833,-7.6078186,-13.79100332,-19.989786
4.834,-7.5611925,-13.80192236,-19.897665
4.835,-7.598969,-13.81301959,-19.880129
4.836,-7.6118388,-13.82429514,-19.790623
4.837,-7.6003842,-13.83574916,-19.765852
4.838,-7.5930476,-13.8473818,-19.702965
4.839,-7.5913715,-13.8591932,-19.633038
4.84,-7.5974808,-13.87118352,-19.525526
4.841,-7.643024,-13.88335294,-19.515976
4.842,-7.6388392,-13.89570162,-19.491587
4.843,-7.6453633,-13.90822974,-19.48048
4.844,-7.6467724,-13.92093749,-19.361214
4.845,-7.5988955,-13.93382506,-19.296043
4.846,-7.6349192,-13.94689266,-19.281698
4.847,-7.5882344,-13.96014048,-19.268307
4.848,-7.6085887,-13.97356875,-19.191168
4.849,-7.6476474,-13.98717768,-19.142038
4.85,-7.6335669,-14.0009675,-19.136377
4.851,-7.6269407,-14.01493844,-19.048838
4.852,-7.6463428,-14.02909074,-18.947441
4.853,-7.6228085,-14.04342466,-18.904253
4.854,-7.6203423,-14.05794044,-18.895519
4.855,-7.6088214,-14.07263834,-18.865126
4.856,-7.6451411,-14.08751863,-18.828512
4.857,-7.6401253,-14.10258158,-18.798847
4.858,-7.6095338,-14.11782747,-18.678932
4.859,-7.6278572,-14.1332566,-18.646774
4.86,-7.6174521,-14.14886924,-18.580658
4.861,-7.6366353,-14.16466571,-18.532486
4.862,-7.6272655,-14.18064631,-18.555511
4.863,-7.634058,-14.19681134,-18.423731
4.864,-7.6416497,-14.21316113,-18.447807
4.865,-7.6548676,-14.22969601,-18.3972
4.866,-7.6664319,-14.24641631,-18.309921
4.867,-7.6970291,-14.26332236,-18.236374
4.868,-7.6728091,-14.28041451,-18.195652
4.869,-7.6838012,-14.29769312,-18.218748
4.87,-7.6588731,-14.31515853,-18.129564
4.871,-7.6718292,-14.33281113,-18.083628
4.872,-7.7047448,-14.35065127,-18.008764
4.873,-7.6861734,-14.36867933,-17.956614
4.874,-7.6836457,-14.38689571,-17.936802
4.875,-7.6830764,-14.40530078,-17.878368
4.876,-7.6806636,-14.42389495,-17.788172
4.877,-7.7353821,-14.44267863,-17.795362
4.878,-7.7003045,-14.46165221,-17.709219
4.879,-7.7391968,-14.48081613,-17.661381
4.88,-7.6974564,-14.50017079,-17.642977
4.881,-7.667707,-14.51971664,-17.559889
4.882,-7.7074256,-14.5394541,-17.51549
4.883,-7.7321157,-14.55938362,-17.456017
4.884,-7.7287188,-14.57950565,-17.452885
4.885,-7.7148309,-14.59982064,-17.334328
4.886,-7.7194734,-14.62032906,-17.323812
4.887,-7.7281895,-14.64103138,-17.302485
4.888,-7.7675347,-14.66192806,-17.246815
4.889,-7.7347484,-14.68301959,-17.201496
4.89,-7.735405,-14.70430646,-17.173229
4.891,-7.7600136,-14.72578916,-17.136433
4.892,-7.7872195,-14.74746819,-17.045708
4.893,-7.7694788,-14.76934406,-17.007153
4.894,-7.7760563,-14.79141728,-16.941387
4.895,-7.7576461,-14.81368838,-16.945919
4.896,-7.7667542,-14.83615787,-16.871681
4.897,-7.7554493,-14.85882628,-16.825478
4.898,-7.8245234,-14.88169417,-16.777246
4.899,-7.7838078,-14.90476207,-16.748211
4.9,-7.8184919,-14.92803054,-16.700888
4.901,-7.8004436,-14.95150012,-16.623413
4.902,-7.8630781,-14.9751714,-16.554203
4.903,-7.8342261,-14.99904492,-16.566568
4.904,-7.850677,-15.02312129,-16.5513
4.905,-7.8390107,-15.04740107,-16.452536
4.906,-7.8779621,-15.07188485,-16.421263
4.907,-7.8582072,-15.09657324,-16.367664
4.908,-7.8461332,-15.12146683,-16.316444
4.909,-7.8075109,-15.14656623,-16.282684
4.91,-7.847764,-15.17187205,-16.210285
4.911,-7.8644085,-15.19738492,-16.219809
4.912,-7.8838882,-15.22310547,-16.153395
4.913,-7.8506823,-15.24903432,-16.117613
4.914,-7.8747025,-15.27517211,-16.104473
4.915,-7.8870111,-15.30151949,-16.000662
4.916,-7.899971,-15.32807711,-16.016809
4.917,-7.9230714,-15.35484563,-15.949515
4.918,-7.8854017,-15.38182571,-15.850118
4.919,-7.8841095,-15.40901802,-15.852661
4.92,-7.9012475,-15.43642323,-15.815381
4.921,-7.9264145,-15.46404203,-15.77316
4.922,-7.932631,-15.4918751,-15.703218
4.923,-7.9533486,-15.51992314,-15.672136
4.924,-7.9493489,-15.54818684,-15.625437
4.925,-7.9290123,-15.5766669,-15.591686
4.926,-7.9622293,-15.60536405,-15.546017
4.927,-7.9902291,-15.63427899,-15.503063
4.928,-7.9706469,-15.66341244,-15.455167
4.929,-7.9444513,-15.69276513,-15.443952
4.93,-7.9636669,-15.7223378,-15.389463
4.931,-7.9964666,-15.75213117,-15.340194
4.932,-7.9932132,-15.782146,-15.25609
4.933,-8.0202522,-15.81238303,-15.269944
4.934,-7.9762053,-15.84284301,-15.245129
4.935,-8.0351219,-15.87352671,-15.175091
4.936,-8.0398293,-15.90443488,-15.145268
4.937,-8.0401154,-15.93556829,-15.064162
4.938,-8.0295601,-15.96692772,-15.048852
4.939,-8.0310011,-15.99851394,-15.019945
4.94,-8.0640059,-16.03032774,-14.983423
4.941,-8.0477686,-16.0623699,-14.910886
4.942,-8.0870314,-16.09464122,-14.874457
4.943,-8.1260014,-16.12714248,-14.818151
4.944,-8.1083384,-16.15987449,-14.76574
4.945,-8.0857353,-16.19283806,-14.758792
4.946,-8.1521034,-16.22603397,-14.688735
4.947,-8.1455755,-16.25946306,-14.587656
4.948,-8.121582,-16.29312613,-14.615428
4.949,-8.1539116,-16.327024,-14.597231
4.95,-8.1705456,-16.36115749,-14.52463
4.951,-8.1635189,-16.39552743,-14.489954
4.952,-8.140686,-16.43013463,-14.463065
4.953,-8.1456556,-16.46497994,-14.39784
4.954,-8.2078905,-16.50006417,-14.390927
4.955,-8.1879015,-16.53538816,-14.360504
4.956,-8.1903925,-16.57095275,-14.305634
4.957,-8.1866283,-16.60675878,-14.240985
4.958,-8.1886702,-16.64280707,-14.214528
4.959,-8.2513399,-16.67909848,-14.176888
4.96,-8.214776,-16.71563384,-14.124578
4.961,-8.231782,-16.75241398,-14.081333
4.962,-8.2468624,-16.78943976,-14.010661
4.963,-8.3055267,-16.826712,-13.987493
4.964,-8.2921047,-16.86423155,-13.965279
4.965,-8.231348,-16.90199925,-13.927736
4.966,-8.2806759,-16.94001594,-13.875486
4.967,-8.3056297,-16.97828244,-13.879504
4.968,-8.2765779,-17.01679959,-13.815033
4.969,-8.2886324,-17.05556823,-13.794024
4.97,-8.3282337,-17.09458918,-13.750792
4.971,-8.3217697,-17.13386326,-13.702314
4.972,-8.3381338,-17.1733913,-13.668017
4.973,-8.3520508,-17.2131741,-13.639127
4.974,-8.3202372,-17.25321249,-13.59091
4.975,-8.3904858,-17.29350726,-13.56953
4.976,-8.378993,-17.33405921,-13.504383
4.977,-8.40203,-17.37486914,-13.45317
4.978,-8.4246922,-17.41593783,-13.433792
4.979,-8.4220839,-17.45726605,-13.322745
4.98,-8.4579525,-17.49885457,-13.306697
4.981,-8.4238405,-17.54070415,-13.298368
4.982,-8.498765,-17.58281554,-13.231945
4.983,-8.4628925,-17.62518946,-13.251812
4.984,-8.4599428,-17.66782665,-13.198821
4.985,-8.5035992,-17.7107278,-13.091027
4.986,-8.4989491,-17.75389363,-13.086967
4.987,-8.5191221,-17.79732481,-13.050454
4.988,-8.4997959,-17.84102201,-12.975624
4.989,-8.5142841,-17.88498587,-13.011177
4.99,-8.55338,-17.92921702,-12.965967
4.991,-8.5819216,-17.97371608,-12.856325
4.992,-8.5478029,-18.01848364,-12.868052
4.993,-8.5893536,-18.06352026,-12.814374
4.994,-8.581007,-18.10882649,-12.789664
4.995,-8.5521498,-18.15440286,-12.793096
4.996,-8.6248436,-18.20024985,-12.735851
4.997,-8.6287642,-18.24636795,-12.698217
4.998,-8.5979519,-18.29275758,-12.666625
4.999,-8.6689558,-18.33941916,-12.658704
5,-8.6320076,-18.38635307,-12.577866
