Freq [GHz],Phase_Difference,S21 Phase(ç),S31 Phase(Á),S21-S31
3.536,103.0281327,-172.43254,-291.35556,118.92302
3.537,103.0611093,-172.32477,-291.36322,119.03845
3.538,103.0940941,-172.57982,-291.86032,119.2805
3.539,103.1270871,-172.63197,-291.69052,119.05855
3.54,103.1600881,-172.63603,-291.82388,119.18785
3.541,103.1930971,-172.79602,-292.00809,119.21207
3.542,103.226114,-172.72951,-291.87463,119.14512
3.543,103.2591387,-172.66734,-291.75864,119.0913
3.544,103.2921712,-172.67972,-292.06699,119.38727
3.545,103.3252114,-172.83031,-292.13776,119.30745
3.546,103.3582592,-172.87482,-292.15442,119.2796
3.547,103.3913145,-172.90662,-292.31558,119.40896
3.548,103.4243773,-172.98834,-292.50653,119.51819
3.549,103.4574474,-173.10071,-292.67578,119.57507
3.55,103.4905249,-173.0031,-292.4848,119.4817
3.551,103.5236095,-173.03722,-292.66476,119.62754
3.552,103.5567014,-172.87209,-292.4993,119.62721
3.553,103.5898003,-173.12518,-292.56311,119.43793
3.554,103.6229062,-173.12068,-292.76675,119.64607
3.555,103.656019,-173.29092,-292.91754,119.62662
3.556,103.6891386,-173.25304,-292.90228,119.64924
3.557,103.7222651,-173.37366,-292.92743,119.55377
3.558,103.7553982,-173.24422,-293.06354,119.81932
3.559,103.788538,-173.30574,-293.20923,119.90349
3.56,103.8216843,-173.34096,-293.32974,119.98878
3.561,103.8548371,-173.549,-293.3714,119.8224
3.562,103.8879963,-173.64545,-293.46936,119.82391
3.563,103.9211618,-173.6165,-293.68835,120.07185
3.564,103.9543336,-173.50671,-293.53671,120.03
3.565,103.9875116,-173.63858,-293.71307,120.07449
3.566,104.0206956,-173.4225,-293.64191,120.21941
3.567,104.0538858,-173.73911,-293.80338,120.06427
3.568,104.0870818,-173.85139,-293.92102,120.06963
3.569,104.1202838,-173.59157,-293.88397,120.2924
3.57,104.1534916,-173.70113,-293.97604,120.27491
3.571,104.1867051,-174.0553,-294.0972,120.0419
3.572,104.2199243,-173.58029,-294.06476,120.48447
3.573,104.2531491,-173.87048,-294.37888,120.5084
3.574,104.2863794,-173.88205,-294.35178,120.46973
3.575,104.3196152,-174.00694,-294.50473,120.49779
3.576,104.3528564,-173.88501,-294.50864,120.62363
3.577,104.3861028,-174.14377,-294.51187,120.3681
3.578,104.4193546,-174.24966,-294.83255,120.58289
3.579,104.4526115,-174.3468,-294.8508,120.504
3.58,104.4858734,-174.08292,-294.81845,120.73553
3.581,104.5191404,-174.25327,-295.05005,120.79678
3.582,104.5524124,-174.27959,-294.98492,120.70533
3.583,104.5856893,-174.20961,-295.08838,120.87877
3.584,104.6189709,-174.12656,-294.9519,120.82534
3.585,104.6522573,-174.36111,-295.07608,120.71497
3.586,104.6855484,-174.58913,-295.38144,120.79231
3.587,104.7188441,-174.39532,-295.29745,120.90213
3.588,104.7521443,-174.48418,-295.28931,120.80513
3.589,104.785449,-174.38438,-295.56906,121.18468
3.59,104.818758,-174.80055,-295.72675,120.9262
3.591,104.8520714,-174.67294,-295.75269,121.07975
3.592,104.8853891,-174.65167,-295.70151,121.04984
3.593,104.9187109,-174.61833,-295.80908,121.19075
3.594,104.9520368,-174.86159,-295.84778,120.98619
3.595,104.9853668,-174.92477,-296.0766,121.15183
3.596,105.0187008,-174.87453,-296.14047,121.26594
3.597,105.0520386,-175.02744,-296.1936,121.16616
3.598,105.0853803,-174.93607,-296.21805,121.28198
3.599,105.1187258,-174.92287,-296.28162,121.35875
3.6,105.1520749,-174.81381,-296.31464,121.50083
3.601,105.1854277,-174.90172,-296.46796,121.56624
3.602,105.2187841,-175.14864,-296.51749,121.36885
3.603,105.2521439,-175.20697,-296.81396,121.60699
3.604,105.2855072,-175.33261,-296.90558,121.57297
3.605,105.3188738,-175.24751,-296.7605,121.51299
3.606,105.3522438,-175.21625,-296.86426,121.64801
3.607,105.3856169,-175.33028,-297.06363,121.73335
3.608,105.4189932,-175.18127,-296.95013,121.76886
3.609,105.4523726,-175.31027,-297.0708,121.76053
3.61,105.485755,-175.36679,-297.06915,121.70236
3.611,105.5191403,-175.45575,-297.10431,121.64856
3.612,105.5525286,-175.45021,-297.26202,121.81181
3.613,105.5859196,-175.72002,-297.55878,121.83876
3.614,105.6193134,-175.56314,-297.34433,121.78119
3.615,105.6527099,-175.69669,-297.71448,122.01779
3.616,105.686109,-175.3662,-297.60617,122.23997
3.617,105.7195107,-175.64435,-297.70767,122.06332
3.618,105.7529148,-175.79138,-297.93195,122.14057
3.619,105.7863214,-175.77451,-297.88544,122.11093
3.62,105.8197303,-175.85307,-298.01663,122.16356
3.621,105.8531415,-175.8396,-298.11108,122.27148
3.622,105.8865549,-175.97884,-298.11359,122.13475
3.623,105.9199704,-176.11212,-298.35999,122.24787
3.624,105.9533881,-175.81935,-298.30203,122.48268
3.625,105.9868078,-175.97516,-298.3038,122.32864
3.626,106.0202294,-176.13832,-298.48486,122.34654
3.627,106.0536529,-175.97531,-298.59918,122.62387
3.628,106.0870782,-175.9111,-298.40747,122.49637
3.629,106.1205053,-176.04594,-298.59488,122.54894
3.63,106.1539341,-176.17723,-298.7099,122.53267
3.631,106.1873645,-176.15385,-298.75455,122.6007
3.632,106.2207965,-176.27359,-298.94925,122.67566
3.633,106.25423,-176.43307,-298.96631,122.53324
3.634,106.2876649,-176.44324,-299.11682,122.67358
3.635,106.3211012,-176.40685,-299.16043,122.75358
3.636,106.3545388,-176.49901,-299.34906,122.85005
3.637,106.3879776,-176.44217,-299.43658,122.99441
3.638,106.4214176,-176.53754,-299.54688,123.00934
3.639,106.4548587,-176.59416,-299.45059,122.85643
3.64,106.4883009,-176.59651,-299.4404,122.84389
3.641,106.521744,-176.72916,-299.47379,122.74463
3.642,106.5551881,-176.4144,-299.409,122.9946
3.643,106.588633,-176.6819,-299.62982,122.94792
3.644,106.6220787,-176.59082,-299.77539,123.18457
3.645,106.6555252,-176.74252,-299.89865,123.15613
3.646,106.6889723,-176.85985,-300.09412,123.23427
3.647,106.72242,-176.79671,-300.01108,123.21437
3.648,106.7558682,-177.03282,-300.133,123.10018
3.649,106.7893169,-177.12355,-300.27155,123.148
3.65,106.822766,-177.03461,-300.16525,123.13064
3.651,106.8562155,-176.90921,-300.53351,123.6243
3.652,106.8896653,-177.02255,-300.37677,123.35422
3.653,106.9231152,-177.09666,-300.62375,123.52709
3.654,106.9565654,-177.06339,-300.51434,123.45095
3.655,106.9900156,-177.12814,-300.77161,123.64347
3.656,107.0234659,-176.95515,-300.75235,123.7972
3.657,107.0569161,-177.25145,-300.75009,123.49864
3.658,107.0903663,-177.32019,-300.90488,123.58469
3.659,107.1238162,-177.30223,-300.96484,123.66261
3.66,107.157266,-177.42499,-301.09698,123.67199
3.661,107.1907155,-177.37769,-300.98776,123.61007
3.662,107.2241647,-177.42932,-301.14175,123.71243
3.663,107.2576134,-177.46001,-301.26761,123.8076
3.664,107.2910617,-177.38199,-301.30298,123.92099
3.665,107.3245095,-177.34492,-301.35895,124.01403
3.666,107.3579566,-177.48071,-301.47833,123.99762
3.667,107.3914032,-177.58432,-301.64258,124.05826
3.668,107.424849,-177.73212,-301.59985,123.86773
3.669,107.458294,-177.60411,-301.66159,124.05748
3.67,107.4917382,-177.49962,-301.86353,124.36391
3.671,107.5251815,-177.80789,-302.0069,124.19901
3.672,107.5586239,-177.63835,-301.77664,124.13829
3.673,107.5920652,-178.03644,-302.08987,124.05343
3.674,107.6255054,-177.95465,-302.07001,124.11536
3.675,107.6589445,-177.99095,-302.24908,124.25813
3.676,107.6923825,-177.82344,-302.26804,124.4446
3.677,107.7258191,-177.85611,-302.2742,124.41809
3.678,107.7592544,-177.92499,-302.4689,124.54391
3.679,107.7926884,-178.12224,-302.49359,124.37135
3.68,107.8261208,-178.07712,-302.52542,124.4483
3.681,107.8595518,-177.98518,-302.71848,124.7333
3.682,107.8929812,-178.13985,-302.72574,124.58589
3.683,107.926409,-178.03172,-302.72372,124.692
3.684,107.9598351,-178.02428,-302.80121,124.77693
3.685,107.9932595,-178.24557,-302.9805,124.73493
3.686,108.026682,-178.55511,-303.25708,124.70197
3.687,108.0601027,-178.37694,-303.25275,124.87581
3.688,108.0935215,-178.24507,-303.05402,124.80895
3.689,108.1269382,-178.36072,-303.30435,124.94363
3.69,108.1603529,-178.37411,-303.39597,125.02186
3.691,108.1937656,-178.44238,-303.46524,125.02286
3.692,108.227176,-178.50302,-303.44928,124.94626
3.693,108.2605842,-178.55705,-303.69443,125.13738
3.694,108.2939901,-178.61592,-303.78979,125.17387
3.695,108.3273937,-178.7352,-303.77188,125.03668
3.696,108.3607949,-178.67754,-303.87131,125.19377
3.697,108.3941936,-178.66991,-304.09723,125.42732
3.698,108.4275898,-178.7262,-303.90323,125.17703
3.699,108.4609834,-178.71579,-304.00101,125.28522
3.7,108.4943743,-178.79364,-304.22452,125.43088
3.701,108.5277626,-178.83336,-304.21127,125.37791
3.702,108.561148,-178.96533,-304.43515,125.46982
3.703,108.5945307,-178.90346,-304.2894,125.38594
3.704,108.6279105,-178.99205,-304.46564,125.47359
3.705,108.6612873,-178.97435,-304.57718,125.60283
3.706,108.6946612,-178.91806,-304.36343,125.44537
3.707,108.728032,-179.08221,-304.67151,125.5893
3.708,108.7613996,-179.03471,-304.72644,125.69173
3.709,108.7947641,-179.0764,-304.87717,125.80077
3.71,108.8281254,-178.9937,-304.72845,125.73475
3.711,108.8614834,-179.10205,-304.79648,125.69443
3.712,108.894838,-179.17036,-305.07043,125.90007
3.713,108.9281892,-179.13789,-305.09814,125.96025
3.714,108.9615369,-179.16191,-305.164,126.00209
3.715,108.9948811,-179.41951,-305.38321,125.9637
3.716,109.0282218,-179.42181,-305.24063,125.81882
3.717,109.0615587,-179.52963,-305.33606,125.80643
3.718,109.094892,-179.25714,-305.4693,126.21216
3.719,109.1282216,-179.34834,-305.61572,126.26738
3.72,109.1615473,-179.51712,-305.65564,126.13852
3.721,109.1948691,-179.61237,-305.81747,126.2051
3.722,109.228187,-179.4958,-305.92282,126.42702
3.723,109.2615009,-179.65271,-305.85559,126.20288
3.724,109.2948107,-179.60461,-306.04285,126.43824
3.725,109.3281165,-179.71356,-306.06235,126.34879
3.726,109.3614181,-179.73053,-306.03839,126.30786
3.727,109.3947154,-179.66692,-306.23538,126.56846
3.728,109.4280085,-179.88925,-306.129,126.23975
3.729,109.4612972,-179.85286,-306.36856,126.5157
3.73,109.4945816,-179.8867,-306.45807,126.57137
3.731,109.5278615,-179.78531,-306.54788,126.76257
3.732,109.5611368,-179.86713,-306.49557,126.62844
3.733,109.5944076,-179.92532,-306.57806,126.65274
3.734,109.6276738,-179.9068,-306.67892,126.77212
3.735,109.6609353,-179.79839,-306.66003,126.86164
3.736,109.6941921,-180.10197,-306.8046,126.70263
3.737,109.727444,-180.23004,-307.02316,126.79312
3.738,109.7606911,-180.1602,-307.15811,126.99791
3.739,109.7939333,-180.04716,-307.00986,126.9627
3.74,109.8271705,-180.06537,-307.10654,127.04117
3.741,109.8604027,-180.14983,-307.21118,127.06135
3.742,109.8936298,-180.20972,-307.31451,127.10479
3.743,109.9268517,-180.49205,-307.52786,127.03581
3.744,109.9600685,-180.25182,-307.55814,127.30632
3.745,109.99328,-180.38522,-307.52484,127.13962
3.746,110.0264862,-180.36232,-307.73419,127.37187
3.747,110.059687,-180.52568,-307.82803,127.30235
3.748,110.0928824,-180.54776,-307.87115,127.32339
3.749,110.1260723,-180.49776,-307.84387,127.34611
3.75,110.1592566,-180.55077,-308.06305,127.51228
3.751,110.1924354,-180.33704,-307.96927,127.63223
3.752,110.2256085,-180.64655,-308.37845,127.7319
3.753,110.2587759,-180.67491,-308.06241,127.3875
3.754,110.2919375,-180.49854,-308.23453,127.73599
3.755,110.3250933,-180.78891,-308.15704,127.36813
3.756,110.3582433,-180.82809,-308.22983,127.40174
3.757,110.3913872,-180.68567,-308.39133,127.70566
3.758,110.4245252,-180.88373,-308.64963,127.7659
3.759,110.4576572,-180.77013,-308.68845,127.91832
3.76,110.490783,-180.88351,-308.73947,127.85596
3.761,110.5239027,-180.85033,-308.71222,127.86189
3.762,110.5570161,-181.09882,-308.82669,127.72787
3.763,110.5901233,-180.87395,-308.8385,127.96455
3.764,110.6232241,-180.97284,-309.12872,128.15588
3.765,110.6563186,-180.98596,-309.13278,128.14682
3.766,110.6894066,-181.09149,-309.20914,128.11765
3.767,110.7224881,-181.05283,-309.17084,128.11801
3.768,110.755563,-181.17288,-309.43457,128.26169
3.769,110.7886313,-181.25931,-309.45709,128.19778
3.77,110.821693,-181.27328,-309.56061,128.28733
3.771,110.8547479,-181.08832,-309.59668,128.50836
3.772,110.887796,-181.32274,-309.67288,128.35014
3.773,110.9208374,-181.17087,-309.79248,128.62161
3.774,110.9538718,-181.30101,-309.69244,128.39143
3.775,110.9868992,-181.43507,-309.70984,128.27477
3.776,111.0199197,-181.57195,-309.94586,128.37391
3.777,111.052933,-181.48785,-310.09607,128.60822
3.778,111.0859393,-181.59215,-310.1178,128.52565
3.779,111.1189384,-181.49892,-310.23413,128.73521
3.78,111.1519302,-181.45538,-310.21552,128.76014
3.781,111.1849148,-181.85541,-310.45959,128.60418
3.782,111.217892,-181.52586,-310.33185,128.80599
3.783,111.2508618,-181.59091,-310.43085,128.83994
3.784,111.2838242,-181.49814,-310.52014,129.022
3.785,111.3167791,-181.7475,-310.7171,128.9696
3.786,111.3497263,-181.6644,-310.60117,128.93677
3.787,111.382666,-181.74998,-310.82346,129.07348
3.788,111.415598,-181.79521,-310.9075,129.11229
3.789,111.4485222,-181.79128,-310.82251,129.03123
3.79,111.4814387,-181.74464,-310.95221,129.20757
3.791,111.5143473,-181.89456,-311.10565,129.21109
3.792,111.547248,-182.04645,-311.15845,129.112
3.793,111.5801408,-181.72701,-311.08923,129.36222
3.794,111.6130255,-181.87271,-311.17114,129.29843
3.795,111.6459022,-181.92305,-311.38113,129.45808
3.796,111.6787707,-182.24036,-311.56308,129.32272
3.797,111.7116311,-182.00064,-311.43549,129.43485
3.798,111.7444832,-182.01761,-311.47934,129.46173
3.799,111.777327,-182.11662,-311.67267,129.55605
3.8,111.8101625,-182.14023,-311.64191,129.50168
3.801,111.8429896,-182.1483,-311.67389,129.52559
3.802,111.8758082,-182.17815,-311.67249,129.49434
3.803,111.9086183,-182.084,-311.8847,129.8007
3.804,111.9414199,-182.29555,-311.97101,129.67546
3.805,111.9742128,-182.12816,-311.9838,129.85564
3.806,112.006997,-182.33122,-312.27985,129.94863
3.807,112.0397725,-182.17625,-312.25262,130.07637
3.808,112.0725392,-182.3524,-312.42078,130.06838
3.809,112.105297,-182.41762,-312.43637,130.01875
3.81,112.138046,-182.45898,-312.80084,130.34186
3.811,112.170786,-182.3885,-312.6593,130.2708
3.812,112.2035169,-182.49907,-312.64862,130.14955
3.813,112.2362388,-182.52377,-312.50424,129.98047
3.814,112.2689516,-182.67831,-313.04974,130.37143
3.815,112.3016552,-182.31586,-312.53198,130.21612
3.816,112.3343496,-182.69368,-312.9686,130.27492
3.817,112.3670346,-182.74863,-313.05579,130.30716
3.818,112.3997104,-182.54199,-313.05344,130.51145
3.819,112.4323767,-182.61464,-312.9805,130.36586
3.82,112.4650335,-182.62454,-313.20963,130.58509
3.821,112.4976809,-182.80058,-313.39355,130.59297
3.822,112.5303187,-182.67793,-313.30194,130.62401
3.823,112.5629468,-182.66336,-313.36557,130.70221
3.824,112.5955653,-182.97798,-313.69913,130.72115
3.825,112.628174,-182.89803,-313.52103,130.623
3.826,112.660773,-182.92436,-313.67276,130.7484
3.827,112.6933621,-182.97198,-313.95343,130.98145
3.828,112.7259413,-182.92096,-313.72412,130.80316
3.829,112.7585105,-183.02309,-313.95169,130.9286
3.83,112.7910697,-183.08469,-314.03906,130.95437
3.831,112.8236189,-183.09592,-313.9375,130.84158
3.832,112.8561579,-182.95378,-314.09204,131.13826
3.833,112.8886868,-182.96623,-314.08871,131.12248
3.834,112.9212054,-182.98508,-314.22269,131.23761
3.835,112.9537137,-183.15489,-314.20633,131.05144
3.836,112.9862117,-183.10834,-314.42761,131.31927
3.837,113.0186993,-183.26443,-314.35898,131.09455
3.838,113.0511765,-183.18843,-314.57886,131.39043
3.839,113.0836431,-183.3027,-314.68222,131.37952
3.84,113.1160991,-183.34726,-314.68301,131.33575
3.841,113.1485446,-183.50227,-314.87735,131.37508
3.842,113.1809793,-183.25464,-314.97141,131.71677
3.843,113.2134033,-183.38063,-315.13696,131.75633
3.844,113.2458166,-183.28613,-314.94028,131.65415
3.845,113.278219,-183.56763,-315.26511,131.69748
3.846,113.3106105,-183.52448,-315.14877,131.62429
3.847,113.342991,-183.5213,-315.28979,131.76849
3.848,113.3753605,-183.38568,-315.33615,131.95047
3.849,113.407719,-183.73814,-315.57413,131.83599
3.85,113.4400663,-183.55254,-315.42892,131.87638
3.851,113.4724025,-183.5649,-315.36209,131.79719
3.852,113.5047274,-183.71214,-315.52118,131.80904
3.853,113.5370411,-183.778,-315.98569,132.20769
3.854,113.5693434,-183.74388,-315.85397,132.11009
3.855,113.6016343,-183.65422,-315.70737,132.05315
3.856,113.6339137,-183.65007,-315.86456,132.21449
3.857,113.6661817,-183.69279,-315.89136,132.19857
3.858,113.6984381,-183.77795,-316.27704,132.49909
3.859,113.7306828,-183.91301,-316.09689,132.18388
3.86,113.7629159,-183.72929,-316.16226,132.43297
3.861,113.7951373,-184.00447,-316.23337,132.2289
3.862,113.8273468,-183.92769,-316.20941,132.28172
3.863,113.8595446,-183.97331,-316.44632,132.47301
3.864,113.8917304,-183.98459,-316.49918,132.51459
3.865,113.9239043,-184.17516,-316.57578,132.40062
3.866,113.9560661,-184.1673,-316.67303,132.50573
3.867,113.9882159,-183.86966,-316.60144,132.73178
3.868,114.0203536,-184.10548,-316.80862,132.70314
3.869,114.0524791,-184.35753,-316.91461,132.55708
3.87,114.0845924,-183.9951,-316.83917,132.84407
3.871,114.1166934,-184.1713,-317.08304,132.91174
3.872,114.1487821,-183.97864,-316.91885,132.94021
3.873,114.1808583,-184.15312,-317.1366,132.98348
3.874,114.2129221,-184.14874,-317.21228,133.06354
3.875,114.2449734,-184.2059,-317.36508,133.15918
3.876,114.2770122,-184.28737,-317.39914,133.11177
3.877,114.3090383,-184.09793,-317.41864,133.32071
3.878,114.3410517,-184.37128,-317.5946,133.22332
3.879,114.3730524,-184.3838,-317.56949,133.18569
3.88,114.4050403,-184.35648,-317.63663,133.28015
3.881,114.4370154,-184.52579,-317.86548,133.33969
3.882,114.4689776,-184.28265,-317.91434,133.63169
3.883,114.5009268,-184.48337,-318.01627,133.5329
3.884,114.532863,-184.35938,-317.89532,133.53594
3.885,114.5647862,-184.50824,-318.02499,133.51675
3.886,114.5966962,-184.64175,-318.04349,133.40174
3.887,114.6285931,-184.51961,-318.08887,133.56926
3.888,114.6604767,-184.56339,-318.30475,133.74136
3.889,114.692347,-184.77028,-318.2847,133.51442
3.89,114.724204,-184.41089,-318.29892,133.88803
3.891,114.7560476,-184.71002,-318.46652,133.7565
3.892,114.7878777,-184.77338,-318.6131,133.83972
3.893,114.8196944,-184.83855,-318.57446,133.73591
3.894,114.8514974,-184.62813,-318.71985,134.09172
3.895,114.8832869,-184.78638,-318.70053,133.91415
3.896,114.9150626,-184.78073,-318.80945,134.02872
3.897,114.9468246,-184.8625,-318.89386,134.03136
3.898,114.9785729,-184.75293,-318.96741,134.21448
3.899,115.0103073,-185.00528,-319.15613,134.15085
3.9,115.0420277,-184.95323,-319.15527,134.20204
3.901,115.0737343,-185.00328,-319.24356,134.24028
3.902,115.1054268,-184.82809,-319.17706,134.34897
3.903,115.1371052,-185.15224,-319.52167,134.36943
3.904,115.1687695,-185.01956,-319.57431,134.55475
3.905,115.2004197,-185.14247,-319.75388,134.61141
3.906,115.2320556,-185.0314,-319.39542,134.36402
3.907,115.2636772,-184.95753,-319.72595,134.76842
3.908,115.2952844,-185.17123,-319.67993,134.5087
3.909,115.3268773,-185.0264,-319.77075,134.74435
3.91,115.3584556,-185.07162,-319.82455,134.75293
3.911,115.3900195,-185.10168,-320.00156,134.89988
3.912,115.4215688,-185.23779,-320.06,134.82221
3.913,115.4531034,-185.21138,-320.0152,134.80382
3.914,115.4846234,-185.29839,-320.2258,134.92741
3.915,115.5161286,-185.35272,-320.19022,134.8375
3.916,115.5476191,-185.25677,-320.23737,134.9806
3.917,115.5790946,-185.39626,-320.42764,135.03138
3.918,115.6105553,-185.21765,-320.39011,135.17246
3.919,115.642001,-185.36868,-320.46997,135.10129
3.92,115.6734317,-185.50401,-320.66489,135.16088
3.921,115.7048473,-185.5545,-320.77451,135.22001
3.922,115.7362477,-185.31938,-320.72278,135.4034
3.923,115.767633,-185.37645,-320.81055,135.4341
3.924,115.799003,-185.3394,-320.92133,135.58193
3.925,115.8303577,-185.29037,-320.77234,135.48197
3.926,115.861697,-185.66307,-321.13626,135.47319
3.927,115.8930209,-185.62827,-321.26892,135.64065
3.928,115.9243294,-185.45937,-321.19147,135.7321
