"Freq [GHz]","ang_deg(S(4,2)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(4,3)) [deg]"
3.612,-163.552088681842,12.296238913506,-58.4986299474393
3.613,-163.691601976538,12.1578930789732,-58.6051267100235
3.614,-163.831104409238,12.0195718458242,-58.7116091430718
3.615,-163.970596008853,11.8812751489333,-58.8180773415477
3.616,-164.110076804346,11.7430029231413,-58.9245314003541
3.617,-164.249546824731,11.6047551032566,-59.0309714143322
3.618,-164.389006099073,11.4665316240551,-59.1373974782626
3.619,-164.528454656485,11.3283324202803,-59.2438096868642
3.62,-164.667892526129,11.1901574266438,-59.3502081347951
3.621,-164.807319737214,11.052006577826,-59.4565929166516
3.622,-164.946736318999,10.9138798084754,-59.5629641269691
3.623,-165.086142300788,10.7757770532092,-59.6693218602216
3.624,-165.225537711931,10.6376982466142,-59.7756662108218
3.625,-165.364922581824,10.4996433232461,-59.8819972731208
3.626,-165.504296939908,10.3616122176306,-59.9883151414084
3.627,-165.643660815667,10.223604864263,-60.0946199099132
3.628,-165.783014238631,10.0856211976091,-60.2009116728019
3.629,-165.92235723837,9.94766115210486,-60.3071905241799
3.63,-166.061689844498,9.80972466215705,-60.4134565580911
3.631,-166.201012086669,9.67181166214334,-60.5197098685179
3.632,-166.34032399458,9.53392208641279,-60.6259505493809
3.633,-166.479625597966,9.39605586928578,-60.7321786945395
3.634,-166.618916926603,9.25821294505488,-60.8383943977908
3.635,-166.758198010307,9.12039324798435,-60.9445977528708
3.636,-166.897468878929,8.98259671231096,-61.0507888534537
3.637,-167.036729562361,8.84482327224414,-61.1569677931517
3.638,-167.17598009053,8.70707286196617,-61.2631346655155
3.639,-167.3152204934,8.5693454156325,-61.369289564034
3.64,-167.454450800971,8.43164086737229,-61.475432582134
3.641,-167.593671043278,8.29395915128818,-61.5815638131808
3.642,-167.732881250389,8.15630020145708,-61.6876833504777
3.643,-167.872081452408,8.01866395193003,-61.7937912872661
3.644,-168.011271679471,7.88105033673282,-61.8998877167255
3.645,-168.150451961747,7.74345928986608,-62.0059727319733
3.646,-168.289622329435,7.60589074530578,-62.112046426065
3.647,-168.428782812767,7.46834463700317,-62.2181088919941
3.648,-168.567933442005,7.3308208988857,-62.3241602226919
3.649,-168.707074247442,7.19331946485623,-62.430200511028
3.65,-168.846205259399,7.05584026879449,-62.5362298498095
3.651,-168.985326508226,6.91838324455663,-62.6422483317815
3.652,-169.124438024299,6.78094832597599,-62.7482560496268
3.653,-169.263539838025,6.64353544686294,-62.8542530959663
3.654,-169.402631979836,6.5061445410056,-62.9602395633583
3.655,-169.541714480189,6.3687755421696,-63.0662155442992
3.656,-169.680787369567,6.23142838409927,-63.1721811312226
3.657,-169.819850678479,6.09410300051673,-63.2781364165005
3.658,-169.958904437457,5.95679932512347,-63.3840814924417
3.659,-170.097948677056,5.81951729159957,-63.4900164512933
3.66,-170.236983427855,5.68225683360488,-63.5959413852396
3.661,-170.376008720455,5.5450178847785,-63.7018563864025
3.662,-170.515024585477,5.40780037873971,-63.8077615468416
3.663,-170.654031053565,5.27060424908804,-63.9136569585537
3.664,-170.793028155383,5.13342942940382,-64.0195427134732
3.665,-170.932015921612,4.99627585324791,-64.1254189034718
3.666,-171.070994382956,4.85914345416259,-64.2312856203587
3.667,-171.209963570136,4.7220321656715,-64.3371429558805
3.668,-171.348923513888,4.58494192128054,-64.4429910017208
3.669,-171.487874244968,4.44787265447697,-64.5488298495008
3.67,-171.626815794149,4.31082429873138,-64.6546595907787
3.671,-171.765748192217,4.17379678749648,-64.7604803170502
3.672,-171.904671469976,4.03679005420856,-64.8662921197476
3.673,-172.043585658242,3.89980403228684,-64.972095090241
3.674,-172.182490787848,3.76283865513452,-65.0778893198372
3.675,-172.321386889637,3.62589385613872,-65.1836748997802
3.676,-172.460273994466,3.48896956867125,-65.2894519212508
3.677,-172.599152133206,3.35206572608822,-65.3952204753669
3.678,-172.738021336736,3.21518226173095,-65.5009806531834
3.679,-172.876881635949,3.07831910892576,-65.6067325456923
3.68,-173.015733061745,2.94147620098534,-65.7124762438218
3.681,-173.154575645036,2.80465347120744,-65.8182118384377
3.682,-173.293409416742,2.66785085287679,-65.9239394203422
3.683,-173.43223440779,2.5310682792644,-66.0296590802741
3.684,-173.571050649117,2.3943056836286,-66.135370908909
3.685,-173.709858171666,2.25756299921444,-66.2410749968594
3.686,-173.848657006386,2.12084015925503,-66.3467714346742
3.687,-173.987447184231,1.98413709697115,-66.4524603128391
3.688,-174.126228736162,1.8474537455721,-66.5581417217758
3.689,-174.265001693144,1.71079003825567,-66.6638157518431
3.69,-174.403766086144,1.57414590820845,-66.7694824933358
3.691,-174.542521946135,1.43752128860647,-66.8751420364854
3.692,-174.681269304091,1.3009161126153,-66.9807944714597
3.693,-174.820008190989,1.1643303133903,-67.0864398883626
3.694,-174.958738637805,1.02776382407749,-67.1920783772345
3.695,-175.097460675519,0.891216577813111,-67.2977100280519
3.696,-175.236174335108,0.754688507724545,-67.4033349307275
3.697,-175.374879647552,0.618179546930357,-67.5089531751101
3.698,-175.513576643828,0.481689628540807,-67.6145648509846
3.699,-175.65226535491,0.34521868565796,-67.720170048072
3.7,-175.790945811771,0.208766651376498,-67.8257688560291
3.701,-175.929618045382,0.0723334587834954,-67.9313613644488
3.702,-176.068282086709,-0.064080959040911,-68.0369476628597
3.703,-176.206937966715,-0.200476669023316,-68.1425278407265
3.704,-176.345585716357,-0.336853738096575,-68.2481019874494
3.705,-176.484225366586,-0.473212233199573,-68.3536701923645
3.706,-176.622856948349,-0.609552221276717,-68.4592325447433
3.707,-176.761480492586,-0.745873769277778,-68.5647891337933
3.708,-176.900096030229,-0.882176944157514,-68.6703400486573
3.709,-177.038703592201,-1.01846181287529,-68.7758853784137
3.71,-177.177303209418,-1.15472844239456,-68.8814252120763
3.711,-177.315894912788,-1.290976899683,-68.9869596385944
3.712,-177.454478733207,-1.42720725171133,-69.0924887468524
3.713,-177.593054701563,-1.56341956545387,-69.1980126256702
3.714,-177.731622848729,-1.69961390788767,-69.3035313638029
3.715,-177.870183205572,-1.8357903459923,-69.4090450499407
3.716,-178.008735802942,-1.9719489467494,-69.514553772709
3.717,-178.14728067168,-2.10808977714247,-69.6200576206681
3.718,-178.285817842611,-2.24421290415633,-69.7255566823133
3.719,-178.424347346547,-2.38031839477694,-69.8310510460749
3.72,-178.562869214286,-2.51640631599104,-69.936540800318
3.721,-178.70138347661,-2.65247673478559,-70.0420260333427
3.722,-178.839890164286,-2.78852971814773,-70.1475068333834
3.723,-178.978389308063,-2.92456533306422,-70.2529832886097
3.724,-179.116880938676,-3.06058364652084,-70.3584554871252
3.725,-179.255365086838,-3.19658472550263,-70.4639235169686
3.726,-179.393841783249,-3.33256863699301,-70.5693874661127
3.727,-179.532311058586,-3.46853544797369,-70.6748474224648
3.728,-179.670772943509,-3.60448522542419,-70.7803034738666
3.729,-179.809227468657,-3.74041803632163,-70.8857557080941
3.73,-179.947674664649,-3.87633394763993,-70.9912042128573
3.731,179.913885437918,-4.01223302635012,-71.0966490758004
3.732,179.775452808467,-4.14811533941941,-71.2020903845017
3.733,179.637027416447,-4.28398095381114,-71.3075282264734
3.734,179.498609231325,-4.41982993648426,-71.4129626891618
3.735,179.360198222595,-4.55566235439314,-71.5183938599468
3.736,179.221794359775,-4.69147827448677,-71.6238218261421
3.737,179.083397612406,-4.82727776370899,-71.7292466749951
3.738,178.945007950056,-4.96306088899774,-71.8346684936868
3.739,178.806625342318,-5.09882771728477,-71.9400873693317
3.74,178.668249758811,-5.23457831549534,-72.0455033889779
3.741,178.529881169183,-5.37031275054776,-72.1509166396067
3.742,178.391519543109,-5.50603108935293,-72.2563272081327
3.743,178.25316485029,-5.64173339881426,-72.3617351814037
3.744,178.114817060459,-5.77741974582707,-72.4671406462006
3.745,177.976476143377,-5.91309019727828,-72.5725436892375
3.746,177.838142068836,-6.04874482004606,-72.6779443971613
3.747,177.699814806656,-6.18438368099946,-72.7833428565519
3.748,177.561494326691,-6.32000684699778,-72.8887391539217
3.749,177.423180598826,-6.45561438489073,-72.9941333757162
3.75,177.284873592978,-6.5912063615175,-73.0995256083131
3.751,177.146573279098,-6.72678284370682,-73.2049159380229
3.752,177.008279627169,-6.86234389827624,-73.3103044510884
3.753,176.869992607209,-6.99788959203203,-73.415691233685
3.754,176.73171218927,-7.1334199917687,-73.52107637192
3.755,176.593438343441,-7.2689351642683,-73.626459951833
3.756,176.455171039845,-7.40443517630072,-73.7318420593956
3.757,176.316910248642,-7.53992009462273,-73.8372227805115
3.758,176.17865594003,-7.67538998597782,-73.9426022010163
3.759,176.040408084243,-7.81084491709583,-74.0479804066772
3.76,175.902166651555,-7.94628495469266,-74.1533574831932
3.761,175.763931612276,-8.08171016546943,-74.2587335161947
3.762,175.625702936759,-8.21712061611276,-74.364108591244
3.763,175.487480595393,-8.35251637329393,-74.4694827938343
3.764,175.349264558611,-8.48789750366864,-74.5748562093905
3.765,175.211054796884,-8.62326407387667,-74.6802289232683
3.766,175.072851280727,-8.75861615054146,-74.7856010207548
3.767,174.934653980696,-8.89395380026948,-74.8909725870678
3.768,174.79646286739,-9.02927708965033,-74.9963437073562
3.769,174.658277911451,-9.16458608525601,-75.1017144666996
3.77,174.520099083565,-9.29988085364059,-75.207084950108
3.771,174.381926354463,-9.43516146133996,-75.3124552425224
3.772,174.24375969492,-9.57042797487126,-75.417825428814
3.773,174.105599075758,-9.70568046073245,-75.523195593784
3.774,173.967444467844,-9.84091898540225,-75.6285658221645
3.775,173.829295842092,-9.97614361533942,-75.733936198617
3.776,173.691153169463,-10.1113544169827,-75.8393068077337
3.777,173.553016420966,-10.2465514567497,-75.9446777340359
3.778,173.414885567659,-10.3817348010378,-76.0500490619753
3.779,173.276760580648,-10.5169045162222,-76.1554208759329
3.78,173.13864143109,-10.652060668657,-76.2607932602194
3.781,173.000528090189,-10.7872033246733,-76.3661662990745
3.782,172.862420529204,-10.9223325505807,-76.4715400766677
3.783,172.724318719442,-11.0574484126649,-76.5769146770974
3.784,172.586222632261,-11.1925509771889,-76.6822901843912
3.785,172.448132239075,-11.3276403103914,-76.7876666825053
3.786,172.310047511348,-11.4627164784874,-76.8930442553249
3.787,172.171968420598,-11.5977795476671,-76.9984229866639
3.788,172.033894938397,-11.7328295840961,-77.1038029602646
3.789,171.895827036372,-11.867866653914,-77.2091842597978
3.79,171.757764686205,-12.0028908232357,-77.3145669688626
3.791,171.619707859632,-12.1379021581491,-77.419951170986
3.792,171.481656528446,-12.272900724716,-77.5253369496234
3.793,171.343610664499,-12.4078865889711,-77.6307243881576
3.794,171.205570239698,-12.5428598169221,-77.7361135698998
3.795,171.067535226007,-12.6778204745488,-77.8415045780882
3.796,170.92950559545,-12.8127686278031,-77.9468974958887
3.797,170.79148132011,-12.9477043426079,-78.0522924063946
3.798,170.653462372128,-13.0826276848579,-78.1576893926263
3.799,170.515448723706,-13.2175387204179,-78.2630885375313
3.8,170.377440347106,-13.3524375151236,-78.3684899239841
3.801,170.239437214652,-13.48732413478,-78.4738936347856
3.802,170.101439298729,-13.6221986451623,-78.579299752664
3.803,169.963446571783,-13.7570611120142,-78.6847083602732
3.804,169.825459006325,-13.8919116010486,-78.7901195401941
3.805,169.687476574928,-14.0267501779461,-78.8955333749333
3.806,169.549499250228,-14.161576908356,-79.0009499469237
3.807,169.411527004926,-14.2963918578947,-79.1063693385242
3.808,169.273559811788,-14.4311950921457,-79.2117916320192
3.809,169.135597643645,-14.5659866766593,-79.3172169096187
3.81,168.997640473395,-14.7007666769521,-79.4226452534583
3.811,168.859688274001,-14.8355351585066,-79.5280767455986
3.812,168.721741018494,-14.9702921867709,-79.6335114680257
3.813,168.58379867997,-15.1050378271579,-79.7389495026504
3.814,168.445861231597,-15.2397721450459,-79.8443909313084
3.815,168.307928646609,-15.3744952057767,-79.94983583576
3.816,168.170000898309,-15.5092070746564,-80.0552842976899
3.817,168.032077960071,-15.6439078169547,-80.1607363987074
3.818,167.894159805338,-15.7785974979042,-80.2661922203457
3.819,167.756246407623,-15.9132761827002,-80.371651844062
3.82,167.618337740513,-16.0479439365006,-80.4771153512377
3.821,167.480433777663,-16.1826008244245,-80.5825828231772
3.822,167.342534492803,-16.3172469115532,-80.688054341109
3.823,167.204639859735,-16.4518822629287,-80.7935299861846
3.824,167.066749852333,-16.5865069435538,-80.8990098394788
3.825,166.928864444547,-16.7211210183915,-81.0044939819892
3.826,166.7909836104,-16.8557245523648,-81.1099824946364
3.827,166.653107323989,-16.9903176103558,-81.2154754582635
3.828,166.515235559487,-17.1249002572061,-81.3209729536362
3.829,166.377368291145,-17.2594725577157,-81.4264750614422
3.83,166.239505493287,-17.3940345766429,-81.5319818622916
3.831,166.101647140316,-17.5285863787037,-81.6374934367161
3.832,165.963793206712,-17.6631280285719,-81.7430098651696
3.833,165.825943667031,-17.7976595908779,-81.848531228027
3.834,165.688098495912,-17.9321811302088,-81.9540576055849
3.835,165.550257668067,-18.0666927111082,-82.059589078061
3.836,165.412421158293,-18.2011943980752,-82.1651257255941
3.837,165.274588941462,-18.3356862555644,-82.2706676282436
3.838,165.136760992531,-18.4701683479855,-82.3762148659896
3.839,164.998937286534,-18.6046407397025,-82.4817675187326
3.84,164.86111779859,-18.7391034950338,-82.5873256662934
3.841,164.723302503897,-18.8735566782516,-82.6928893884129
3.842,164.585491377737,-19.0080003535813,-82.7984587647516
3.843,164.447684395474,-19.1424345852014,-82.9040338748899
3.844,164.309881532558,-19.2768594372429,-83.0096147983275
3.845,164.17208276452,-19.4112749737888,-83.1152016144833
3.846,164.034288066976,-19.5456812588741,-83.2207944026954
3.847,163.896497415629,-19.6800783564849,-83.3263932422208
3.848,163.758710786265,-19.8144663305583,-83.4319982122348
3.849,163.620928154758,-19.9488452449819,-83.5376093918314
3.85,163.483149497066,-20.0832151635937,-83.643226860023
3.851,163.345374789237,-20.2175761501807,-83.7488506957396
3.852,163.207604007404,-20.3519282684797,-83.8544809778293
3.853,163.069837127789,-20.4862715821764,-83.9601177850577
3.854,162.932074126703,-20.6206061549049,-84.0657611961079
3.855,162.794314980544,-20.7549320502472,-84.1714112895801
3.856,162.656559665802,-20.8892493317332,-84.2770681439915
3.857,162.518808159054,-21.0235580628397,-84.382731837776
3.858,162.381060436971,-21.1578583069908,-84.4884024492842
3.859,162.243316476311,-21.2921501275568,-84.5940800567827
3.86,162.105576253926,-21.4264335878539,-84.6997647384545
3.861,161.967839746759,-21.5607087511442,-84.8054565723985
3.862,161.830106931846,-21.6949756806349,-84.911155636629
3.863,161.692377786314,-21.8292344394778,-85.0168620090759
3.864,161.554652287385,-21.9634850907694,-85.1225757675843
3.865,161.416930412375,-22.0977276975501,-85.2282969899141
3.866,161.279212138693,-22.2319623228038,-85.3340257537403
3.867,161.141497443844,-22.3661890294577,-85.4397621366523
3.868,161.003786305426,-22.5004078803818,-85.5455062161536
3.869,160.866078701136,-22.6346189383882,-85.6512580696619
3.87,160.728374608764,-22.7688222662313,-85.7570177745088
3.871,160.590674006199,-22.9030179266067,-85.8627854079393
3.872,160.452976871425,-23.0372059821516,-85.968561047112
3.873,160.315283182526,-23.1713864954435,-86.0743447690986
3.874,160.177592917683,-23.3055595290007,-86.1801366508835
3.875,160.039906055175,-23.4397251452807,-86.2859367693637
3.876,159.902222573379,-23.5738834066814,-86.391745201349
3.877,159.764542450775,-23.7080343755392,-86.497562023561
3.878,159.626865665939,-23.8421781141294,-86.6033873126332
3.879,159.489192197551,-23.9763146846657,-86.7092211451112
3.88,159.351522024388,-24.1104441492996,-86.8150635974515
3.881,159.213855125332,-24.2445665701203,-86.9209147460221
3.882,159.076191479365,-24.3786820091536,-87.0267746671017
3.883,158.93853106557,-24.5127905283626,-87.1326434368799
3.884,158.800873863136,-24.6468921896463,-87.2385211314567
