Freq [GHz],VSWR_HFSS,VSWR_measured_stub_matching,VSWR_measured_unmatched
4.404,7.37804201,15.892146,22.213985
4.405,7.338824855,16.258602,22.808386
4.406,7.299735651,16.560553,23.405598
4.407,7.260774511,16.441185,23.274614
4.408,7.221941546,15.866054,22.840784
4.409,7.183236863,16.445011,23.116274
4.41,7.144660569,16.214083,22.955988
4.411,7.10621277,17.020447,22.95817
4.412,7.067893569,16.910114,22.873817
4.413,7.029703067,16.737513,23.037891
4.414,6.991641363,16.861349,22.990019
4.415,6.953708556,16.947153,23.551783
4.416,6.91590474,16.36384,23.330208
4.417,6.878230011,16.64473,23.885567
4.418,6.84068446,17.340511,23.877554
4.419,6.803268178,16.772591,23.969372
4.42,6.765981253,16.449373,24.002249
4.421,6.728823772,17.332758,25.409632
4.422,6.691795821,16.8515,22.839781
4.423,6.654897483,17.316265,23.748495
4.424,6.618128838,17.017141,23.617624
4.425,6.581489966,17.660452,24.667341
4.426,6.544980946,17.705149,25.280603
4.427,6.508601854,17.410549,24.989525
4.428,6.472352762,17.693539,24.281094
4.429,6.436233745,17.564133,24.659216
4.43,6.400244872,17.725702,25.192062
4.431,6.364386212,17.779259,24.921791
4.432,6.328657833,17.358541,23.784763
4.433,6.2930598,17.845278,24.269085
4.434,6.257592175,18.071859,24.418283
4.435,6.222255022,17.900406,24.395832
4.436,6.187048399,18.191786,24.10844
4.437,6.151972365,18.410549,24.966181
4.438,6.117026976,19.231144,26.023163
4.439,6.082212286,18.821026,24.492655
4.44,6.04752835,18.714346,25.456398
4.441,6.012975217,18.599962,24.968113
4.442,5.978552936,18.256802,24.313463
4.443,5.944261557,19.293314,26.007435
4.444,5.910101123,19.297022,26.500374
4.445,5.87607168,18.674717,25.338154
4.446,5.842173269,18.729908,25.16597
4.447,5.808405931,18.284283,25.458515
4.448,5.774769705,18.642136,25.563885
4.449,5.741264628,18.625814,24.948565
4.45,5.707890734,19.034,25.571692
4.451,5.674648059,19.151743,25.845446
4.452,5.641536632,19.452909,25.232157
4.453,5.608556486,19.636909,26.557503
4.454,5.575707647,19.541945,25.828508
4.455,5.542990143,19.755047,26.401331
4.456,5.510403999,19.267038,26.78758
4.457,5.477949238,19.500086,25.904436
4.458,5.445625881,19.685587,26.708143
4.459,5.413433949,19.673203,26.394463
4.46,5.381373459,19.45162,25.141277
4.461,5.349444428,20.083393,26.952744
4.462,5.317646871,19.334991,26.073366
4.463,5.285980801,20.216763,26.067734
4.464,5.254446229,20.230183,27.8253
4.465,5.223043166,19.826332,26.688332
4.466,5.19177162,20.047888,26.800985
4.467,5.160631597,20.645292,27.306751
4.468,5.129623101,20.370186,26.203909
4.469,5.098746137,20.785822,27.46579
4.47,5.068000706,20.748793,26.62162
4.471,5.037386809,20.402504,26.2605
4.472,5.006904442,20.517847,27.017286
4.473,4.976553604,20.592899,27.274773
4.474,4.94633429,21.443533,26.937439
4.475,4.916246493,20.672361,27.749182
4.476,4.886290205,20.743589,26.415651
4.477,4.856465417,21.061817,27.048479
4.478,4.826772119,21.467119,27.405392
4.479,4.797210297,21.17885,27.311066
4.48,4.767779938,20.919994,26.614876
4.481,4.738481026,21.532072,26.924944
4.482,4.709313543,21.792891,27.093956
4.483,4.680277473,21.220463,27.410118
4.484,4.651372794,22.119122,28.930037
4.485,4.622599485,21.321198,27.884464
4.486,4.593957523,21.662657,26.432636
4.487,4.565446885,21.651663,26.738873
4.488,4.537067543,21.996592,27.374861
4.489,4.508819472,21.612034,27.37278
4.49,4.480702643,20.732819,26.556725
4.491,4.452717025,22.441992,28.065798
4.492,4.424862589,21.285332,27.693352
4.493,4.3971393,21.573269,26.936979
4.494,4.369547125,21.908689,27.933731
4.495,4.34208603,22.767988,28.279182
4.496,4.314755978,21.684317,28.900265
4.497,4.287556931,21.684317,27.377733
4.498,4.26048885,22.500456,28.621004
4.499,4.233551696,22.368263,28.450701
4.5,4.206745427,22.193375,28.086121
4.501,4.18007,22.180527,29.293816
4.502,4.153525373,22.117161,28.255589
4.503,4.127111501,23.245033,28.665649
4.504,4.100828337,23.140348,28.412176
4.505,4.074675836,22.441259,29.232328
4.506,4.048653949,21.147579,27.713499
4.507,4.022762628,22.348118,27.788633
4.508,3.997001823,21.554956,29.015532
4.509,3.971371483,22.716276,28.461288
4.51,3.945871558,23.117058,29.186083
4.511,3.920501994,22.896166,28.840401
4.512,3.895262739,21.888672,28.730337
4.513,3.870153738,23.425297,28.386589
4.514,3.845174937,23.589922,28.557224
4.515,3.82032628,23.76255,28.321693
4.516,3.795607712,23.481541,29.382008
4.517,3.771019175,23.422224,28.042828
4.518,3.746560613,23.745094,28.122591
4.519,3.722231967,23.933887,29.135927
4.52,3.698033179,23.739531,28.807903
4.521,3.673964191,24.011271,29.500748
4.522,3.650024944,22.671415,27.680162
4.523,3.626215378,23.460413,28.125233
4.524,3.602535433,22.666948,26.703026
4.525,3.578985049,23.77215,29.758989
4.526,3.555564167,23.498535,28.046532
4.527,3.532272726,23.142485,28.819151
4.528,3.509110665,24.041254,28.293884
4.529,3.486077926,23.231239,28.561386
4.53,3.463174447,23.255224,28.076611
4.531,3.440400169,23.614267,29.550365
4.532,3.417755032,24.244328,27.5413
4.533,3.395238976,23.154369,28.936001
4.534,3.372851943,22.91889,27.480499
4.535,3.350593874,24.420502,28.92211
4.536,3.328464711,24.840422,29.399494
4.537,3.306464396,23.567184,27.847733
4.538,3.284592874,23.723166,28.795271
4.539,3.262850087,24.971155,28.622288
4.54,3.241235982,24.252352,28.309193
4.541,3.219750504,23.870827,29.317636
4.542,3.1983936,25.012766,28.17099
4.543,3.177165219,24.408241,29.255035
4.544,3.156065311,23.923691,28.143251
4.545,3.135093826,23.627922,28.457094
4.546,3.114250718,24.346176,29.674606
4.547,3.09353594,23.942059,29.554079
4.548,3.07294945,24.066402,28.187834
4.549,3.052491204,24.580755,30.003799
4.55,3.032161163,24.685364,30.081493
4.551,3.01195929,25.195612,29.361176
4.552,2.991885549,23.560839,27.631634
4.553,2.971939908,24.44533,27.775421
4.554,2.952122336,25.912395,30.605076
4.555,2.932432805,25.776752,30.071629
4.556,2.912871292,24.959841,28.376812
4.557,2.893437775,25.348352,28.573162
4.558,2.874132236,24.984232,29.021584
4.559,2.854954661,24.472046,28.798935
4.56,2.835905039,25.274799,29.294514
4.561,2.816983362,25.022713,30.075888
4.562,2.798189629,24.011919,29.350241
4.563,2.779523841,24.415838,28.619322
4.564,2.760986004,25.555174,29.729755
4.565,2.742576128,25.29496,28.793974
4.566,2.724294229,25.296961,29.240587
4.567,2.706140328,24.921171,28.467134
4.568,2.688114452,25.410822,29.051661
4.569,2.670216632,25.238125,27.948053
4.57,2.652446907,24.465757,28.684843
4.571,2.634805322,24.759319,28.929646
4.572,2.617291926,25.386059,29.906956
4.573,2.599906777,24.850203,29.665911
4.574,2.582649941,25.506058,29.473501
4.575,2.56552149,24.565239,28.700264
4.576,2.548521504,24.741009,28.380466
4.577,2.531650071,25.139423,29.735325
4.578,2.514907288,24.030485,28.021172
4.579,2.49829326,25.205807,28.299006
4.58,2.481808102,25.684614,28.743242
4.581,2.465451939,24.755352,28.033548
4.582,2.449224904,24.178221,27.818794
4.583,2.433127143,24.100672,28.019241
4.584,2.417158811,24.47398,27.531494
4.585,2.401320074,25.098116,28.169497
4.586,2.385611112,24.107016,27.215891
4.587,2.370032114,24.511433,28.493994
4.588,2.354583285,25.169516,28.522511
4.589,2.33926484,25.336599,28.20163
4.59,2.324077009,26.149799,28.67547
4.591,2.309020037,24.426939,27.688641
4.592,2.294094183,24.275431,27.546021
4.593,2.279299721,25.483213,28.160192
4.594,2.264636941,25.08053,27.316322
4.595,2.250106149,24.760155,26.982136
4.596,2.23570767,25.827219,29.591967
4.597,2.221441844,24.117821,26.371683
4.598,2.20730903,25.089943,27.348377
4.599,2.193309607,24.487896,27.268131
4.6,2.179443974,23.733866,26.724791
4.601,2.165712547,24.969706,26.822269
4.602,2.152115767,24.62829,26.348152
4.603,2.138654095,24.317562,26.98447
4.604,2.125328013,25.115259,27.343035
4.605,2.112138029,24.128349,26.677534
4.606,2.099084672,25.119154,26.555103
4.607,2.086168498,23.949478,27.516169
4.608,2.073390088,25.638552,27.226374
4.609,2.060750048,24.346712,25.390791
4.61,2.048249012,24.030977,26.480335
4.611,2.035887641,23.83456,26.227116
4.612,2.023666627,24.595873,26.12817
4.613,2.011586688,23.906502,25.697552
4.614,1.999648575,23.88648,25.955917
4.615,1.987853068,24.845861,25.682217
4.616,1.976200982,25.808435,26.930344
4.617,1.964693161,25.832935,26.037378
4.618,1.953330484,23.836834,24.778889
4.619,1.942113864,24.232641,26.130459
4.62,1.931044251,24.827345,24.724743
4.621,1.920122627,25.262478,25.606909
4.622,1.909350013,25.29826,26.272482
4.623,1.898727467,24.629385,25.903776
4.624,1.888256082,24.977362,25.879932
4.625,1.877936993,24.424263,25.634893
4.626,1.867771371,23.584776,24.368618
4.627,1.857760426,24.256979,26.056448
4.628,1.847905411,24.028967,24.697899
4.629,1.838207614,24.482275,25.065397
4.63,1.828668366,24.605829,24.917027
4.631,1.819289038,24.696468,25.696562
4.632,1.810071041,24.255779,24.335905
4.633,1.801015825,24.244247,24.681288
4.634,1.792124881,23.226133,24.632723
4.635,1.783399738,24.798429,24.617754
4.636,1.774841966,23.764069,24.27153
4.637,1.76645317,23.891369,24.559603
4.638,1.758234996,25.796928,26.044977
4.639,1.750189123,24.485439,24.309332
4.64,1.742317266,25.108749,25.659719
4.641,1.734621173,23.70883,24.099661
4.642,1.727102625,25.043446,24.272425
4.643,1.719763431,24.866486,24.410461
4.644,1.712605427,23.45023,23.673624
4.645,1.705630475,24.009214,24.209518
4.646,1.69884046,23.55315,23.994808
4.647,1.692237283,24.063715,23.616438
4.648,1.685822864,23.339602,23.551586
4.649,1.679599134,23.549767,23.658871
4.65,1.673568031,23.537657,24.676609
4.651,1.667731498,23.507835,23.041859
4.652,1.662091478,23.304836,23.02808
4.653,1.656649908,24.218355,23.114294
4.654,1.651408715,22.960411,22.502041
4.655,1.646369811,23.87891,23.075865
4.656,1.641535086,23.39933,22.58123
4.657,1.636906405,23.617239,22.659449
4.658,1.632485597,23.68026,23.332123
4.659,1.628274455,23.035191,22.197641
4.66,1.624274725,23.262581,22.332144
4.661,1.620488104,23.378031,22.636932
4.662,1.616916228,22.76409,22.138189
4.663,1.613560671,22.624819,22.456009
4.664,1.610422935,22.891285,22.280468
4.665,1.607504447,22.385405,21.903141
4.666,1.604806547,22.702805,22.153172
4.667,1.602330489,22.592827,21.531212
4.668,1.60007743,22.989874,21.563728
4.669,1.598048429,22.4233,21.88879
4.67,1.596244436,22.783607,21.603487
4.671,1.594666292,22.381857,20.730518
4.672,1.593314725,22.571335,21.632259
4.673,1.59219034,22.97415,21.288845
4.674,1.591293625,22.391924,20.834929
4.675,1.590624938,21.939751,21.072084
4.676,1.590184514,22.339008,20.561649
4.677,1.589972458,22.018826,20.918472
4.678,1.589988744,22.148869,20.167473
4.679,1.590233217,21.642992,20.124937
4.68,1.590705594,21.701483,20.240873
4.681,1.59140546,22.559284,20.834135
4.682,1.592332275,22.080885,19.941042
4.683,1.593485375,21.882898,19.811447
4.684,1.59486397,22.684248,21.18598
4.685,1.596467155,22.850719,20.165533
4.686,1.598293909,21.458307,19.852139
4.687,1.600343098,21.954933,19.855684
4.688,1.602613485,22.018078,19.524178
4.689,1.605103732,21.619177,19.403719
4.69,1.607812403,20.941086,18.868061
4.691,1.610737976,22.224936,19.457203
4.692,1.613878844,21.562248,18.740376
4.693,1.617233322,21.677586,18.793774
4.694,1.620799655,21.352709,18.432753
4.695,1.624576024,20.978397,18.35832
4.696,1.62856055,20.641287,18.236727
4.697,1.632751306,20.765579,18.169281
4.698,1.637146316,21.235415,18.590412
4.699,1.641743567,20.655832,18.005934
4.7,1.646541013,21.034412,17.770403
4.701,1.65153658,20.357758,17.702024
4.702,1.656728174,20.108179,17.922598
4.703,1.662113685,20.489176,17.841936
4.704,1.667690992,20.281878,17.45088
4.705,1.673457972,20.402157,17.353447
4.706,1.679412496,20.59873,17.815834
4.707,1.685552444,20.03595,17.156351
4.708,1.691875702,19.69376,17.014
4.709,1.698380168,20.022247,16.856974
4.71,1.705063756,19.593456,16.723999
4.711,1.711924399,19.893621,16.826418
4.712,1.718960053,19.999535,16.689058
4.713,1.726168698,19.869484,16.713116
4.714,1.733548341,19.790051,16.774338
4.715,1.74109702,19.087498,16.285294
4.716,1.748812802,19.81834,16.263138
4.717,1.75669379,19.617424,16.207977
4.718,1.764738119,19.412476,16.491035
4.719,1.772943963,19.442278,15.855419
4.72,1.781309531,19.583572,15.973192
4.721,1.789833071,19.417257,16.088556
4.722,1.798512868,18.929298,15.330346
4.723,1.807347248,19.115217,15.711904
4.724,1.816334576,19.101635,15.43095
4.725,1.825473256,19.180824,15.171295
4.726,1.834761733,18.343855,14.845094
4.727,1.84419849,18.497799,15.051229
4.728,1.853782052,18.946384,15.626968
4.729,1.863510982,18.790962,14.947304
4.73,1.873383882,18.51779,15.079947
4.731,1.883399393,17.917561,14.508542
4.732,1.893556194,18.368082,14.682037
4.733,1.903853002,18.260851,14.597779
4.734,1.914288571,17.525499,14.298964
4.735,1.924861692,17.721714,14.080952
4.736,1.935571189,17.632032,13.84844
4.737,1.946415925,17.618114,14.148076
4.738,1.957394794,17.514099,13.997406
4.739,1.968506725,17.325546,13.831417
4.74,1.979750678,17.546888,13.917812
4.741,1.991125648,17.439081,13.496597
4.742,2.002630658,17.472935,13.632531
4.743,2.014264762,17.174873,13.712974
4.744,2.026027044,16.379333,13.054052
4.745,2.037916615,16.917982,13.237181
4.746,2.049932616,16.802423,13.080283
4.747,2.062074212,16.535017,12.927844
4.748,2.074340596,16.057283,12.893911
4.749,2.086730986,17.029259,13.015205
4.75,2.099244623,16.189644,12.729887
4.751,2.111880773,16.148979,12.563085
4.752,2.124638723,16.288517,12.550283
4.753,2.137517783,15.804822,12.208814
4.754,2.150517285,15.912498,12.127976
4.755,2.16363658,15.416254,11.989116
4.756,2.176875039,15.53995,12.139549
4.757,2.190232052,15.700277,12.174448
4.758,2.203707028,15.798693,11.877309
4.759,2.217299392,15.36188,11.834793
4.76,2.231008587,15.353344,11.69261
4.761,2.244834072,15.514611,11.925526
4.762,2.258775321,15.103915,11.657534
4.763,2.272831824,15.015221,11.434027
4.764,2.287003084,14.997924,11.352539
4.765,2.301288619,15.060744,11.478329
4.766,2.315687959,14.837424,11.234995
4.767,2.330200646,14.652095,11.126187
4.768,2.344826237,14.729058,11.102446
4.769,2.359564297,14.631969,10.919743
4.77,2.374414404,14.541101,10.962572
4.771,2.389376146,14.492493,10.777158
4.772,2.40444912,14.40162,10.728628
4.773,2.419632934,14.302866,10.522622
4.774,2.434927204,14.39485,10.623795
4.775,2.450331555,14.087754,10.322154
4.776,2.465845621,13.578907,10.142176
4.777,2.481469041,13.890376,10.127774
4.778,2.497201463,13.566384,10.076077
4.779,2.513042544,13.485975,9.8706865
4.78,2.528991943,13.549568,9.8771238
4.781,2.54504933,13.174564,9.7987919
4.782,2.561214376,13.371974,9.6848507
4.783,2.577486761,13.221421,9.5834503
4.784,2.593866169,13.045282,9.4913988
4.785,2.610352288,12.91362,9.3654795
4.786,2.626944811,12.894769,9.3434019
4.787,2.643643437,12.880544,9.2902231
4.788,2.660447864,12.677451,9.1470518
4.789,2.677357799,12.311269,9.0096588
4.79,2.694372949,12.598095,9.0865316
4.791,2.711493025,12.308903,8.884881
4.792,2.72871774,12.19672,8.8142443
4.793,2.74604681,12.141516,8.7147303
4.794,2.763479954,11.950685,8.6308622
4.795,2.78101689,12.193398,8.6873322
4.796,2.798657342,11.919311,8.465107
4.797,2.816401033,11.93194,8.4113102
4.798,2.834247686,11.736924,8.2518082
4.799,2.852197028,11.655646,8.32376
4.8,2.870248785,11.439421,8.19034
4.801,2.888402683,11.478113,8.1223192
4.802,2.906658452,11.396979,8.0028505
4.803,2.925015817,11.506589,7.9943848
4.804,2.943474507,11.109228,7.7996368
4.805,2.96203425,11.109872,7.819828
4.806,2.980694772,11.03129,7.7032595
4.807,2.999455802,10.823375,7.653862
4.808,3.018317064,10.772851,7.5584459
4.809,3.037278284,10.810925,7.5626574
4.81,3.056339186,10.6384,7.4288101
4.811,3.075499495,10.645443,7.3652883
4.812,3.094758931,10.513039,7.2381201
4.813,3.114117216,10.602971,7.3483582
4.814,3.133574067,10.325124,7.194541
4.815,3.153129204,10.283605,7.0635686
4.816,3.17278234,10.269889,7.0919423
4.817,3.192533189,10.249223,6.9516592
4.818,3.212381464,9.9570761,6.8478231
4.819,3.232326872,10.154084,6.869453
4.82,3.25236912,9.7058907,6.7594805
4.821,3.272507914,9.8760576,6.6714768
4.822,3.292742953,9.6609344,6.6047502
4.823,3.313073938,9.7129393,6.5876689
4.824,3.333500564,9.616024,6.538157
4.825,3.354022525,9.4625731,6.4322844
4.826,3.374639511,9.4120789,6.4032178
4.827,3.395351208,9.4825449,6.3780527
4.828,3.416157301,9.3257494,6.3071775
4.829,3.437057469,9.1435661,6.2323699
4.83,3.45805139,9.0868444,6.147675
4.831,3.479138738,9.0052729,6.16254
4.832,3.500319181,8.9780111,6.0736337
4.833,3.521592386,8.9257298,6.0215406
4.834,3.542958015,8.7121458,5.9167008
4.835,3.564415726,8.6400051,5.8656678
4.836,3.585965175,8.6167526,5.8379025
4.837,3.607606009,8.5128517,5.7716064
4.838,3.629337877,8.4754572,5.7235627
4.839,3.651160419,8.3280754,5.7023931
4.84,3.673073273,8.3588915,5.6272707
4.841,3.695076072,8.3264713,5.5467515
4.842,3.717168445,8.1705112,5.5287066
4.843,3.739350015,8.2521343,5.5237536
4.844,3.761620402,8.0736971,5.452837
4.845,3.78397922,7.9678149,5.3749919
4.846,3.80642608,7.8902841,5.3305149
4.847,3.828960586,7.8976417,5.3109241
4.848,3.851582337,7.8341904,5.2763023
4.849,3.87429093,7.8110662,5.2441702
4.85,3.897085954,7.6895151,5.1907578
4.851,3.919966994,7.6629872,5.1119828
4.852,3.94293363,7.4534101,5.0558615
4.853,3.965985435,7.3915372,5.0326271
4.854,3.989121978,7.4093723,5.0178456
4.855,4.012342824,7.3792701,4.9798584
4.856,4.035647531,7.3071723,4.9344902
4.857,4.05903565,7.182229,4.894886
4.858,4.08250673,7.1730423,4.849926
4.859,4.106060311,7.1459613,4.8025355
4.86,4.129695929,7.1024022,4.7983437
4.861,4.153413113,7.1046944,4.8014359
4.862,4.177211389,7.0021191,4.7241659
4.863,4.201090274,6.9358044,4.6733074
4.864,4.225049281,6.8623061,4.6487265
4.865,4.249087915,6.7880082,4.6341848
4.866,4.273205677,6.7262354,4.5687919
4.867,4.297402061,6.7376947,4.565146
4.868,4.321676556,6.6587305,4.5408249
4.869,4.346028642,6.5466137,4.4723544
4.87,4.370457796,6.4831052,4.4570985
4.871,4.394963487,6.4598813,4.4177098
4.872,4.419545177,6.389092,4.3961806
4.873,4.444202323,6.3606849,4.3932405
4.874,4.468934376,6.3100376,4.3801012
4.875,4.493740778,6.2378402,4.3315516
4.876,4.518620967,6.1850243,4.3146968
4.877,4.543574373,6.1310983,4.2843103
4.878,4.56860042,6.1390944,4.2754564
4.879,4.593698525,6.0464983,4.2384958
4.88,4.618868098,5.9914622,4.2130423
4.881,4.644108544,5.9411697,4.1918969
4.882,4.669419257,5.9184356,4.1745372
4.883,4.69479963,5.86584,4.1584558
4.884,4.720249044,5.8333974,4.1200061
4.885,4.745766876,5.7876983,4.1193037
4.886,4.771352495,5.6991148,4.0828872
4.887,4.797005263,5.6553707,4.0742803
4.888,4.822724534,5.5875411,4.0529566
4.889,4.848509658,5.5916629,4.0539694
4.89,4.874359974,5.5273652,4.038023
4.891,4.900274816,5.510623,4.0424833
4.892,4.926253511,5.4364448,4.0041018
4.893,4.952295378,5.3862567,4.0030246
4.894,4.978399728,5.3305478,3.9668522
4.895,5.004565867,5.3764033,3.9926026
4.896,5.030793091,5.2756681,3.9610341
4.897,5.057080691,5.2484941,3.9303761
4.898,5.083427948,5.2113662,3.9225428
4.899,5.109834138,5.1963968,3.9171555
4.9,5.136298528,5.1545582,3.9034152
4.901,5.162820379,5.1274362,3.898504
4.902,5.189398942,5.0965729,3.8957708
4.903,5.216033463,5.0878735,3.890887
4.904,5.242723179,5.05756,3.8950756
4.905,5.26946732,5.0031061,3.8519969
4.906,5.296265107,4.9995642,3.8550997
4.907,5.323115756,4.9780965,3.8745654
4.908,5.350018472,4.9625282,3.8859339
4.909,5.376972456,4.9302273,3.8650153
4.91,5.403976898,4.9212437,3.8573027
4.911,5.431030981,4.9019918,3.8454456
4.912,5.458133883,4.9035902,3.8651116
4.913,5.48528477,4.865242,3.8429008
4.914,5.512482802,4.8352194,3.8282237
4.915,5.539727133,4.8384171,3.8544829
4.916,5.567016906,4.8437591,3.8602576
4.917,5.594351259,4.7868819,3.8345275
4.918,5.621729319,4.7930036,3.8520973
4.919,5.649150209,4.7774601,3.8463767
4.92,5.67661304,4.7745104,3.851414
4.921,5.704116918,4.7735767,3.8574681
4.922,5.731660941,4.7477899,3.8594677
4.923,5.759244197,4.7314711,3.8579948
4.924,5.786865767,4.7283998,3.863251
4.925,5.814524726,4.6916041,3.8428259
4.926,5.842220138,4.7421188,3.8893406
4.927,5.869951061,4.7056904,3.8953493
4.928,5.897716545,4.6789527,3.8809261
4.929,5.92551563,4.6587086,3.870816
4.93,5.953347351,4.6531553,3.8716059
4.931,5.981210733,4.6415448,3.9028599
4.932,6.009104795,4.6051307,3.9046125
4.933,6.037028545,4.5804229,3.9005969
4.934,6.064980985,4.6299763,3.9420626
4.935,6.09296111,4.6125565,3.9340231
4.936,6.120967905,4.6071506,3.9627483
4.937,6.149000349,4.5894547,3.971036
4.938,6.17705741,4.5930462,3.966608
4.939,6.205138053,4.5820107,3.9713986
4.94,6.23324123,4.5994263,4.0022364
4.941,6.261365889,4.5953369,4.0235982
4.942,6.289510967,4.597939,4.031889
4.943,6.317675396,4.57482,4.0296488
4.944,6.345858098,4.6094251,4.0661278
4.945,6.374057989,4.5942111,4.0950279
4.946,6.402273976,4.5794063,4.1047301
4.947,6.430504958,4.5908389,4.1122651
4.948,6.458749828,4.6117139,4.1231904
4.949,6.487007469,4.6002603,4.152441
4.95,6.515276757,4.6052356,4.163641
4.951,6.543556562,4.6423016,4.2102923
4.952,6.571845745,4.6213236,4.2256541
4.953,6.600143159,4.5997114,4.2159138
4.954,6.628447651,4.6501727,4.2532396
4.955,6.656758058,4.6411734,4.2545047
4.956,6.685073212,4.6985412,4.3133845
4.957,6.713391936,4.6629658,4.3043928
4.958,6.741713047,4.7222261,4.3522611
4.959,6.770035354,4.7224398,4.3628817
4.96,6.798357658,4.7152758,4.3641019
4.961,6.826678753,4.7428784,4.4151449
4.962,6.854997426,4.7668371,4.4317265
4.963,6.883312458,4.7861419,4.4718094
4.964,6.91162262,4.7630634,4.488884
4.965,6.93992668,4.8026676,4.5086346
4.966,6.968223395,4.8285236,4.539959
4.967,6.996511517,4.818809,4.5249281
4.968,7.024789792,4.866055,4.5553331
4.969,7.053056957,4.8920236,4.6135068
4.97,7.081311744,4.9260354,4.6263065
4.971,7.109552877,4.9855137,4.6714268
4.972,7.137779075,4.9964547,4.6992064
4.973,7.165989049,5.0085974,4.7687726
4.974,7.194181503,5.0713015,4.781528
4.975,7.222355138,5.1162601,4.817728
4.976,7.250508644,5.1092892,4.8418326
4.977,7.278640708,5.1502857,4.8679414
4.978,7.30675001,5.1935291,4.9105067
4.979,7.334835223,5.23807,4.9057117
4.98,7.362895015,5.2679386,4.9712625
4.981,7.390928049,5.2909365,4.9944706
4.982,7.41893298,5.3506165,5.0569696
4.983,7.446908458,5.3233056,5.0666471
4.984,7.474853128,5.4017839,5.107533
4.985,7.502765629,5.4403262,5.1497564
4.986,7.530644595,5.4899454,5.1715317
4.987,7.558488653,5.5228209,5.181468
4.988,7.586296428,5.5404577,5.2274046
4.989,7.614066536,5.5647731,5.2862296
4.99,7.641797591,5.633996,5.3209858
4.991,7.6694882,5.6398511,5.3421712
4.992,7.697136966,5.6891313,5.3680921
4.993,7.724742489,5.7474794,5.4157343
4.994,7.75230336,5.8056397,5.4886308
4.995,7.77981817,5.8106022,5.4702454
4.996,7.807285503,5.8536291,5.5278511
4.997,7.83470394,5.8964744,5.5450134
4.998,7.862072057,5.9337769,5.579535
4.999,7.889388426,6.0172386,5.6683531
5,7.916651617,6.0096068,5.7135797
