Freq [GHz],S11 LPF Tap,S21 LPF Tap,"dB(S(2,1)) []","dB(S(2,2)) []",,S11 LPF T,S21 LPF T,,S11 LPF Milled,S21 LPF Milled
4.137,-1.068024727,-36.64723997,-36.64723997,-1.056067643,,-2.161293052,-18.75735349,,-0.77643567,-16.616272
4.138,-1.067978738,-36.67942963,-36.67942963,-1.055939652,,-2.158977707,-18.79899543,,-0.78426301,-16.619314
4.139,-1.067933011,-36.71163604,-36.71163604,-1.055812107,,-2.156673828,-18.84065953,,-0.79433823,-16.656572
4.14,-1.067887543,-36.74385928,-36.74385928,-1.055685006,,-2.154381342,-18.8823457,,-0.76655334,-16.684029
4.141,-1.067842334,-36.7760994,-36.7760994,-1.05555835,,-2.152100178,-18.92405388,,-0.80610257,-16.720402
4.142,-1.067797379,-36.80835646,-36.80835646,-1.055432139,,-2.149830262,-18.96578398,,-0.75442833,-16.721933
4.143,-1.067752678,-36.84063053,-36.84063053,-1.055306371,,-2.147571524,-19.00753592,,-0.82110655,-16.772224
4.144,-1.067708227,-36.87292168,-36.87292168,-1.055181046,,-2.145323894,-19.04930962,,-0.75924784,-16.791206
4.145,-1.067664025,-36.90522996,-36.90522996,-1.055056165,,-2.143087302,-19.09110501,,-0.79411423,-16.815958
4.146,-1.067620069,-36.93755543,-36.93755543,-1.054931726,,-2.140861678,-19.13292201,,-0.81189775,-16.843466
4.147,-1.067576356,-36.96989818,-36.96989818,-1.054807729,,-2.138646953,-19.17476054,,-0.79498237,-16.858213
4.148,-1.067532885,-37.00225825,-37.00225825,-1.054684174,,-2.136443058,-19.21662053,,-0.77664906,-16.867132
4.149,-1.067489653,-37.03463571,-37.03463571,-1.054561061,,-2.134249926,-19.2585019,,-0.79027313,-16.915638
4.15,-1.067446659,-37.06703063,-37.06703063,-1.054438389,,-2.13206749,-19.30040458,,-0.79243767,-16.942244
4.151,-1.067403898,-37.09944308,-37.09944308,-1.054316158,,-2.129895682,-19.3423285,,-0.76860088,-16.936275
4.152,-1.06736137,-37.13187311,-37.13187311,-1.054194368,,-2.127734436,-19.38427358,,-0.76920271,-16.991274
4.153,-1.067319073,-37.16432079,-37.16432079,-1.054073017,,-2.125583687,-19.42623975,,-0.79300886,-17.009697
4.154,-1.067277003,-37.19678619,-37.19678619,-1.053952107,,-2.123443369,-19.46822694,,-0.78594345,-17.033407
4.155,-1.067235158,-37.22926938,-37.22926938,-1.053831635,,-2.121313417,-19.51023508,,-0.77410823,-17.067377
4.156,-1.067193537,-37.26177042,-37.26177042,-1.053711604,,-2.119193767,-19.5522641,,-0.74733418,-17.07563
4.157,-1.067152138,-37.29428938,-37.29428938,-1.053592011,,-2.117084355,-19.59431392,,-0.77896678,-17.078156
4.158,-1.067110957,-37.32682632,-37.32682632,-1.053472856,,-2.114985117,-19.63638448,,-0.75418288,-17.082691
4.159,-1.067069992,-37.35938131,-37.35938131,-1.05335414,,-2.112895992,-19.67847572,,-0.77361929,-17.154978
4.16,-1.067029242,-37.39195443,-37.39195443,-1.053235862,,-2.110816916,-19.72058755,,-0.78677714,-17.18437
4.161,-1.066988705,-37.42454572,-37.42454572,-1.053118022,,-2.108747828,-19.76271993,,-0.76920557,-17.197414
4.162,-1.066948377,-37.45715528,-37.45715528,-1.053000619,,-2.106688667,-19.80487277,,-0.78061199,-17.217073
4.163,-1.066908257,-37.48978315,-37.48978315,-1.052883653,,-2.104639371,-19.84704602,,-0.78666836,-17.23654
4.164,-1.066868343,-37.52242941,-37.52242941,-1.052767124,,-2.10259988,-19.8892396,,-0.78793937,-17.304693
4.165,-1.066828632,-37.55509413,-37.55509413,-1.052651032,,-2.100570134,-19.93145346,,-0.77612621,-17.305857
4.166,-1.066789122,-37.58777738,-37.58777738,-1.052535375,,-2.098550074,-19.97368753,,-0.7734347,-17.304958
4.167,-1.066749811,-37.62047922,-37.62047922,-1.052420155,,-2.096539641,-20.01594174,,-0.77267647,-17.357182
4.168,-1.066710698,-37.65319973,-37.65319973,-1.052305371,,-2.094538776,-20.05821604,,-0.79479456,-17.379593
4.169,-1.066671778,-37.68593897,-37.68593897,-1.052191022,,-2.092547422,-20.10051036,,-0.77708501,-17.395638
4.17,-1.066633052,-37.71869702,-37.71869702,-1.052077109,,-2.09056552,-20.14282464,,-0.75336313,-17.421963
4.171,-1.066594516,-37.75147394,-37.75147394,-1.051963631,,-2.088593013,-20.18515882,,-0.74257201,-17.413307
4.172,-1.066556168,-37.7842698,-37.7842698,-1.051850587,,-2.086629846,-20.22751283,,-0.7781167,-17.500462
4.173,-1.066518006,-37.81708468,-37.81708468,-1.051737978,,-2.084675961,-20.26988663,,-0.80866075,-17.506809
4.174,-1.066480028,-37.84991865,-37.84991865,-1.051625804,,-2.082731303,-20.31228014,,-0.76541424,-17.511175
4.175,-1.066442232,-37.88277177,-37.88277177,-1.051514063,,-2.080795816,-20.35469332,,-0.78971469,-17.544415
4.176,-1.066404616,-37.91564412,-37.91564412,-1.051402757,,-2.078869446,-20.39712609,,-0.75574893,-17.563572
4.177,-1.066367177,-37.94853577,-37.94853577,-1.051291884,,-2.076952139,-20.43957841,,-0.77171212,-17.58032
4.178,-1.066329913,-37.98144678,-37.98144678,-1.051181445,,-2.075043839,-20.48205022,,-0.79324937,-17.625889
4.179,-1.066292823,-38.01437725,-38.01437725,-1.051071439,,-2.073144495,-20.52454146,,-0.76913416,-17.622149
4.18,-1.066255905,-38.04732722,-38.04732722,-1.050961866,,-2.071254052,-20.56705208,,-0.76059043,-17.658424
4.181,-1.066219155,-38.08029679,-38.08029679,-1.050852726,,-2.069372457,-20.60958202,,-0.76282322,-17.686735
4.182,-1.066182572,-38.11328601,-38.11328601,-1.050744019,,-2.06749966,-20.65213122,,-0.8015067,-17.722042
4.183,-1.066146155,-38.14629497,-38.14629497,-1.050635744,,-2.065635606,-20.69469963,,-0.76905888,-17.744995
4.184,-1.0661099,-38.17932374,-38.17932374,-1.050527902,,-2.063780247,-20.73728721,,-0.75023752,-17.743799
4.185,-1.066073807,-38.21237239,-38.21237239,-1.050420491,,-2.061933529,-20.77989388,,-0.79097986,-17.784882
4.186,-1.066037872,-38.24544099,-38.24544099,-1.050313513,,-2.060095403,-20.82251962,,-0.77945638,-17.814503
4.187,-1.066002093,-38.27852962,-38.27852962,-1.050206967,,-2.058265819,-20.86516435,,-0.76750892,-17.839626
4.188,-1.06596647,-38.31163836,-38.31163836,-1.050100852,,-2.056444726,-20.90782803,,-0.74774784,-17.81739
4.189,-1.065930999,-38.34476727,-38.34476727,-1.049995168,,-2.054632076,-20.95051062,,-0.78084069,-17.891047
4.19,-1.065895678,-38.37791644,-38.37791644,-1.049889916,,-2.052827818,-20.99321205,,-0.76652902,-17.889421
4.191,-1.065860507,-38.41108594,-38.41108594,-1.049785096,,-2.051031906,-21.03593228,,-0.77403724,-17.912233
4.192,-1.065825481,-38.44427584,-38.44427584,-1.049680706,,-2.04924429,-21.07867126,,-0.76643246,-17.909771
4.193,-1.065790601,-38.47748623,-38.47748623,-1.049576747,,-2.047464923,-21.12142895,,-0.74390179,-17.934418
4.194,-1.065755863,-38.51071717,-38.51071717,-1.049473219,,-2.045693758,-21.16420529,,-0.7653451,-18.013514
4.195,-1.065721265,-38.54396874,-38.54396874,-1.049370121,,-2.043930746,-21.20700023,,-0.74701899,-17.983685
4.196,-1.065686806,-38.57724102,-38.57724102,-1.049267454,,-2.042175843,-21.24981374,,-0.80178154,-18.057112
4.197,-1.065652483,-38.6105341,-38.6105341,-1.049165217,,-2.040429001,-21.29264576,,-0.75348431,-18.037209
4.198,-1.065618295,-38.64384803,-38.64384803,-1.04906341,,-2.038690175,-21.33549624,,-0.76721942,-18.091513
4.199,-1.06558424,-38.67718291,-38.67718291,-1.048962034,,-2.036959319,-21.37836515,,-0.76992816,-18.126318
4.2,-1.065550315,-38.71053881,-38.71053881,-1.048861087,,-2.035236388,-21.42125244,,-0.77992761,-18.153225
4.201,-1.065516519,-38.74391581,-38.74391581,-1.04876057,,-2.033521337,-21.46415806,,-0.75564867,-18.160166
4.202,-1.065482849,-38.77731399,-38.77731399,-1.048660483,,-2.031814123,-21.50708197,,-0.7499187,-18.15831
4.203,-1.065449304,-38.81073343,-38.81073343,-1.048560826,,-2.0301147,-21.55002413,,-0.76739669,-18.205917
4.204,-1.065415882,-38.8441742,-38.8441742,-1.048461598,,-2.028423026,-21.59298449,,-0.76062083,-18.201656
4.205,-1.065382581,-38.87763639,-38.87763639,-1.0483628,,-2.026739057,-21.63596301,,-0.77331078,-18.222023
4.206,-1.065349399,-38.91112007,-38.91112007,-1.04826443,,-2.025062751,-21.67895966,,-0.76978701,-18.253
4.207,-1.065316334,-38.94462533,-38.94462533,-1.04816649,,-2.023394064,-21.72197438,,-0.77136201,-18.286903
4.208,-1.065283383,-38.97815224,-38.97815224,-1.048068979,,-2.021732954,-21.76500714,,-0.75976896,-18.30744
4.209,-1.065250546,-39.01170089,-39.01170089,-1.047971898,,-2.020079381,-21.8080579,,-0.76229411,-18.339882
4.21,-1.065217821,-39.04527137,-39.04527137,-1.047875245,,-2.018433301,-21.85112662,,-0.74800783,-18.356701
4.211,-1.065185204,-39.07886374,-39.07886374,-1.047779021,,-2.016794674,-21.89421326,,-0.73316413,-18.379778
4.212,-1.065152695,-39.11247809,-39.11247809,-1.047683225,,-2.01516346,-21.93731778,,-0.78803509,-18.429148
4.213,-1.065120292,-39.14611451,-39.14611451,-1.047587859,,-2.013539617,-21.98044014,,-0.77173012,-18.468603
4.214,-1.065087993,-39.17977307,-39.17977307,-1.047492921,,-2.011923106,-22.02358031,,-0.74610239,-18.461464
4.215,-1.065055795,-39.21345386,-39.21345386,-1.047398411,,-2.010313887,-22.06673824,,-0.77592844,-18.498816
4.216,-1.065023697,-39.24715697,-39.24715697,-1.04730433,,-2.00871192,-22.10991391,,-0.7525081,-18.501682
4.217,-1.064991698,-39.28088247,-39.28088247,-1.047210678,,-2.007117166,-22.15310728,,-0.78372866,-18.566088
4.218,-1.064959794,-39.31463045,-39.31463045,-1.047117453,,-2.005529587,-22.1963183,,-0.79512447,-18.588224
4.219,-1.064927986,-39.34840099,-39.34840099,-1.047024658,,-2.003949143,-22.23954695,,-0.7717219,-18.562811
4.22,-1.06489627,-39.38219419,-39.38219419,-1.04693229,,-2.002375797,-22.28279319,,-0.79421657,-18.632689
4.221,-1.064864644,-39.41601011,-39.41601011,-1.04684035,,-2.000809511,-22.32605699,,-0.8066076,-18.656652
4.222,-1.064833108,-39.44984886,-39.44984886,-1.046748839,,-1.999250248,-22.36933831,,-0.76873821,-18.670179
4.223,-1.064801659,-39.4837105,-39.4837105,-1.046657756,,-1.997697969,-22.41263712,,-0.77422124,-18.67886
4.224,-1.064770295,-39.51759514,-39.51759514,-1.0465671,,-1.996152639,-22.45595339,,-0.77767372,-18.717855
4.225,-1.064739015,-39.55150286,-39.55150286,-1.046476873,,-1.994614221,-22.49928708,,-0.77103072,-18.734215
4.226,-1.064707817,-39.58543373,-39.58543373,-1.046387074,,-1.993082678,-22.54263816,,-0.78981638,-18.775146
4.227,-1.064676699,-39.61938786,-39.61938786,-1.046297702,,-1.991557974,-22.58600661,,-0.77011383,-18.787886
4.228,-1.064645658,-39.65336532,-39.65336532,-1.046208759,,-1.990040074,-22.62939239,,-0.77278638,-18.793348
4.229,-1.064614695,-39.68736621,-39.68736621,-1.046120243,,-1.988528942,-22.67279546,,-0.79549396,-18.851273
4.23,-1.064583806,-39.7213906,-39.7213906,-1.046032155,,-1.987024544,-22.71621581,,-0.78418654,-18.877642
4.231,-1.06455299,-39.7554386,-39.7554386,-1.045944495,,-1.985526844,-22.7596534,,-0.76492703,-18.882727
4.232,-1.064522245,-39.78951029,-39.78951029,-1.045857263,,-1.984035809,-22.8031082,,-0.79399538,-18.924171
4.233,-1.06449157,-39.82360576,-39.82360576,-1.045770458,,-1.982551403,-22.84658019,,-0.80936253,-18.962803
4.234,-1.064460963,-39.85772509,-39.85772509,-1.045684081,,-1.981073592,-22.89006933,,-0.77799976,-18.979059
4.235,-1.064430422,-39.89186839,-39.89186839,-1.045598132,,-1.979602345,-22.9335756,,-0.76079202,-18.968004
4.236,-1.064399945,-39.92603573,-39.92603573,-1.045512611,,-1.978137626,-22.97709897,,-0.79375976,-19.006615
4.237,-1.06436953,-39.9602272,-39.9602272,-1.045427517,,-1.976679403,-23.02063942,,-0.7812562,-19.039257
4.238,-1.064339177,-39.99444291,-39.99444291,-1.04534285,,-1.975227643,-23.06419692,,-0.78716528,-19.066278
4.239,-1.064308882,-40.02868294,-40.02868294,-1.045258612,,-1.973782313,-23.10777143,,-0.77672726,-19.075472
4.24,-1.064278646,-40.06294738,-40.06294738,-1.045174801,,-1.972343382,-23.15136295,,-0.78272295,-19.097935
4.241,-1.064248465,-40.09723633,-40.09723633,-1.045091417,,-1.970910818,-23.19497143,,-0.78869849,-19.137875
4.242,-1.064218338,-40.13154987,-40.13154987,-1.045008461,,-1.969484588,-23.23859687,,-0.82067597,-19.204693
4.243,-1.064188264,-40.1658881,-40.1658881,-1.044925933,,-1.968064661,-23.28223923,,-0.7879343,-19.189348
4.244,-1.064158241,-40.20025112,-40.20025112,-1.044843832,,-1.966651006,-23.32589849,,-0.77511626,-19.199425
4.245,-1.064128267,-40.23463901,-40.23463901,-1.044762159,,-1.965243593,-23.36957463,,-0.77790761,-19.244812
4.246,-1.06409834,-40.26905188,-40.26905188,-1.044680914,,-1.96384239,-23.41326762,,-0.79945844,-19.265482
4.247,-1.06406846,-40.30348981,-40.30348981,-1.044600096,,-1.962447367,-23.45697745,,-0.80654645,-19.300594
4.248,-1.064038624,-40.3379529,-40.3379529,-1.044519706,,-1.961058494,-23.50070409,,-0.79266882,-19.309982
4.249,-1.064008831,-40.37244124,-40.37244124,-1.044439743,,-1.959675742,-23.54444751,,-0.79634851,-19.342222
4.25,-1.063979079,-40.40695494,-40.40695494,-1.044360208,,-1.95829908,-23.58820771,,-0.78578103,-19.349695
4.251,-1.063949366,-40.44149408,-40.44149408,-1.044281101,,-1.956928479,-23.63198465,,-0.80583549,-19.368914
4.252,-1.063919691,-40.47605877,-40.47605877,-1.044202421,,-1.95556391,-23.67577833,,-0.81733674,-19.438551
4.253,-1.063890053,-40.5106491,-40.5106491,-1.044124169,,-1.954205345,-23.71958871,,-0.81684619,-19.45862
4.254,-1.063860449,-40.54526517,-40.54526517,-1.044046344,,-1.952852754,-23.76341578,,-0.80931473,-19.462
4.255,-1.063830879,-40.57990707,-40.57990707,-1.043968948,,-1.951506109,-23.80725952,,-0.77601832,-19.461632
4.256,-1.063801341,-40.61457491,-40.61457491,-1.043891979,,-1.950165382,-23.85111992,,-0.81675255,-19.514612
4.257,-1.063771832,-40.64926878,-40.64926878,-1.043815437,,-1.948830545,-23.89499695,,-0.77848339,-19.500986
4.258,-1.063742352,-40.68398878,-40.68398878,-1.043739324,,-1.947501571,-23.93889059,,-0.79195708,-19.552263
4.259,-1.063712899,-40.71873501,-40.71873501,-1.043663638,,-1.946178431,-23.98280084,,-0.77458584,-19.58403
4.26,-1.063683472,-40.75350758,-40.75350758,-1.04358838,,-1.944861099,-24.02672767,,-0.79461873,-19.599192
4.261,-1.063654069,-40.78830657,-40.78830657,-1.043513549,,-1.943549548,-24.07067107,,-0.77144659,-19.610481
4.262,-1.063624688,-40.8231321,-40.8231321,-1.043439147,,-1.942243751,-24.11463102,,-0.76453751,-19.593912
4.263,-1.063595328,-40.85798426,-40.85798426,-1.043365172,,-1.940943681,-24.1586075,,-0.80188602,-19.657976
4.264,-1.063565987,-40.89286316,-40.89286316,-1.043291626,,-1.939649313,-24.20260051,,-0.82791942,-19.723747
4.265,-1.063536665,-40.92776889,-40.92776889,-1.043218507,,-1.938360619,-24.24661002,,-0.80300826,-19.724678
4.266,-1.063507359,-40.96270156,-40.96270156,-1.043145816,,-1.937077575,-24.29063602,,-0.79667723,-19.729176
4.267,-1.063478068,-40.99766128,-40.99766128,-1.043073553,,-1.935800154,-24.3346785,,-0.82642812,-19.788086
4.268,-1.063448791,-41.03264814,-41.03264814,-1.043001718,,-1.934528331,-24.37873745,,-0.79245794,-19.767448
4.269,-1.063419526,-41.06766226,-41.06766226,-1.042930311,,-1.93326208,-24.42281285,,-0.79481483,-19.818943
4.27,-1.063390272,-41.10270372,-41.10270372,-1.042859332,,-1.932001378,-24.46690469,,-0.81932229,-19.851284
4.271,-1.063361027,-41.13777265,-41.13777265,-1.042788782,,-1.930746198,-24.51101295,,-0.78341717,-19.85471
4.272,-1.06333179,-41.17286914,-41.17286914,-1.042718659,,-1.929496517,-24.55513763,,-0.79788768,-19.865601
4.273,-1.063302559,-41.20799331,-41.20799331,-1.042648965,,-1.92825231,-24.59927872,,-0.79346472,-19.934179
4.274,-1.063273333,-41.24314525,-41.24314525,-1.042579698,,-1.927013552,-24.6434362,,-0.84489876,-19.983906
4.275,-1.063244111,-41.27832507,-41.27832507,-1.04251086,,-1.92578022,-24.68761006,,-0.81878018,-19.976919
4.276,-1.063214891,-41.31353289,-41.31353289,-1.04244245,,-1.92455229,-24.73180029,,-0.77560544,-19.969358
4.277,-1.063185672,-41.34876881,-41.34876881,-1.042374469,,-1.923329738,-24.77600689,,-0.80875391,-20.010391
4.278,-1.063156452,-41.38403293,-41.38403293,-1.042306916,,-1.922112541,-24.82022984,,-0.78806627,-20.003054
4.279,-1.063127231,-41.41932537,-41.41932537,-1.042239791,,-1.920900675,-24.86446913,,-0.83621585,-20.065317
4.28,-1.063098006,-41.45464623,-41.45464623,-1.042173095,,-1.919694119,-24.90872476,,-0.81878042,-20.07025
4.281,-1.063068777,-41.48999563,-41.48999563,-1.042106827,,-1.918492848,-24.95299672,,-0.81410515,-20.118599
4.282,-1.063039541,-41.52537367,-41.52537367,-1.042040987,,-1.91729684,-24.99728499,,-0.82071251,-20.135845
4.283,-1.063010299,-41.56078047,-41.56078047,-1.041975576,,-1.916106073,-25.04158958,,-0.81397945,-20.143818
4.284,-1.062981047,-41.59621614,-41.59621614,-1.041910594,,-1.914920524,-25.08591047,,-0.83911484,-20.207991
4.285,-1.062951786,-41.63168078,-41.63168078,-1.041846041,,-1.913740172,-25.13024766,,-0.86644453,-20.237013
4.286,-1.062922514,-41.66717452,-41.66717452,-1.041781916,,-1.912564994,-25.17460115,,-0.82150656,-20.243828
4.287,-1.062893229,-41.70269746,-41.70269746,-1.041718219,,-1.911394969,-25.21897091,,-0.80156356,-20.231291
4.288,-1.06286393,-41.73824972,-41.73824972,-1.041654952,,-1.910230074,-25.26335696,,-0.80594903,-20.263092
4.289,-1.062834616,-41.77383141,-41.77383141,-1.041592113,,-1.90907029,-25.30775929,,-0.83623058,-20.342081
4.29,-1.062805286,-41.80944264,-41.80944264,-1.041529703,,-1.907915594,-25.35217788,,-0.77134764,-20.316399
4.291,-1.062775938,-41.84508354,-41.84508354,-1.041467722,,-1.906765966,-25.39661274,,-0.83132464,-20.362425
4.292,-1.062746571,-41.88075421,-41.88075421,-1.041406169,,-1.905621384,-25.44106386,,-0.81038666,-20.368193
4.293,-1.062717185,-41.91645477,-41.91645477,-1.041345046,,-1.904481829,-25.48553125,,-0.81582934,-20.407497
4.294,-1.062687776,-41.95218534,-41.95218534,-1.041284352,,-1.903347279,-25.53001488,,-0.80852365,-20.425926
4.295,-1.062658345,-41.98794604,-41.98794604,-1.041224087,,-1.902217714,-25.57451477,,-0.82619792,-20.471392
4.296,-1.062628891,-42.02373698,-42.02373698,-1.04116425,,-1.901093114,-25.61903091,,-0.82801861,-20.493971
4.297,-1.062599411,-42.05955828,-42.05955828,-1.041104843,,-1.899973458,-25.66356329,,-0.83046728,-20.519976
4.298,-1.062569905,-42.09541006,-42.09541006,-1.041045865,,-1.898858728,-25.70811192,,-0.82687747,-20.540609
4.299,-1.062540372,-42.13129244,-42.13129244,-1.040987317,,-1.897748903,-25.75267679,,-0.81179523,-20.552887
4.3,-1.06251081,-42.16720554,-42.16720554,-1.040929197,,-1.896643964,-25.79725791,,-0.81589288,-20.596687
4.301,-1.062481218,-42.20314948,-42.20314948,-1.040871507,,-1.895543891,-25.84185527,,-0.82096964,-20.587034
4.302,-1.062451596,-42.23912438,-42.23912438,-1.040814246,,-1.894448666,-25.88646887,,-0.82389712,-20.602415
4.303,-1.062421941,-42.27513037,-42.27513037,-1.040757414,,-1.893358269,-25.93109871,,-0.79908264,-20.632174
4.304,-1.062392253,-42.31116756,-42.31116756,-1.040701012,,-1.89227268,-25.97574479,,-0.84671789,-20.687447
4.305,-1.062362531,-42.34723607,-42.34723607,-1.040645039,,-1.891191882,-26.02040712,,-0.79292661,-20.668297
4.306,-1.062332773,-42.38333604,-42.38333604,-1.040589496,,-1.890115856,-26.06508569,,-0.82322055,-20.724827
4.307,-1.062302979,-42.41946758,-42.41946758,-1.040534382,,-1.889044583,-26.10978051,,-0.7965737,-20.710781
4.308,-1.062273147,-42.45563082,-42.45563082,-1.040479698,,-1.887978045,-26.15449157,,-0.82907557,-20.781078
4.309,-1.062243276,-42.49182589,-42.49182589,-1.040425443,,-1.886916224,-26.19921888,,-0.80267453,-20.778692
4.31,-1.062213365,-42.5280529,-42.5280529,-1.040371618,,-1.885859101,-26.24396245,,-0.78856856,-20.814323
4.311,-1.062183413,-42.564312,-42.564312,-1.040318222,,-1.88480666,-26.28872227,,-0.82785136,-20.849285
4.312,-1.062153419,-42.60060329,-42.60060329,-1.040265257,,-1.883758881,-26.33349834,,-0.84898603,-20.897755
4.313,-1.062123383,-42.63692692,-42.63692692,-1.04021272,,-1.882715748,-26.37829068,,-0.8341462,-20.932829
4.314,-1.062093301,-42.67328301,-42.67328301,-1.040160614,,-1.881677242,-26.42309928,,-0.79547971,-20.908089
4.315,-1.062063175,-42.70967169,-42.70967169,-1.040108938,,-1.880643347,-26.46792416,,-0.80939776,-20.932882
4.316,-1.062033002,-42.74609309,-42.74609309,-1.040057691,,-1.879614046,-26.5127653,,-0.79328603,-20.952856
4.317,-1.062002783,-42.78254733,-42.78254733,-1.040006874,,-1.87858932,-26.55762273,,-0.8347761,-20.987131
4.318,-1.061972514,-42.81903456,-42.81903456,-1.039956487,,-1.877569154,-26.60249644,,-0.83291262,-21.039213
4.319,-1.061942197,-42.85555489,-42.85555489,-1.03990653,,-1.876553531,-26.64738645,,-0.79504526,-21.014864
4.32,-1.061911829,-42.89210847,-42.89210847,-1.039857002,,-1.875542433,-26.69229274,,-0.82535535,-21.0448
4.321,-1.06188141,-42.92869543,-42.92869543,-1.039807905,,-1.874535844,-26.73721534,,-0.84882081,-21.094597
4.322,-1.061850939,-42.96531589,-42.96531589,-1.039759238,,-1.873533749,-26.78215426,,-0.80494773,-21.101437
4.323,-1.061820415,-43.00197,-43.00197,-1.039711001,,-1.872536129,-26.82710948,,-0.80564481,-21.153696
4.324,-1.061789836,-43.03865788,-43.03865788,-1.039663193,,-1.87154297,-26.87208103,,-0.82176387,-21.181076
4.325,-1.061759202,-43.07537969,-43.07537969,-1.039615816,,-1.870554255,-26.91706892,,-0.80362099,-21.196404
